Method	Type	Mean	SD	Integration
scanpy-Pearson (batch)	Alignment	-0.018948317905068218	0.1802522020052981	STAligner
scanpy-Pearson (batch)	Clustering	0.08212604992579195	0.1984050867383788	STAligner
scanpy-Pearson (batch)	Integration	-0.12217767976431376	0.21386688882054655	STAligner
scanpy-Pearson (batch)	Overall	-0.022414075452964217	0.09424147987356105	STAligner
scanpy-Seurat	Alignment	0.02310192292201857	0.1230891603448201	Cell
Charter
scanpy-Seurat	Clustering	0.13284319186327642	0.1411391042144344	Cell
Charter
scanpy-Seurat	Integration	-0.018196159985724	0.2506784602459914	Cell
Charter
scanpy-Seurat	Overall	0.07112400048122923	0.07094657788799201	Cell
Charter
scanpy-Seurat	Alignment	-0.26692659594999624	0.1591916272185116	GPSA
scanpy-Seurat	Clustering	-0.5179107498740153	0.22829277152450045	GPSA
scanpy-Seurat	Integration	-0.028143110541739506	0.17973844469284822	GPSA
scanpy-Seurat	Overall	-0.33355599961608495	0.09449881621661145	GPSA
scanpy-Seurat	Alignment	-0.04138160380270675	0.1321418439080025	STAligner
scanpy-Seurat	Clustering	0.07518155448455181	0.24291231236164365	STAligner
scanpy-Seurat	Integration	-0.10857470561383036	0.23174438214754134	STAligner
scanpy-Seurat	Overall	-0.024557377620779253	0.0594931611217319	STAligner
scanpy-Seurat (batch)	Alignment	0.03430854244611107	0.12279751472537442	Cell
Charter
scanpy-Seurat (batch)	Clustering	0.1447188249961421	0.12406476044787566	Cell
Charter
scanpy-Seurat (batch)	Integration	0.015705374212083296	0.24894351545423674	Cell
Charter
scanpy-Seurat (batch)	Overall	0.08960108914262732	0.05909489641419081	Cell
Charter
scanpy-Seurat (batch)	Alignment	-0.2412835398409776	0.172415163633459	GPSA
scanpy-Seurat (batch)	Clustering	-0.518712176324941	0.20456018586363867	GPSA
scanpy-Seurat (batch)	Integration	-0.001281225153430078	0.19029052906596816	GPSA
scanpy-Seurat (batch)	Overall	-0.3143082355757642	0.07548209925600625	GPSA
scanpy-Seurat (batch)	Alignment	-0.02100790874448526	0.12546683503183823	STAligner
scanpy-Seurat (batch)	Clustering	0.06442034579260889	0.2686882972068314	STAligner
scanpy-Seurat (batch)	Integration	-0.07775388366352157	0.22023585969844517	STAligner
scanpy-Seurat (batch)	Overall	-0.017132114641274898	0.0665787887773937	STAligner
scanpy-SeuratV3	Alignment	0.020390380794181002	0.13225035165190402	Cell
Charter
scanpy-SeuratV3	Clustering	0.1370536884859419	0.10275638728248132	Cell
Charter
scanpy-SeuratV3	Integration	-0.04140919080788494	0.2775434801164553	Cell
Charter
scanpy-SeuratV3	Overall	0.07046720355010853	0.06333315474028064	Cell
Charter
scanpy-SeuratV3	Alignment	-0.22439045680826483	0.18877451005153828	GPSA
scanpy-SeuratV3	Clustering	-0.5027410271831518	0.21448254358806135	GPSA
scanpy-SeuratV3	Integration	0.04866763152165081	0.2947052856875092	GPSA
scanpy-SeuratV3	Overall	-0.2876826504639734	0.15528758185285985	GPSA
scanpy-SeuratV3	Alignment	-0.02234377200116815	0.13545795232177976	STAligner
scanpy-SeuratV3	Clustering	0.03101460430541201	0.19494121879552073	STAligner
scanpy-SeuratV3	Integration	-0.06138350184046321	0.17894975830931314	STAligner
scanpy-SeuratV3	Overall	-0.01979834882498051	0.08732310675033515	STAligner
scanpy-SeuratV3 (batch)	Alignment	0.06847837828163078	0.09471627107646689	Cell
Charter
scanpy-SeuratV3 (batch)	Clustering	0.15601312808969992	0.14582946481925313	Cell
Charter
scanpy-SeuratV3 (batch)	Integration	-0.026299598883703285	0.2814308869420616	Cell
Charter
scanpy-SeuratV3 (batch)	Overall	0.09531971631607365	0.04459787918438725	Cell
Charter
scanpy-SeuratV3 (batch)	Alignment	-0.17654083769471426	0.1956683600071752	GPSA
scanpy-SeuratV3 (batch)	Clustering	-0.46063428021760694	0.24175581713067829	GPSA
scanpy-SeuratV3 (batch)	Integration	0.06031614490326906	0.27104732487859046	GPSA
scanpy-SeuratV3 (batch)	Overall	-0.25178581812821565	0.16270988496360372	GPSA
scanpy-SeuratV3 (batch)	Alignment	-0.002355173933530843	0.13017631812071656	STAligner
scanpy-SeuratV3 (batch)	Clustering	0.07119826306237173	0.26063970805488906	STAligner
scanpy-SeuratV3 (batch)	Integration	-0.08922208703543069	0.19006654129442205	STAligner
scanpy-SeuratV3 (batch)	Overall	-0.012521141271452985	0.09604254375858219	STAligner
scry	Alignment	0.09004774737617575	0.20536869078671127	Cell
Charter
scry	Clustering	0.09253912980219002	0.10448824723101138	Cell
Charter
scry	Integration	0.23805757781679296	0.12336306239724296	Cell
Charter
scry	Overall	0.1402148183317196	0.12839126817939142	Cell
Charter
scry	Alignment	-0.18888271377184598	0.23287001662261048	GPSA
scry	Clustering	-0.6167713407796999	0.0654730553519552	GPSA
scry	Integration	0.0144016202816697	0.1774867340207196	GPSA
scry	Overall	-0.26375081142329204	0.15111196646468428	GPSA
scry	Alignment	-0.004875788820947645	0.20497454800317114	STAligner
scry	Clustering	-0.024095371732094445	0.03858240698502414	STAligner
scry	Integration	0.14078977572610485	0.1152458198162176	STAligner
scry	Overall	0.03727287172435426	0.0738930592592631	STAligner
singleCellHaystack	Alignment	0.07107565948993609	0.0586299031324966	Cell
Charter
singleCellHaystack	Clustering	0.09789700411064538	0.110687300119602	Cell
Charter
singleCellHaystack	Integration	0.20278526196296892	0.16186400726721123	Cell
Charter
singleCellHaystack	Overall	0.12391930852118348	0.07458706993654697	Cell
Charter
singleCellHaystack	Alignment	-0.22308882646005476	0.18537052192008058	GPSA
singleCellHaystack	Clustering	-0.6356839610656169	0.12916251726365424	GPSA
singleCellHaystack	Integration	-0.0366909302175861	0.19277100425653695	GPSA
singleCellHaystack	Overall	-0.2984879059144192	0.13541500517841623	GPSA
singleCellHaystack	Alignment	-0.043256903210825724	0.13060326433153424	STAligner
singleCellHaystack	Clustering	-0.028956824765469097	0.13420627077924993	STAligner
singleCellHaystack	Integration	0.11357255339188371	0.16951171405683213	STAligner
singleCellHaystack	Overall	0.013786275138529638	0.08546281927127114	STAligner
triku	Alignment	0.03451254402871833	0.1343254246063882	Cell
Charter
triku	Clustering	0.11484163732972846	0.12747556943539706	Cell
Charter
triku	Integration	-0.05495566205959742	0.2654388561316903	Cell
Charter
triku	Overall	0.06018845651591256	0.0672183777900677	Cell
Charter
triku	Alignment	-0.2596668470619306	0.18641761973311388	GPSA
triku	Clustering	-0.5982310828019847	0.17182654125322128	GPSA
triku	Integration	0.009174942582231498	0.29601591366069774	GPSA
triku	Overall	-0.35771995194553396	0.09791607960279157	GPSA
triku	Alignment	-8.97928169108155e-4	0.14778767618169666	STAligner
triku	Clustering	0.026649555088177006	0.1866904695648214	STAligner
triku	Integration	-0.06269447542215162	0.13899584795914383	STAligner
triku	Overall	-0.024484223386247044	0.06625541963946624	STAligner
