dataset	fs_method	n_features	MethodGroup	CanonicalConfig	integration_method	BatchMixingMean	BatchMixingSD	BatchMixingNSeeds	BiologicalConservationMean	BiologicalConservationSD	BiologicalConservationNSeeds	IntegrationMean	IntegrationSD	IntegrationNSeeds	LabelIndependentClusteringMean	LabelIndependentClusteringSD	LabelIndependentClusteringNSeeds	LabelAgreementMean	LabelAgreementSD	LabelAgreementNSeeds	ClusteringMean	ClusteringSD	ClusteringNSeeds	AlignmentMean	AlignmentSD	AlignmentNSeeds	CoreOverallMean	CoreOverallSD	CoreOverallNSeeds	AlignmentEligibleOverallMean	AlignmentEligibleOverallSD	AlignmentEligibleOverallNSeeds	BatchMixingRank	BiologicalConservationRank	IntegrationRank	LabelIndependentClusteringRank	LabelAgreementRank	ClusteringRank	AlignmentRank	CoreOverallRank	AlignmentEligibleOverallRank
MouseBrainSerialSections	seurat_mvp	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/mouse_brain_serial_sections.yaml	scvi	0.6911859654505541	0.009549881109328374	3	0.7745903758465107	0.009150738292240453	3	0.7328881706485323	0.009188399019402188	3	0.7350640626059602	0.005738416071907125	3	0.8512320937252421	0.022850393399919077	3	0.7931480781656012	0.013640035988938719	3	0.9493866690653254	0.0020959713271656278	3	0.7630181244070667	0.006943773934970191	3	0.8251409726264862	0.005318500609701612	3	5.0	5.0	5.0	6.0	5.0	5.0	4.0	5.0	5.0
MouseBrainSerialSections	seurat_sct	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/mouse_brain_serial_sections.yaml	cellcharter	0.5958966888970946	0.00950115625624761	3	0.8465845957996135	0.010183781444987152	3	0.721240642348354	0.0016796292596057629	3	0.7883701548227969	0.0008346878300643461	3	0.7931737624121342	0.016687427208480918	3	0.7907719586174656	0.00825228086621178	3	0.9662894311696322	0.00995647943178666	3	0.7560063004829098	0.004963285358892418	3	0.8261006773784839	0.006291749556369336	3	17.0	15.0	15.0	8.0	24.0	19.0	5.0	20.0	16.0
MouseBrainSerialSections	seurat_sct	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/mouse_brain_serial_sections.yaml	scvi	0.39283545185753993	0.11901910038767408	3	0.6841216961963914	0.05031438720352115	3	0.5384785740269656	0.08462245610047793	3	0.6721726507087569	0.08305580825307865	3	0.7238901905417797	0.144385833643954	3	0.6980314206252682	0.11315591354670054	3	0.8165984149578529	0.11318496966820986	3	0.618254997326117	0.09861810960163225	3	0.684369469870029	0.10307262681041486	3	17.0	13.0	14.0	14.0	10.0	11.0	17.0	11.0	12.0
MouseBrainSerialSections	seurat_vst	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/mouse_brain_serial_sections.yaml	cellcharter	0.6771244055770543	0.010446051223092903	3	0.7913104422543075	0.015980120371064853	3	0.7342174239156809	0.0029289619405592827	3	0.7862298450768295	0.003383314124627402	3	0.80455079461226	0.004276034572749124	3	0.7953903198445448	0.00351747581960633	3	0.9569038200382657	0.008682669770699201	3	0.7648038718801128	0.003220186863208178	3	0.8288371879328303	0.0013121993389820482	3	6.0	33.0	9.0	16.0	14.0	15.0	27.0	5.0	8.0
MouseBrainSerialSections	seurat_vst	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/mouse_brain_serial_sections.yaml	scvi	0.5921819167495489	0.1555662729526645	3	0.7707742872732862	0.02803770266454504	3	0.6814781020114177	0.09041823448944225	3	0.724438591479683	0.008395727349669365	3	0.7659580906617979	0.06720909202405391	3	0.7451983410707405	0.035501057436674144	3	0.926931904047739	0.03640852585696422	3	0.7133382215410791	0.06168871868686131	3	0.7845361157099656	0.0531281629660761	3	7.0	6.0	7.0	8.0	9.0	8.0	7.0	7.0	7.0
MouseBrainSerialSections	singleCellHaystack	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/mouse_brain_serial_sections.yaml	cellcharter	0.6316011492833475	0.013788030131534113	3	0.8045800120569266	0.00912864286274092	3	0.7180905806701371	0.0032987653239114085	3	0.7942134490643737	0.005125286083189049	3	0.8028206220738406	0.04473266360925119	3	0.7985170355691072	0.02359466692656248	3	0.9579679721061085	0.009665156271908434	3	0.7583038081196222	0.012685859970418423	3	0.8248585294484508	0.0057649887337729265	3	11.0	27.0	17.0	1.0	16.0	10.0	24.0	13.0	20.0
MouseBrainSerialSections	singleCellHaystack	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/mouse_brain_serial_sections.yaml	scvi	0.3733886219265857	0.20423454302089974	3	0.7086102652976015	0.04767910939225134	3	0.5409994436120936	0.11386471296797279	3	0.759654972858391	0.04227815099114913	3	0.7982646910283303	0.12421245561482579	3	0.7789598319433607	0.0830630951377064	3	0.8290934718305504	0.0580434396745255	3	0.6599796377777271	0.03817491427054757	3	0.7163509157953349	0.039624422424275774	3	18.0	10.0	13.0	2.0	6.0	6.0	15.0	10.0	10.0
MouseBrainSerialSections	somde	2000	spatially_informed	configs/rebuild_v1/downstream/canonical/mouse_brain_serial_sections.yaml	cellcharter	0.5603408659470811	0.008532017507117849	3	0.8690254335762102	0.010958348916722116	3	0.7146831497616457	0.009482639309839771	3	0.7881406096907634	0.0008920293268308927	3	0.8064321637125028	0.019780994836719946	3	0.7972863867016331	0.009465118952832736	3	0.961701818563086	0.003908801210982502	3	0.7559847682316394	0.009271788306895408	3	0.8245571183421215	0.005361633773308074	3	30.0	1.0	23.0	9.0	12.0	12.0	16.0	21.0	22.0
MouseBrainSerialSections	somde	2000	spatially_informed	configs/rebuild_v1/downstream/canonical/mouse_brain_serial_sections.yaml	scvi	0.31037069318639404	0.04371081427024684	3	0.6407593908060891	0.07286096583695245	3	0.47556504199624156	0.05198248635934083	3	0.5874510950355212	0.05302149866191731	3	0.46390071873340744	0.1362291163559414	3	0.5256759068844643	0.09449959426893917	3	0.7949864941489647	0.04946055891415767	3	0.500620474440353	0.07175389524787179	3	0.5987424810098901	0.041158064372408106	3	22.0	16.0	21.0	27.0	28.0	28.0	18.0	24.0	19.0
MouseBrainSerialSections	sparkx	2000	spatially_informed	configs/rebuild_v1/downstream/canonical/mouse_brain_serial_sections.yaml	cellcharter	0.5856846577401259	0.006410900655569662	3	0.8526535045227696	0.014770120530253603	3	0.7191690811314477	0.005215793903843778	3	0.7874367428727673	0.008299739551471955	3	0.8318105111550751	0.038420661980272164	3	0.8096236270139211	0.01609234404737555	3	0.9616892880306862	0.009066219116657614	3	0.7643963540726845	0.005984945735013534	3	0.8301606653920185	0.005692885537093924	3	19.0	12.0	16.0	13.0	4.0	4.0	17.0	7.0	3.0
MouseBrainSerialSections	sparkx	2000	spatially_informed	configs/rebuild_v1/downstream/canonical/mouse_brain_serial_sections.yaml	scvi	0.22237694164952204	0.10218492867520255	3	0.6306126083251876	0.06677072779553535	3	0.42649477498735483	0.02948326961372239	3	0.6514298452862044	0.1123492835584007	3	0.6034921441415481	0.14771790895345732	3	0.6274609947138763	0.12997353716637453	3	0.677861387268424	0.16394684991915645	3	0.5269778848506156	0.05544276898654151	3	0.5772723856565517	0.02484506225232051	3	30.0	18.0	25.0	16.0	18.0	17.0	25.0	19.0	22.0
MouseBrainSerialSections	spatialde	2000	spatially_informed	configs/rebuild_v1/downstream/canonical/mouse_brain_serial_sections.yaml	cellcharter	0.5713182050508542	0.005856908500547118	3	0.8606553908338096	0.01165883334283833	3	0.7159867979423318	0.006677053745142905	3	0.7904522995987199	0.006600045026387065	3	0.7905088747872812	0.014246734901220321	3	0.7904805871930005	0.009798547482027277	3	0.9617822467968171	0.010993138964091403	3	0.7532336925676661	0.006840600681656694	3	0.8227498773107165	0.00329501011272683	3	24.0	6.0	19.0	4.0	26.0	20.0	15.0	24.0	25.0
MouseBrainSerialSections	spatialde	2000	spatially_informed	configs/rebuild_v1/downstream/canonical/mouse_brain_serial_sections.yaml	scvi	0.3350348111232724	0.15501621644917407	3	0.628351809306333	0.12179829804754014	3	0.4816933102148027	0.13428451605349365	3	0.6100935403052913	0.11941570197952939	3	0.5060126385700396	0.3042275660144162	3	0.5580530894376655	0.2095662084065554	3	0.7696618189768712	0.10696339033947898	3	0.5198731998262341	0.17144079551136895	3	0.6031360728764464	0.14994071046168306	3	20.0	19.0	20.0	23.0	25.0	24.0	20.0	20.0	18.0
MouseBrainSerialSections	statistic_mean	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/mouse_brain_serial_sections.yaml	cellcharter	0.5590039610639507	0.011513349119621909	3	0.8689670150488281	0.02157350643241621	3	0.7139854880563895	0.015838851602885656	3	0.7737858317959126	0.011621453058937473	3	0.8219931695292605	0.05439234699110643	3	0.7978895006625866	0.023371907014345175	3	0.952083567537707	0.008115255835522837	3	0.755937494359488	0.0158158284477608	3	0.8213195187522276	0.00991860054116332	3	32.0	2.0	24.0	28.0	5.0	11.0	30.0	22.0	26.0
MouseBrainSerialSections	statistic_mean	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/mouse_brain_serial_sections.yaml	scvi	0.22624259377086262	0.10541790730347264	3	0.5006916209759891	0.07527052242233956	3	0.36346710737342586	0.02093856406652322	3	0.5696514446686676	0.12645354394637995	3	0.3887849338894349	0.08461766965969608	3	0.4792181892790513	0.10526640834760279	3	0.5974827693742535	0.09194641667675968	3	0.4213426483262386	0.04398168819892416	3	0.4800560220089101	0.04136845265765235	3	29.0	33.0	32.0	29.0	31.0	30.0	28.0	32.0	32.0
MouseBrainSerialSections	statistic_variance	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/mouse_brain_serial_sections.yaml	cellcharter	0.5991159364954357	0.007244678239654294	3	0.8591732976251681	0.0037522606665365875	3	0.7291446170603019	0.0019193883952934685	3	0.7717363636220336	0.001556428430791295	3	0.7982180854668903	0.0046163894190842485	3	0.7849772245444621	0.0015458578029011406	3	0.9655023528078622	0.005575156537293042	3	0.757060920802382	0.0008583407507675053	3	0.8265413981375419	0.002106118670011956	3	16.0	7.0	12.0	30.0	20.0	24.0	8.0	17.0	14.0
MouseBrainSerialSections	statistic_variance	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/mouse_brain_serial_sections.yaml	scvi	0.06802118727203589	0.024408571300557444	3	0.5468134477886601	0.059077521147066346	3	0.307417317530348	0.041327403315959556	3	0.6999352085475651	0.03271688051026239	3	0.6708961962916845	0.11789236580971185	3	0.6854157024196247	0.05749838428707319	3	0.3886649340551586	0.0747564134167892	3	0.4964165099749864	0.0352137359253193	3	0.46049931800171046	0.048341648382127865	3	33.0	26.0	33.0	11.0	14.0	13.0	34.0	26.0	33.0
MouseBrainSerialSections	triku	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/mouse_brain_serial_sections.yaml	cellcharter	0.6724236594460599	0.0035534170091000394	3	0.8106368907917512	0.012675555420019458	3	0.7415302751189055	0.00767829955500058	3	0.7879867092953335	0.004450541574347505	3	0.791443536007468	0.011325683848534109	3	0.7897151226514008	0.00782826374023876	3	0.9582005346913459	0.008877644858986046	3	0.7656226988851532	0.007719743406946803	3	0.8298153108205506	0.007471013396273745	3	8.0	23.0	6.0	10.0	25.0	22.0	23.0	3.0	4.0
MouseBrainSerialSections	triku	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/mouse_brain_serial_sections.yaml	scvi	0.6890241279963183	0.004426449405556464	3	0.8115698259209831	0.004221648947908479	3	0.7502969769586508	0.0043176082003170855	3	0.7686762146605228	0.012490939566978367	3	0.8835387504131349	0.05489584341455617	3	0.826107482536829	0.03360431187916263	3	0.9586190990395614	0.005488620174068058	3	0.7882022297477397	0.018467766641292103	3	0.8450078528450137	0.013437023063705042	3	6.0	1.0	3.0	1.0	3.0	2.0	3.0	2.0	3.0
MouseBrainSerialSections	wilcoxon	2000	label_informed	configs/rebuild_v1/non_spatial_downstream/canonical/mouse_brain_serial_sections.yaml	cellcharter	0.5256843457414475	0.002001996642587888	3	0.8290128720842777	0.012434418249715376	3	0.6773486089128626	0.005650161631975262	3	0.7772115030629975	0.0056610851364701	3	0.7776813342165596	0.009118714350301652	3	0.7774464186397786	0.00343387156254789	3	0.960402964907695	0.006278342771238391	3	0.7273975137763206	0.0012726391373534271	3	0.8050659974867788	0.0015594774160435476	3	34.0	20.0	34.0	23.0	30.0	28.0	19.0	34.0	31.0
MouseBrainSerialSections	wilcoxon	2000	label_informed	configs/rebuild_v1/non_spatial_downstream/canonical/mouse_brain_serial_sections.yaml	scvi	0.47954882498811063	0.061664842843589016	3	0.6875622944906384	0.05551395893649252	3	0.5835555597393746	0.039394296092823515	3	0.6448134476579049	0.018873273580611048	3	0.5831998824809558	0.062033685352238827	3	0.6140066650694304	0.037177663804701055	3	0.8814432632751145	0.04360592234529749	3	0.5987811124044025	0.03751042877701087	3	0.6930018293613064	0.036979681112227644	3	11.0	12.0	11.0	18.0	19.0	19.0	10.0	13.0	11.0
STOmics0212	Brennecke	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	cellcharter	0.033773715461600726	0.007872606028962	3	0.8092516190224757	0.020022823403030045	3	0.4215126672420382	0.012466986835332743	3	0.723747066361554	0.005895718127746625	3	0.6911337850458873	0.046804556444971654	3	0.7074404257037207	0.02555739207266437	3			0	0.5644765464728794	0.008703538111984556	3			0	32.0	10.0	29.0	10.0	19.0	17.0		33.0	
STOmics0212	Brennecke	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	scvi	0.3435178294508984	0.03052960698259056	3	0.666007009923738	0.024877468454724615	3	0.5047624196873183	0.02622238325307075	3	0.6102358028258456	0.020793259222200548	3	0.5372506200011589	0.021941500782393587	3	0.5737432114135022	0.021057155180786487	3			0	0.5392528155504102	0.007763053081628582	3			0	28.0	12.0	24.0	12.0	25.0	25.0		25.0	
STOmics0212	TFs	2000	control	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	cellcharter	0.42755259256541517	0.01298570821491179	3	0.6811931681599553	0.005981951659291416	3	0.5543728803626853	0.0052397507220989055	3	0.6620424016889984	0.009617021851466763	3	0.5478887614271569	0.04296645589331513	3	0.6049655815580777	0.01861550662804042	3			0	0.5796692309603815	0.011863840937281806	3			0	3.0	30.0	3.0	32.0	32.0	32.0		24.0	
STOmics0212	TFs	2000	control	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	scvi	0.6652375937374461	0.01126297110852881	3	0.40390850073241724	0.018668501311402474	3	0.5345730472349316	0.014942122935028723	3	0.3993412739486571	0.014614837343816422	3	0.3115589070703951	0.027056717032543517	3	0.3554500905095261	0.015938783173989262	3			0	0.44501156887222887	0.008944940490133033	3			0	1.0	32.0	9.0	32.0	32.0	32.0		32.0	
STOmics0212	all_features	all	control	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	cellcharter	0.40792717028344283	0.014470690837676192	3	0.5206606037875607	0.005780691725148585	3	0.4642938870355018	0.005270763045137682	3	0.7047727804695834	0.006091076365218299	3	0.5523156284345361	0.013404240848841394	3	0.6285442044520597	0.00860307530327509	3			0	0.5464190457437808	0.006710496069824446	3			0	4.0	34.0	18.0	21.0	31.0	31.0		34.0	
STOmics0212	all_features	all	control	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	scvi	0.2048099957010482	0.011634047642284226	3	0.5424948940792221	0.02619078825071992	3	0.3736524448901351	0.018898463885682813	3	0.6092863412439583	0.015079577720640894	3	0.5123842526637791	0.0009517007565826901	3	0.5608352969538687	0.007680847227070784	3			0	0.4672438709220019	0.010937514597524461	3			0	34.0	29.0	33.0	13.0	29.0	26.0		31.0	
STOmics0212	anticor	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	cellcharter	0.217729461954238	0.02638191794817992	3	0.7557250139880934	0.01851420458572152	3	0.48672723797116574	0.011937963070052115	3	0.699791184451071	0.013174664044721325	3	0.6615262171338246	0.07032523974879139	3	0.6806587007924478	0.041734695905053486	3			0	0.5836929693818068	0.02581846723542181	3			0	11.0	24.0	11.0	24.0	23.0	23.0		20.0	
STOmics0212	anticor	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	scvi	0.39236471340726387	0.013701513931111159	3	0.6273559318547482	0.009504534653992732	3	0.5098603226310061	0.009777896098328204	3	0.629892757880012	0.013988888987460608	3	0.5536779275934308	0.02074002834162406	3	0.5917853427367213	0.01019288535205525	3			0	0.5508228326838637	0.009770210690076407	3			0	21.0	23.0	22.0	2.0	22.0	14.0		23.0	
STOmics0212	dubstepr	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	cellcharter	0.13460016525584972	0.007435405521662625	3	0.792143390713503	0.0075331254011209055	3	0.4633717779846764	0.00747167910363365	3	0.7177601834382171	0.0014539731003987714	3	0.7425370430646688	0.012001348943964442	3	0.7301486132514431	0.006586500383982563	3			0	0.5967601956180597	0.0065310068385873955	3			0	16.0	17.0	21.0	13.0	11.0	10.0		10.0	
STOmics0212	dubstepr	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	scvi	0.4299233555213691	0.02019880747889767	3	0.6384188605556284	0.0411263115770981	3	0.5341711080384988	0.030311871679140002	3	0.5799125010918427	0.02387009880724332	3	0.7044476894901841	0.04318176069600853	3	0.6421800952910134	0.03252666155130157	3			0	0.588175601664756	0.0013431689159636498	3			0	11.0	22.0	10.0	24.0	1.0	4.0		2.0	
STOmics0212	hotspot	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	cellcharter	0.10675989458491109	0.01093364264285816	3	0.8448566514501267	0.012503468024559114	3	0.4758082730175189	0.010924708639434351	3	0.7114334309894863	0.008915163632785786	3	0.7461867660707439	0.03549024761759979	3	0.728810098530115	0.021922624841689057	3			0	0.6023091857738169	0.007860793044245999	3			0	21.0	2.0	14.0	16.0	10.0	11.0		9.0	
STOmics0212	hotspot	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	scvi	0.40148743840581297	0.022305643382887787	3	0.6494286904599079	0.012625801993560639	3	0.5254580644328605	0.005748591520504613	3	0.592828074719557	0.007884549848538976	3	0.6509314913154174	0.04148199972095327	3	0.6218797830174871	0.016885976493942457	3			0	0.5736689237251738	0.00723195312443182	3			0	20.0	15.0	15.0	17.0	7.0	9.0		8.0	
STOmics0212	morans_i	2000	spatially_informed	configs/rebuild_v1/downstream/canonical/stomics_0212.yaml	cellcharter	0.2171206650421477	0.009981079594071272	3	0.7987923053712785	0.019188372921471287	3	0.5079564852067131	0.014187233899051476	3	0.6899426074152865	0.0140072094471633	3	0.6485186990519874	0.021781583045581726	3	0.6692306532336371	0.0140682309454074	3			0	0.588593569220175	0.012612138078388627	3			0	12.0	13.0	7.0	31.0	25.0	26.0		13.0	
STOmics0212	morans_i	2000	spatially_informed	configs/rebuild_v1/downstream/canonical/stomics_0212.yaml	scvi	0.4665035828559256	0.00717028482024371	3	0.6398397653392726	0.010115827875056027	3	0.553171674097599	0.0028285527478003965	3	0.5646901107228343	0.03791502995996121	3	0.5364297513133496	0.025261666412193	3	0.5505599310180919	0.01852076205275418	3			0	0.5518658025578455	0.008565905684324542	3			0	7.0	21.0	2.0	30.0	26.0	28.0		22.0	
STOmics0212	nbumi	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	cellcharter	0.2458847594826797	0.018957157712142837	3	0.6846444744458443	0.028438577684056207	3	0.46526461696426197	0.0068563464634097135	3	0.7293446525346056	0.004975157200305607	3	0.8080848560548796	0.027902154229203117	3	0.7687147542947427	0.011993661872665191	3			0	0.6169896856295023	0.003378540998080911	3			0	7.0	29.0	17.0	7.0	7.0	7.0		4.0	
STOmics0212	nbumi	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	scvi	0.41752598176031236	0.05777536338376643	3	0.5889011642757235	0.054228346373443106	3	0.503213573018018	0.0035104696594031874	3	0.6226655179522965	0.015813345989760957	3	0.6282834617666632	0.051862312318375715	3	0.6254744898594798	0.019841260578813705	3			0	0.5643440314387488	0.008805891493026933	3			0	14.0	28.0	25.0	6.0	13.0	8.0		13.0	
STOmics0212	nnsvg	2000	spatially_informed	configs/rebuild_v1/downstream/canonical/stomics_0212.yaml	cellcharter	0.2241801945296439	0.012033440568055855	3	0.7946574577615921	0.014088526423517064	3	0.509418826145618	0.009218995720878656	3	0.6996928888672187	0.006295877672285542	3	0.6388511789916113	0.02481257442723249	3	0.6692720339294148	0.015547714528941126	3			0	0.5893454300375165	0.005070547997847049	3			0	10.0	15.0	6.0	25.0	26.0	25.0		12.0	
STOmics0212	nnsvg	2000	spatially_informed	configs/rebuild_v1/downstream/canonical/stomics_0212.yaml	scvi	0.4240670321993721	0.0053877805688174185	3	0.6405687055391681	0.018137075903806105	3	0.5323178688692701	0.009874632185140559	3	0.5754088823667648	0.012027603706244849	3	0.578288386456057	0.03306992574052808	3	0.5768486344114109	0.017976109937349143	3			0	0.5545832516403405	0.011480765105558037	3			0	12.0	19.0	12.0	26.0	17.0	22.0		21.0	
STOmics0212	osca	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	cellcharter	0.10686244874680217	0.019476998959898347	3	0.8123849482518666	0.0035059688713469294	3	0.45962369849933443	0.008915360440032861	3	0.7106485716707863	0.006271931606069513	3	0.6866770126183949	0.1110918784027412	3	0.6986627921445906	0.05435426519830557	3			0	0.5791432453219625	0.02378528558491595	3			0	20.0	8.0	23.0	18.0	21.0	21.0		25.0	
STOmics0212	osca	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	scvi	0.4076492057201035	0.05089440570727827	3	0.641495361855765	0.019974300258650372	3	0.5245722837879342	0.015891706614188154	3	0.568605825735849	0.01537165809580931	3	0.6137463343863095	0.03285608452171002	3	0.5911760800610792	0.021806276668782508	3			0	0.5578741819245067	0.01856212970088408	3			0	18.0	18.0	18.0	28.0	14.0	15.0		16.0	
STOmics0212	random	500	control	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	cellcharter	0.514764251490104	0.06517336093755213	3	0.7326501331329359	0.0569599092668276	3	0.6237071923115199	0.036543049557505744	3	0.6409229913265216	0.03772195682759532	3	0.5390872054845696	0.04604700297987184	3	0.5900050984055456	0.014987400587784196	3			0	0.6068561453585328	0.024983666010519708	3			0	2.0	26.0	1.0	34.0	33.0	33.0		7.0	
STOmics0212	random	500	control	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	scvi	0.5990429182239869	0.153499271562061	3	0.3332926129230905	0.021473641704066702	3	0.4661677655735386	0.06720737965720826	3	0.3790901960207673	0.08749245586716073	3	0.2431652891165036	0.028555006662278136	3	0.31112774256863546	0.0552920683013954	3			0	0.3886477540710871	0.025906613711279444	3			0	2.0	33.0	32.0	33.0	33.0	33.0		33.0	
STOmics0212	scPNMF	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	cellcharter	0.1180293633250521	0.039523768269252246	3	0.8035995415805574	0.019784860539219976	3	0.46081445245280467	0.023912564534077224	3	0.7023533322022583	0.012792044640969544	3	0.6980680544267998	0.009855016494490483	3	0.700210693314529	0.0015653714767778569	3			0	0.5805125728836669	0.011209400867238987	3			0	18.0	12.0	22.0	22.0	17.0	20.0		23.0	
STOmics0212	scPNMF	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	scvi	0.41185026225011345	0.08761114479223785	3	0.617896006073872	0.028448085902193634	3	0.5148731341619928	0.029884654739463154	3	0.5914954630566313	0.008358895517274713	3	0.6292463327981023	0.028451383301994253	3	0.6103708979273668	0.018299684827498247	3			0	0.5626220160446797	0.005815922677121358	3			0	17.0	26.0	19.0	18.0	12.0	12.0		14.0	
STOmics0212	scanpy_cell_ranger	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	cellcharter	0.03354558977362337	0.0180597186758831	3	0.7709332572950505	0.008273704065946352	3	0.40223942353433695	0.011630793438962419	3	0.7316493503487137	0.002647964278191011	3	0.7236710359651969	0.14726499615596364	3	0.7276601931569552	0.07248947557455006	3			0	0.564949808345646	0.03513194586785509	3			0	33.0	22.0	31.0	5.0	14.0	12.0		32.0	
STOmics0212	scanpy_cell_ranger	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	scvi	0.345357643824314	0.014198610349280133	3	0.7228793286335112	0.025195819879897077	3	0.5341184862289126	0.008061959330059628	3	0.5878134945463643	0.018437715128729472	3	0.5689783511347755	0.030537800794048043	3	0.5783959228405698	0.006439097400603273	3			0	0.5562572045347413	0.0061423975776904996	3			0	27.0	1.0	11.0	22.0	18.0	21.0		18.0	
STOmics0212	scanpy_cell_ranger_batch	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	cellcharter	0.12255415752287396	0.008553255544250033	3	0.8465871591969397	0.011053631155728357	3	0.4845706583599069	0.008993542622177133	3	0.7173549655107938	0.006016067608837509	3	0.841748966920945	0.08923925635494394	3	0.7795519662158693	0.041624387499993865	3			0	0.6320613122878882	0.02340508475126623	3			0	17.0	1.0	13.0	14.0	3.0	4.0		1.0	
STOmics0212	scanpy_cell_ranger_batch	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	scvi	0.4891954482754028	0.025579037940941084	3	0.6912802706231181	0.0031893091842067757	3	0.5902378594492604	0.014260691066321256	3	0.5247500395451995	0.006083984515469103	3	0.6533897358826539	0.024695914427528904	3	0.5890698877139267	0.011541528065235993	3			0	0.5896538735815936	0.012896301631207403	3			0	5.0	3.0	1.0	31.0	5.0	16.0		1.0	
STOmics0212	scanpy_pearson	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	cellcharter	0.05293241650408597	0.009803516886610802	3	0.803660642230312	0.01687076852565838	3	0.428296529367199	0.013300431358503902	3	0.714817207482017	0.004816928576985584	3	0.7827397538078759	0.011366472390588828	3	0.7487784806449466	0.005828922969395685	3			0	0.5885375050060727	0.00770846927994048	3			0	30.0	11.0	27.0	15.0	8.0	9.0		14.0	
STOmics0212	scanpy_pearson	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	scvi	0.3539034986411979	0.026516176432725875	3	0.6665112198931663	0.018313360441462458	3	0.5102073592671821	0.020251100216074475	3	0.612089734791363	0.007536053896603129	3	0.649359315496818	0.032114629135977284	3	0.6307245251440905	0.012932036015579932	3			0	0.5704659422056363	0.0046254195477538175	3			0	26.0	11.0	21.0	10.0	8.0	6.0		9.0	
STOmics0212	scanpy_pearson_batch	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	cellcharter	0.09729098410437215	0.01316644094792786	3	0.8300281913960003	0.006039507902197312	3	0.4636595877501862	0.007445434493403867	3	0.7088551381864585	0.002663276498046419	3	0.6990137306800036	0.05241410050335524	3	0.703934434433231	0.02753864811561792	3			0	0.5837970110917087	0.016894608696885742	3			0	23.0	5.0	20.0	19.0	16.0	19.0		19.0	
STOmics0212	scanpy_pearson_batch	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/stomics_0212.yaml	scvi	0.387861812037152	0.021942021833168013	3	0.6625586386135877	0.029514768681776427	3	0.5252102253253699	0.00873414855786475	3	0.5892484371237161	0.029590401162750236	3	0.6346346453378175	0.023689240900465897	3	0.6119415412307668	0.00719965292197994	3			0	0.5685758832780684	0.0009625292445825283	3			0	22.0	14.0	17.0	20.0	11.0	11.0		10.0	
