dataset	fs_method	n_features	integration_method	task	metric_name	ValueMeanRaw	ValueSDRaw	OrientedMean	OrientedSD	NSeeds	EffectiveFeaturesMin	EffectiveFeaturesMax	RuntimeMean	Lower	Upper	Range	RangeStatus	FrozenScaleDenominator	ScaledValue
STOmics0212	osca	100	scvi	clustering_eval	PAS	0.2359626999		-0.2359626999		1	100	100	22.7623038646	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.742277121712276
STOmics0212	osca	100	scvi	clustering_eval	ari	0.0989530038		0.0989530038		1	100	100	22.7623038646	0.0076496369	0.16880999330000002	0.1611603564	ok	0.1611603564	0.5665373851208484
STOmics0212	osca	100	scvi	clustering_eval	nmi	0.2003836807		0.2003836807		1	100	100	22.7623038646	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.63930186616336
STOmics0212	osca	100	scvi	clustering_eval	silhouette	0.2047143579		0.2047143579		1	100	100	22.7623038646	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.2435684615577112
STOmics0212	osca	100	scvi	integration_eval	GC	0.9000053624		0.9000053624		1	100	100	23.0660037305	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.8537996751912219
STOmics0212	osca	100	scvi	integration_eval	ILL	0.3035652872		0.3035652872		1	100	100	23.0660037305	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.500080128717751
STOmics0212	osca	100	scvi	integration_eval	bASW	0.8833689079		0.8833689079		1	100	100	23.0660037305	0.7068503737	0.9739813784	0.26713100469999995	ok	0.26713100469999995	0.660793884252553
STOmics0212	osca	100	scvi	integration_eval	dASW	0.4461280666		0.4461280666		1	100	100	23.0660037305	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.7363491130887251
STOmics0212	osca	100	scvi	integration_eval	dLISI	0.8869717361		0.8869717361		1	100	100	23.0660037305	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.7948084779518055
STOmics0212	osca	100	scvi	integration_eval	iLISI	0.104227632		0.104227632		1	100	100	23.0660037305	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.25307638225964996
STOmics0212	osca	1000	cellcharter	clustering_eval	CHAOS	0.1126617314		-0.1126617314		1	1000	1000	37.6957926163	-0.1751944338	-0.1118312248	0.06336320899999999	ok	0.06336320899999999	0.9868929207799434
STOmics0212	osca	1000	cellcharter	clustering_eval	PAS	0.0478861219		-0.0478861219		1	1000	1000	37.6957926163	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.9553818085555839
STOmics0212	osca	1000	cellcharter	clustering_eval	ari	0.1234506407		0.1234506407		1	1000	1000	37.6957926163	0.0076496369	0.16880999330000002	0.1611603564	ok	0.1611603564	0.7185452203430346
STOmics0212	osca	1000	cellcharter	clustering_eval	nmi	0.2560494203		0.2560494203		1	1000	1000	37.6957926163	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.8310414353658365
STOmics0212	osca	1000	cellcharter	clustering_eval	silhouette	0.1852441579		0.1852441579		1	1000	1000	37.6957926163	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.21503611561824698
STOmics0212	osca	1000	cellcharter	integration_eval	GC	0.6897451699		0.6897451699		1	1000	1000	38.1161462273	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.45960107175351606
STOmics0212	osca	1000	cellcharter	integration_eval	ILL	0.5417771883		0.5417771883		1	1000	1000	38.1161462273	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.9514525454037419
STOmics0212	osca	1000	cellcharter	integration_eval	bASW	0.7390771866		0.7390771866		1	1000	1000	38.1161462273	0.7068503737	0.9739813784	0.26713100469999995	ok	0.26713100469999995	0.12064048101115071
STOmics0212	osca	1000	cellcharter	integration_eval	dASW	0.4591605254		0.4591605254		1	1000	1000	38.1161462273	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.8300683372468003
STOmics0212	osca	1000	cellcharter	integration_eval	dLISI	0.9363306717		0.9363306717		1	1000	1000	38.1161462273	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.9913683929283469
STOmics0212	osca	1000	cellcharter	integration_eval	iLISI	0.0052852087		0.0052852087		1	1000	1000	38.1161462273	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.00954735443258504
STOmics0212	osca	1000	scvi	clustering_eval	CHAOS	0.1268565582		-0.1268565582		1	1000	1000	22.3535521803	-0.1751944338	-0.1118312248	0.06336320899999999	ok	0.06336320899999999	0.7628697530139297
STOmics0212	osca	1000	scvi	clustering_eval	PAS	0.2863860386		-0.2863860386		1	1000	1000	22.3535521803	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.685143745948402
STOmics0212	osca	1000	scvi	clustering_eval	ari	0.115440159		0.115440159		1	1000	1000	22.3535521803	0.0076496369	0.16880999330000002	0.1611603564	ok	0.1611603564	0.6688401819642538
STOmics0212	osca	1000	scvi	clustering_eval	nmi	0.1925987584		0.1925987584		1	1000	1000	22.3535521803	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.6124868510606638
STOmics0212	osca	1000	scvi	clustering_eval	silhouette	0.2362364531		0.2362364531		1	1000	1000	22.3535521803	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.28976209721544066
STOmics0212	osca	1000	scvi	integration_eval	GC	0.9116486294		0.9116486294		1	1000	1000	22.8120281864	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.8756286269118495
STOmics0212	osca	1000	scvi	integration_eval	ILL	0.283713183		0.283713183		1	1000	1000	22.8120281864	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.4624636527663902
STOmics0212	osca	1000	scvi	integration_eval	bASW	0.8600733187		0.8600733187		1	1000	1000	22.8120281864	0.7068503737	0.9739813784	0.26713100469999995	ok	0.26713100469999995	0.5735872747982819
STOmics0212	osca	1000	scvi	integration_eval	dASW	0.4415970445		0.4415970445		1	1000	1000	22.8120281864	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.7037655551913395
STOmics0212	osca	1000	scvi	integration_eval	dLISI	0.8860869686		0.8860869686		1	1000	1000	22.8120281864	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.7912851073106039
STOmics0212	osca	1000	scvi	integration_eval	iLISI	0.1068504942		0.1068504942		1	1000	1000	22.8120281864	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.25953208710683817
STOmics0212	osca	10000	cellcharter	clustering_eval	CHAOS	0.1142693586		-0.1142693586		1	8963	8963	58.1289501721	-0.1751944338	-0.1118312248	0.06336320899999999	ok	0.06336320899999999	0.9615213017383638
STOmics0212	osca	10000	cellcharter	clustering_eval	PAS	0.1087398983		-0.1087398983		1	8963	8963	58.1289501721	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.8864299746756912
STOmics0212	osca	10000	cellcharter	clustering_eval	ari	0.0979771395		0.0979771395		1	8963	8963	58.1289501721	0.0076496369	0.16880999330000002	0.1611603564	ok	0.1611603564	0.5604821472087536
STOmics0212	osca	10000	cellcharter	clustering_eval	nmi	0.1925208487		0.1925208487		1	8963	8963	58.1289501721	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.6122184925977737
STOmics0212	osca	10000	cellcharter	clustering_eval	silhouette	0.2100788504		0.2100788504		1	8963	8963	58.1289501721	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.25142978582760367
STOmics0212	osca	10000	cellcharter	integration_eval	GC	0.8632235558		0.8632235558		1	8963	8963	58.715711033	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.7848406553157132
STOmics0212	osca	10000	cellcharter	integration_eval	ILL	0.397486535		0.397486535		1	8963	8963	58.715711033	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.6780454629512126
STOmics0212	osca	10000	cellcharter	integration_eval	bASW	0.7995015915		0.7995015915		1	8963	8963	58.715711033	0.7068503737	0.9739813784	0.26713100469999995	ok	0.26713100469999995	0.3468381287453002
STOmics0212	osca	10000	cellcharter	integration_eval	dASW	0.4174614325		0.4174614325		1	8963	8963	58.715711033	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.5302011598663129
STOmics0212	osca	10000	cellcharter	integration_eval	dLISI	0.9202174431		0.9202174431		1	8963	8963	58.715711033	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.9272013924630133
STOmics0212	osca	10000	cellcharter	integration_eval	iLISI	0.0262218071		0.0262218071		1	8963	8963	58.715711033	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.061079036033895515
STOmics0212	osca	10000	scvi	clustering_eval	CHAOS	0.1299383954		-0.1299383954		1	8963	8963	42.3708744152	-0.1751944338	-0.1118312248	0.06336320899999999	ok	0.06336320899999999	0.7142321090461187
STOmics0212	osca	10000	scvi	clustering_eval	PAS	0.3856777587		-0.3856777587		1	8963	8963	42.3708744152	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.5726388761605018
STOmics0212	osca	10000	scvi	clustering_eval	ari	0.0917161798		0.0917161798		1	8963	8963	42.3708744152	0.0076496369	0.16880999330000002	0.1611603564	ok	0.1611603564	0.5216328927155437
STOmics0212	osca	10000	scvi	clustering_eval	nmi	0.1808442461		0.1808442461		1	8963	8963	42.3708744152	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.5719986595665332
STOmics0212	osca	10000	scvi	clustering_eval	silhouette	0.3581017852		0.3581017852		1	8963	8963	42.3708744152	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.46834802922974433
STOmics0212	osca	10000	scvi	integration_eval	GC	0.8039503937		0.8039503937		1	8963	8963	42.8708489947	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.6737145432193555
STOmics0212	osca	10000	scvi	integration_eval	ILL	0.3582802548		0.3582802548		1	8963	8963	42.8708489947	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.6037560031827305
STOmics0212	osca	10000	scvi	integration_eval	bASW	0.8512300447		0.8512300447		1	8963	8963	42.8708489947	0.7068503737	0.9739813784	0.26713100469999995	ok	0.26713100469999995	0.5404826413247865
STOmics0212	osca	10000	scvi	integration_eval	dASW	0.3810853511		0.3810853511		1	8963	8963	42.8708489947	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.26861290710168645
STOmics0212	osca	10000	scvi	integration_eval	dLISI	0.8713792913		0.8713792913		1	8963	8963	42.8708489947	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.7327153718726619
STOmics0212	osca	10000	scvi	integration_eval	iLISI	0.0933498843		0.0933498843		1	8963	8963	42.8708489947	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.22630275741829142
STOmics0212	osca	200	cellcharter	clustering_eval	CHAOS	0.1122320121		-0.1122320121		1	200	200	37.816052597	-0.1751944338	-0.1118312248	0.06336320899999999	ok	0.06336320899999999	0.9936747632210358
STOmics0212	osca	200	cellcharter	clustering_eval	PAS	0.0344813147		-0.0344813147		1	200	200	37.816052597	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.970570447518118
STOmics0212	osca	200	cellcharter	clustering_eval	ari	0.1503457286		0.1503457286		1	200	200	37.816052597	0.0076496369	0.16880999330000002	0.1611603564	ok	0.1611603564	0.88542923884971
STOmics0212	osca	200	cellcharter	clustering_eval	nmi	0.2983485724		0.2983485724		1	200	200	37.816052597	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.9767400510595018
STOmics0212	osca	200	cellcharter	clustering_eval	silhouette	0.1843602955		0.1843602955		1	200	200	37.816052597	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.21374087120577634
STOmics0212	osca	200	cellcharter	integration_eval	GC	0.6585907756		0.6585907756		1	200	200	38.422699892	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.4011923992511943
STOmics0212	osca	200	cellcharter	integration_eval	ILL	0.5345744681		0.5345744681		1	200	200	38.422699892	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.9378045739616173
STOmics0212	osca	200	cellcharter	integration_eval	bASW	0.7232705951		0.7232705951		1	200	200	38.422699892	0.7068503737	0.9739813784	0.26713100469999995	ok	0.26713100469999995	0.06146879662449004
STOmics0212	osca	200	cellcharter	integration_eval	dASW	0.4641780406		0.4641780406		1	200	200	38.422699892	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.8661503720310075
STOmics0212	osca	200	cellcharter	integration_eval	dLISI	0.9373301907		0.9373301907		1	200	200	38.422699892	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.9953487334131902
STOmics0212	osca	200	cellcharter	integration_eval	iLISI	0.0024535452		0.0024535452		1	200	200	38.422699892	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.002577722637763375
STOmics0212	osca	200	scvi	clustering_eval	CHAOS	0.1198665782		-0.1198665782		1	200	200	22.6967128944	-0.1751944338	-0.1118312248	0.06336320899999999	ok	0.06336320899999999	0.8731858198659098
STOmics0212	osca	200	scvi	clustering_eval	PAS	0.2415324187		-0.2415324187		1	200	200	22.6967128944	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.7359662179660409
STOmics0212	osca	200	scvi	clustering_eval	ari	0.111031867		0.111031867		1	200	200	22.6967128944	0.0076496369	0.16880999330000002	0.1611603564	ok	0.1611603564	0.641486730417779
STOmics0212	osca	200	scvi	clustering_eval	nmi	0.2026657563		0.2026657563		1	200	200	22.6967128944	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.6471624316669482
STOmics0212	osca	200	scvi	clustering_eval	silhouette	0.2182802409		0.2182802409		1	200	200	22.6967128944	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.26344840458501945
STOmics0212	osca	200	scvi	integration_eval	GC	0.9031017984		0.9031017984		1	200	200	23.1678984482	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.8596049145583183
STOmics0212	osca	200	scvi	integration_eval	ILL	0.3628164097		0.3628164097		1	200	200	23.1678984482	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.612351271472099
STOmics0212	osca	200	scvi	integration_eval	bASW	0.862889054		0.862889054		1	200	200	23.1678984482	0.7068503737	0.9739813784	0.26713100469999995	ok	0.26713100469999995	0.5841279280749848
STOmics0212	osca	200	scvi	integration_eval	dASW	0.448098775		0.448098775		1	200	200	23.1678984482	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.7505209025510331
STOmics0212	osca	200	scvi	integration_eval	dLISI	0.8995116715		0.8995116715		1	200	200	23.1678984482	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.8447457103105058
STOmics0212	osca	200	scvi	integration_eval	iLISI	0.0918950696		0.0918950696		1	200	200	23.1678984482	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.22272199198175774
STOmics0212	osca	2000	cellcharter	clustering_eval	CHAOS	0.1142524246	0.0007786465593447221	-0.1142524246	0.0007786465593447221	3	2000	2000	29.741250344866668	-0.1751944338	-0.1118312248	0.06336320899999999	ok	0.06336320899999999	0.9617885546169229
STOmics0212	osca	2000	cellcharter	clustering_eval	PAS	0.05574938403333333	0.010004420145630622	-0.05574938403333333	0.010004420145630622	3	2000	2000	29.741250344866668	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.9464721504136177
STOmics0212	osca	2000	cellcharter	clustering_eval	ari	0.11018517413333333	0.017082771268642383	0.11018517413333333	0.017082771268642383	3	2000	2000	29.741250344866668	0.0076496369	0.16880999330000002	0.1611603564	ok	0.1611603564	0.6362330012403306
STOmics0212	osca	2000	cellcharter	clustering_eval	nmi	0.2287824916	0.03385631437401105	0.2287824916	0.03385631437401105	3	2000	2000	29.741250344866668	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.7371210239964591
STOmics0212	osca	2000	cellcharter	clustering_eval	silhouette	0.19114608069999997	0.008247864747656982	0.19114608069999997	0.008247864747656982	3	2000	2000	29.741250344866668	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.2236850099818185
STOmics0212	osca	2000	cellcharter	integration_eval	GC	0.7853758588333334	0.02036495679926126	0.7853758588333334	0.02036495679926126	3	2000	2000	30.315603584666665	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.6388907583797931
STOmics0212	osca	2000	cellcharter	integration_eval	ILL	0.5031913924	0.012753987096518949	0.5031913924	0.012753987096518949	3	2000	2000	30.315603584666665	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.878338801444224
STOmics0212	osca	2000	cellcharter	integration_eval	bASW	0.7591799805666666	0.009540458776168438	0.7591799805666666	0.009540458776168438	3	2000	2000	30.315603584666665	0.7068503737	0.9739813784	0.26713100469999995	ok	0.26713100469999995	0.19589492026743593
STOmics0212	osca	2000	cellcharter	integration_eval	dASW	0.4480265292	0.0011663575539449286	0.4480265292	0.0011663575539449286	3	2000	2000	30.315603584666665	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.7500013674096921
STOmics0212	osca	2000	cellcharter	integration_eval	dLISI	0.9340556981	0.001148315599284426	0.9340556981	0.001148315599284426	3	2000	2000	30.315603584666665	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.9823088657737568
STOmics0212	osca	2000	cellcharter	integration_eval	iLISI	0.008650322	0.001664531621523097	0.008650322	0.001664531621523097	3	2000	2000	30.315603584666665	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.017829977226168126
STOmics0212	osca	2000	scvi	clustering_eval	CHAOS	0.1276750454	0.00444016582375636	-0.1276750454	0.00444016582375636	3	2000	2000	13.696055264833333	-0.1751944338	-0.1118312248	0.06336320899999999	ok	0.06336320899999999	0.7499523643128618
STOmics0212	osca	2000	scvi	clustering_eval	PAS	0.31639686463333333	0.03316631531362025	-0.31639686463333333	0.03316631531362025	3	2000	2000	13.696055264833333	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.6511392582458319
STOmics0212	osca	2000	scvi	clustering_eval	ari	0.1070279897	0.010281988777119175	0.1070279897	0.010281988777119175	3	2000	2000	13.696055264833333	0.0076496369	0.16880999330000002	0.1611603564	ok	0.1611603564	0.6166426720560416
STOmics0212	osca	2000	scvi	clustering_eval	nmi	0.1921235476333333	0.007116016792862218	0.1921235476333333	0.007116016792862218	3	2000	2000	13.696055264833333	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.6108499967165772
STOmics0212	osca	2000	scvi	clustering_eval	silhouette	0.2464475780666667	0.016392915261479856	0.2464475780666667	0.016392915261479856	3	2000	2000	13.696055264833333	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.30472585464885354
STOmics0212	osca	2000	scvi	integration_eval	GC	0.8375258094666668	0.011308337067776062	0.8375258094666668	0.011308337067776062	3	2000	2000	14.194158918566666	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.7366621789448407
STOmics0212	osca	2000	scvi	integration_eval	ILL	0.27900631060000003	0.011139412104661316	0.27900631060000003	0.011139412104661316	3	2000	2000	14.194158918566666	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.45354490286174665
STOmics0212	osca	2000	scvi	integration_eval	bASW	0.8544086397666666	0.021440567504172472	0.8544086397666666	0.021440567504172472	3	2000	2000	14.194158918566666	0.7068503737	0.9739813784	0.26713100469999995	ok	0.26713100469999995	0.5523816534601855
STOmics0212	osca	2000	scvi	integration_eval	dASW	0.4270618533333333	0.002649120871351712	0.4270618533333333	0.002649120871351712	3	2000	2000	14.194158918566666	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.5992398582346526
STOmics0212	osca	2000	scvi	integration_eval	dLISI	0.8823828872666667	0.004819502970493073	0.8823828872666667	0.004819502970493073	3	2000	2000	14.194158918566666	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.7765345073818202
STOmics0212	osca	2000	scvi	integration_eval	iLISI	0.10822563843333333	0.01207523410041778	0.10822563843333333	0.01207523410041778	3	2000	2000	14.194158918566666	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.2629167579800212
STOmics0212	osca	500	cellcharter	clustering_eval	CHAOS	0.1127036042		-0.1127036042		1	500	500	39.9432968255	-0.1751944338	-0.1118312248	0.06336320899999999	ok	0.06336320899999999	0.9862320830373348
STOmics0212	osca	500	cellcharter	clustering_eval	PAS	0.0239240408		-0.0239240408		1	500	500	39.9432968255	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.9825326204388659
STOmics0212	osca	500	cellcharter	clustering_eval	ari	0.1385332377		0.1385332377		1	500	500	39.9432968255	0.0076496369	0.16880999330000002	0.1611603564	ok	0.1611603564	0.8121327336553346
STOmics0212	osca	500	cellcharter	clustering_eval	nmi	0.2790843345		0.2790843345		1	500	500	39.9432968255	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.9103847542018269
STOmics0212	osca	500	cellcharter	clustering_eval	silhouette	0.1997361481		0.1997361481		1	500	500	39.9432968255	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.23627321013898767
STOmics0212	osca	500	cellcharter	integration_eval	GC	0.650597081		0.650597081		1	500	500	40.4369362537	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.38620571437204143
STOmics0212	osca	500	cellcharter	integration_eval	ILL	0.5471938776		0.5471938776		1	500	500	40.4369362537	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.9617162817178726
STOmics0212	osca	500	cellcharter	integration_eval	bASW	0.7206896514		0.7206896514		1	500	500	40.4369362537	0.7068503737	0.9739813784	0.26713100469999995	ok	0.26713100469999995	0.0518070813814445
STOmics0212	osca	500	cellcharter	integration_eval	dASW	0.4638939314		0.4638939314		1	500	500	40.4369362537	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.8641072814516481
STOmics0212	osca	500	cellcharter	integration_eval	dLISI	0.9380188979		0.9380188979		1	500	500	40.4369362537	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.998091341758167
STOmics0212	osca	500	cellcharter	integration_eval	iLISI	0.0028399002		0.0028399002		1	500	500	40.4369362537	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.0035286661704565505
STOmics0212	osca	500	scvi	clustering_eval	CHAOS	0.1297302712		-0.1297302712		1	500	500	23.6611838359	-0.1751944338	-0.1118312248	0.06336320899999999	ok	0.06336320899999999	0.7175167311996462
STOmics0212	osca	500	scvi	clustering_eval	PAS	0.2797873062		-0.2797873062		1	500	500	23.6611838359	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.6926205982849263
STOmics0212	osca	500	scvi	clustering_eval	ari	0.1074645723		0.1074645723		1	500	500	23.6611838359	0.0076496369	0.16880999330000002	0.1611603564	ok	0.1611603564	0.6193516670579912
STOmics0212	osca	500	scvi	clustering_eval	nmi	0.1917617314		0.1917617314		1	500	500	23.6611838359	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.6096037276611709
STOmics0212	osca	500	scvi	clustering_eval	silhouette	0.2240744233		0.2240744233		1	500	500	23.6611838359	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.27193941221068096
STOmics0212	osca	500	scvi	integration_eval	GC	0.8397379553		0.8397379553		1	500	500	24.1657974552	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.7408095393544935
STOmics0212	osca	500	scvi	integration_eval	ILL	0.3093752422		0.3093752422		1	500	500	24.1657974552	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.511089038923652
STOmics0212	osca	500	scvi	integration_eval	bASW	0.8468647635		0.8468647635		1	500	500	24.1657974552	0.7068503737	0.9739813784	0.26713100469999995	ok	0.26713100469999995	0.5241412914882057
STOmics0212	osca	500	scvi	integration_eval	dASW	0.4430461414		0.4430461414		1	500	500	24.1657974552	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.7141863237724665
STOmics0212	osca	500	scvi	integration_eval	dLISI	0.9004068822		0.9004068822		1	500	500	24.1657974552	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.8483106684470441
STOmics0212	osca	500	scvi	integration_eval	iLISI	0.0907763823		0.0907763823		1	500	500	24.1657974552	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.21996854384975223
STOmics0212	osca	5000	cellcharter	clustering_eval	CHAOS	0.1161648862		-0.1161648862		1	5000	5000	45.9633163223	-0.1751944338	-0.1118312248	0.06336320899999999	ok	0.06336320899999999	0.9316060302438282
STOmics0212	osca	5000	cellcharter	clustering_eval	PAS	0.0823729502		-0.0823729502		1	5000	5000	45.9633163223	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.9163056789107195
STOmics0212	osca	5000	cellcharter	clustering_eval	ari	0.1008794931		0.1008794931		1	5000	5000	45.9633163223	0.0076496369	0.16880999330000002	0.1611603564	ok	0.1611603564	0.5784912510903332
STOmics0212	osca	5000	cellcharter	clustering_eval	nmi	0.2184476726		0.2184476726		1	5000	5000	45.9633163223	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.7015229387633373
STOmics0212	osca	5000	cellcharter	clustering_eval	silhouette	0.1804947108		0.1804947108		1	5000	5000	45.9633163223	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.20807610145925604
STOmics0212	osca	5000	cellcharter	integration_eval	GC	0.8653353006		0.8653353006		1	5000	5000	46.5272244755	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.7887997825336569
STOmics0212	osca	5000	cellcharter	integration_eval	ILL	0.4567056818		0.4567056818		1	5000	5000	46.5272244755	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.7902560170073571
STOmics0212	osca	5000	cellcharter	integration_eval	bASW	0.7927416123		0.7927416123		1	5000	5000	46.5272244755	0.7068503737	0.9739813784	0.26713100469999995	ok	0.26713100469999995	0.3215322710160867
STOmics0212	osca	5000	cellcharter	integration_eval	dASW	0.4290030077		0.4290030077		1	5000	5000	46.5272244755	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.6131991182643152
STOmics0212	osca	5000	cellcharter	integration_eval	dLISI	0.9268555321		0.9268555321		1	5000	5000	46.5272244755	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.9536359618795939
STOmics0212	osca	5000	cellcharter	integration_eval	iLISI	0.0184641417		0.0184641417		1	5000	5000	46.5272244755	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.041984934130393226
STOmics0212	osca	5000	scvi	clustering_eval	CHAOS	0.1264622132		-0.1264622132		1	5000	5000	30.0194230098	-0.1751944338	-0.1118312248	0.06336320899999999	ok	0.06336320899999999	0.7690933172276675
STOmics0212	osca	5000	scvi	clustering_eval	PAS	0.4154499858		-0.4154499858		1	5000	5000	30.0194230098	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.5389047387137148
STOmics0212	osca	5000	scvi	clustering_eval	ari	0.0848387225		0.0848387225		1	5000	5000	30.0194230098	0.0076496369	0.16880999330000002	0.1611603564	ok	0.1611603564	0.47895827065818025
STOmics0212	osca	5000	scvi	clustering_eval	nmi	0.1770656188		0.1770656188		1	5000	5000	30.0194230098	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.5589832505216721
STOmics0212	osca	5000	scvi	clustering_eval	silhouette	0.3566430807		0.3566430807		1	5000	5000	30.0194230098	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.46621039009827925
STOmics0212	osca	5000	scvi	integration_eval	GC	0.8218928752		0.8218928752		1	5000	5000	30.4536469644	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.7073533460065586
