dataset	fs_method	n_features	integration_method	BatchMixingMean	BatchMixingSD	BatchMixingNSeeds	BiologicalConservationMean	BiologicalConservationSD	BiologicalConservationNSeeds	IntegrationMean	IntegrationSD	IntegrationNSeeds	LabelIndependentClusteringMean	LabelIndependentClusteringSD	LabelIndependentClusteringNSeeds	LabelAgreementMean	LabelAgreementSD	LabelAgreementNSeeds	ClusteringMean	ClusteringSD	ClusteringNSeeds	AlignmentMean	AlignmentSD	AlignmentNSeeds	CoreOverallMean	CoreOverallSD	CoreOverallNSeeds	AlignmentEligibleOverallMean	AlignmentEligibleOverallSD	AlignmentEligibleOverallNSeeds	MethodGroup
E9p5Embryo	nnsvg	1000	scvi	0.7228834251038037		1			0	0.7228834251038037		1	0.35949566933328375		1			0	0.35949566933328375		1			0	0.5411895472185437		1			0	spatially_informed
E9p5Embryo	nnsvg	10000	cellcharter	0.5112587307961457		1			0	0.5112587307961457		1	0.6089628807561037		1			0	0.6089628807561037		1			0	0.5601108057761247		1			0	spatially_informed
E9p5Embryo	nnsvg	10000	scvi	0.7239703396393915		1			0	0.7239703396393915		1	0.3728553416614659		1			0	0.3728553416614659		1			0	0.5484128406504287		1			0	spatially_informed
E9p5Embryo	nnsvg	200	cellcharter	0.5299753831826345		1			0	0.5299753831826345		1	0.6555709019975722		1			0	0.6555709019975722		1			0	0.5927731425901033		1			0	spatially_informed
E9p5Embryo	nnsvg	200	scvi	0.7285293017143755		1			0	0.7285293017143755		1	0.3604301517188915		1			0	0.3604301517188915		1			0	0.5444797267166335		1			0	spatially_informed
E9p5Embryo	nnsvg	2000	cellcharter	0.5225006447358762	0.008883154971923242	3			0	0.5225006447358762	0.008883154971923242	3	0.6129502901668739	0.008197680989254904	3			0	0.6129502901668739	0.008197680989254904	3			0	0.5677254674513751	0.0003638774378419237	3			0	spatially_informed
E9p5Embryo	nnsvg	2000	scvi	0.7256713537014307	0.003349024119704511	3			0	0.7256713537014307	0.003349024119704511	3	0.35839561104798995	0.005197723600012661	3			0	0.35839561104798995	0.005197723600012661	3			0	0.5420334823747104	0.003438057561815281	3			0	spatially_informed
E9p5Embryo	nnsvg	500	cellcharter	0.5325319940306965		1			0	0.5325319940306965		1	0.6353017728248415		1			0	0.6353017728248415		1			0	0.583916883427769		1			0	spatially_informed
E9p5Embryo	nnsvg	500	scvi	0.7354111318899004		1			0	0.7354111318899004		1	0.33977640337275355		1			0	0.33977640337275355		1			0	0.5375937676313269		1			0	spatially_informed
E9p5Embryo	nnsvg	5000	cellcharter	0.5112587307961457		1			0	0.5112587307961457		1	0.6089628807561037		1			0	0.6089628807561037		1			0	0.5601108057761247		1			0	spatially_informed
E9p5Embryo	nnsvg	5000	scvi	0.7239703396393915		1			0	0.7239703396393915		1	0.3728553416614659		1			0	0.3728553416614659		1			0	0.5484128406504287		1			0	spatially_informed
E9p5Embryo	osca	100	cellcharter	0.5580784985482943		1			0	0.5580784985482943		1	0.6238706715048572		1			0	0.6238706715048572		1			0	0.5909745850265757		1			0	expression_driven
E9p5Embryo	osca	100	scvi	0.7521275377633847		1			0	0.7521275377633847		1	0.2921058109355998		1			0	0.2921058109355998		1			0	0.5221166743494923		1			0	expression_driven
E9p5Embryo	osca	1000	cellcharter	0.533981174357479		1			0	0.533981174357479		1	0.6347969972194115		1			0	0.6347969972194115		1			0	0.5843890857884453		1			0	expression_driven
E9p5Embryo	osca	1000	scvi	0.7057870583756827		1			0	0.7057870583756827		1	0.3620822573009003		1			0	0.3620822573009003		1			0	0.5339346578382915		1			0	expression_driven
E9p5Embryo	osca	10000	cellcharter	0.5170656006473765		1			0	0.5170656006473765		1	0.6211136145169376		1			0	0.6211136145169376		1			0	0.569089607582157		1			0	expression_driven
E9p5Embryo	osca	10000	scvi	0.7100497388121583		1			0	0.7100497388121583		1	0.385989777016353		1			0	0.385989777016353		1			0	0.5480197579142556		1			0	expression_driven
E9p5Embryo	osca	200	cellcharter	0.5428560679082757		1			0	0.5428560679082757		1	0.6674134894851415		1			0	0.6674134894851415		1			0	0.6051347786967085		1			0	expression_driven
E9p5Embryo	osca	200	scvi	0.7415070254728346		1			0	0.7415070254728346		1	0.3136754703484079		1			0	0.3136754703484079		1			0	0.5275912479106213		1			0	expression_driven
E9p5Embryo	osca	2000	cellcharter	0.5282301406303741	0.0031195672477155128	3			0	0.5282301406303741	0.0031195672477155128	3	0.627037627825405	0.026220220249722093	3			0	0.627037627825405	0.026220220249722093	3			0	0.5776338842278895	0.011575073876213472	3			0	expression_driven
E9p5Embryo	osca	2000	scvi	0.7097988755572106	0.00608626073562908	3			0	0.7097988755572106	0.00608626073562908	3	0.3762156143823781	0.013688509679757252	3			0	0.3762156143823781	0.013688509679757252	3			0	0.5430072449697944	0.007747964666504889	3			0	expression_driven
E9p5Embryo	osca	500	cellcharter	0.5212254262448199		1			0	0.5212254262448199		1	0.6633468886334489		1			0	0.6633468886334489		1			0	0.5922861574391345		1			0	expression_driven
E9p5Embryo	osca	500	scvi	0.7169512756236807		1			0	0.7169512756236807		1	0.3584080291172093		1			0	0.3584080291172093		1			0	0.537679652370445		1			0	expression_driven
E9p5Embryo	osca	5000	cellcharter	0.5181182625925752		1			0	0.5181182625925752		1	0.6089185572501616		1			0	0.6089185572501616		1			0	0.5635184099213684		1			0	expression_driven
E9p5Embryo	osca	5000	scvi	0.6957911404463764		1			0	0.6957911404463764		1	0.3796179650138667		1			0	0.3796179650138667		1			0	0.5377045527301215		1			0	expression_driven
E9p5Embryo	random	500	cellcharter	0.634209294605511	0.01185262262866807	3			0	0.634209294605511	0.01185262262866807	3	0.3341032025798978	0.04483898671126241	3			0	0.3341032025798978	0.04483898671126241	3			0	0.4841562485927044	0.01992376557036499	3			0	control
E9p5Embryo	random	500	scvi	0.8720929827766271	0.01108738825499368	3			0	0.8720929827766271	0.01108738825499368	3	0.0845137892206662	0.01855434196360195	3			0	0.0845137892206662	0.01855434196360195	3			0	0.4783033859986466	0.009916125038252935	3			0	control
E9p5Embryo	scPNMF	100	cellcharter	0.5417656624764281		1			0	0.5417656624764281		1	0.6082076719982895		1			0	0.6082076719982895		1			0	0.5749866672373588		1			0	expression_driven
E9p5Embryo	scPNMF	100	scvi	0.7887819514547962		1			0	0.7887819514547962		1	0.2876332311460416		1			0	0.2876332311460416		1			0	0.538207591300419		1			0	expression_driven
E9p5Embryo	scPNMF	1000	cellcharter	0.530452187416174		1			0	0.530452187416174		1	0.6159944490653969		1			0	0.6159944490653969		1			0	0.5732233182407854		1			0	expression_driven
E9p5Embryo	scPNMF	1000	scvi	0.7305941836160745		1			0	0.7305941836160745		1	0.35024511259560587		1			0	0.35024511259560587		1			0	0.5404196481058402		1			0	expression_driven
E9p5Embryo	scPNMF	10000	cellcharter	0.5084503089134164		1			0	0.5084503089134164		1	0.5547310132844308		1			0	0.5547310132844308		1			0	0.5315906610989236		1			0	expression_driven
E9p5Embryo	scPNMF	10000	scvi	0.6859500120263153		1			0	0.6859500120263153		1	0.3912078244104709		1			0	0.3912078244104709		1			0	0.5385789182183931		1			0	expression_driven
E9p5Embryo	scPNMF	200	cellcharter	0.5225605522867177		1			0	0.5225605522867177		1	0.6298396965909695		1			0	0.6298396965909695		1			0	0.5762001244388436		1			0	expression_driven
E9p5Embryo	scPNMF	200	scvi	0.7553892848246485		1			0	0.7553892848246485		1	0.3246646740697264		1			0	0.3246646740697264		1			0	0.5400269794471875		1			0	expression_driven
E9p5Embryo	scPNMF	2000	cellcharter	0.5261660441225775	0.0044492193650415325	3			0	0.5261660441225775	0.0044492193650415325	3	0.5916314133505277	0.010661721351515059	3			0	0.5916314133505277	0.010661721351515059	3			0	0.5588987287365527	0.004215315875211036	3			0	expression_driven
E9p5Embryo	scPNMF	2000	scvi	0.7299691468327318	0.014320750627248092	3			0	0.7299691468327318	0.014320750627248092	3	0.35052534456377255	0.01266401928954042	3			0	0.35052534456377255	0.01266401928954042	3			0	0.5402472456982522	0.010575628920255726	3			0	expression_driven
E9p5Embryo	scPNMF	500	cellcharter	0.5463235427255234		1			0	0.5463235427255234		1	0.6289815924185912		1			0	0.6289815924185912		1			0	0.5876525675720573		1			0	expression_driven
E9p5Embryo	scPNMF	500	scvi	0.7374838552846559		1			0	0.7374838552846559		1	0.34270496044180665		1			0	0.34270496044180665		1			0	0.5400944078632313		1			0	expression_driven
E9p5Embryo	scPNMF	5000	cellcharter	0.517323486314369		1			0	0.517323486314369		1	0.5718394475698845		1			0	0.5718394475698845		1			0	0.5445814669421267		1			0	expression_driven
E9p5Embryo	scPNMF	5000	scvi	0.7037799911807956		1			0	0.7037799911807956		1	0.3679657361283435		1			0	0.3679657361283435		1			0	0.5358728636545695		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger	100	cellcharter	0.5672597157873338		1			0	0.5672597157873338		1	0.6236975804779671		1			0	0.6236975804779671		1			0	0.5954786481326504		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger	100	scvi	0.6609194834984042		1			0	0.6609194834984042		1	0.2549528918909427		1			0	0.2549528918909427		1			0	0.4579361876946735		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger	1000	cellcharter	0.5298583673720604		1			0	0.5298583673720604		1	0.7343153233967333		1			0	0.7343153233967333		1			0	0.6320868453843969		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger	1000	scvi	0.7218518222655894		1			0	0.7218518222655894		1	0.34419054029738144		1			0	0.34419054029738144		1			0	0.5330211812814855		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger	10000	cellcharter	0.49495194751991384		1			0	0.49495194751991384		1	0.6672206894047896		1			0	0.6672206894047896		1			0	0.5810863184623517		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger	10000	scvi	0.709162694997735		1			0	0.709162694997735		1	0.4004551971565575		1			0	0.4004551971565575		1			0	0.5548089460771463		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger	200	cellcharter	0.5565332417052863		1			0	0.5565332417052863		1	0.6785496538376757		1			0	0.6785496538376757		1			0	0.617541447771481		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger	200	scvi	0.7102683784302914		1			0	0.7102683784302914		1	0.307323414298623		1			0	0.307323414298623		1			0	0.5087958963644572		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger	2000	cellcharter	0.528553765878668	0.004090827620668049	3			0	0.528553765878668	0.004090827620668049	3	0.715059189959249	0.009846957115123846	3			0	0.715059189959249	0.009846957115123846	3			0	0.6218064779189585	0.0030606987915647475	3			0	expression_driven
E9p5Embryo	scanpy_cell_ranger	2000	scvi	0.72284762080861	0.01152118696125732	3			0	0.72284762080861	0.01152118696125732	3	0.3676646449903449	0.008280452476118813	3			0	0.3676646449903449	0.008280452476118813	3			0	0.5452561328994775	0.009374601209470743	3			0	expression_driven
E9p5Embryo	scanpy_cell_ranger	500	cellcharter	0.5411264677542741		1			0	0.5411264677542741		1	0.6470444737451542		1			0	0.6470444737451542		1			0	0.5940854707497141		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger	500	scvi	0.7256490700226398		1			0	0.7256490700226398		1	0.32791347377627583		1			0	0.32791347377627583		1			0	0.5267812718994578		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger	5000	cellcharter	0.5057423078504601		1			0	0.5057423078504601		1	0.6751519726414963		1			0	0.6751519726414963		1			0	0.5904471402459782		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger	5000	scvi	0.7340151058446981		1			0	0.7340151058446981		1	0.3689531283654361		1			0	0.3689531283654361		1			0	0.5514841171050671		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger_batch	100	cellcharter	0.5662018131437956		1			0	0.5662018131437956		1	0.6967444541468595		1			0	0.6967444541468595		1			0	0.6314731336453275		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger_batch	100	scvi	0.7090473209442074		1			0	0.7090473209442074		1	0.27092641789671384		1			0	0.27092641789671384		1			0	0.48998686942046066		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger_batch	1000	cellcharter	0.5299140575072272		1			0	0.5299140575072272		1	0.726722648839957		1			0	0.726722648839957		1			0	0.6283183531735921		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger_batch	1000	scvi	0.7219412471580845		1			0	0.7219412471580845		1	0.3559199462844374		1			0	0.3559199462844374		1			0	0.538930596721261		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger_batch	10000	cellcharter	0.493740284043009		1			0	0.493740284043009		1	0.645578063022259		1			0	0.645578063022259		1			0	0.569659173532634		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger_batch	10000	scvi	0.7007774678824303		1			0	0.7007774678824303		1	0.40775468249704333		1			0	0.40775468249704333		1			0	0.5542660751897368		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger_batch	200	cellcharter	0.5562818386907774		1			0	0.5562818386907774		1	0.7044467657678958		1			0	0.7044467657678958		1			0	0.6303643022293366		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger_batch	200	scvi	0.7352280167379555		1			0	0.7352280167379555		1	0.32794497024738956		1			0	0.32794497024738956		1			0	0.5315864934926725		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger_batch	2000	cellcharter	0.5230848433349644	0.0028387259756943372	3			0	0.5230848433349644	0.0028387259756943372	3	0.7126450142375461	0.006476898107194805	3			0	0.7126450142375461	0.006476898107194805	3			0	0.6178649287862553	0.003179619317335189	3			0	expression_driven
E9p5Embryo	scanpy_cell_ranger_batch	2000	scvi	0.7209033493101229	0.009475808461176072	3			0	0.7209033493101229	0.009475808461176072	3	0.3623864060835644	0.005417190729565171	3			0	0.3623864060835644	0.005417190729565171	3			0	0.5416448776968436	0.007220907215796382	3			0	expression_driven
E9p5Embryo	scanpy_cell_ranger_batch	500	cellcharter	0.5376103452201496		1			0	0.5376103452201496		1	0.6821237912230016		1			0	0.6821237912230016		1			0	0.6098670682215757		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger_batch	500	scvi	0.7183906144431269		1			0	0.7183906144431269		1	0.3319300559237098		1			0	0.3319300559237098		1			0	0.5251603351834183		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger_batch	5000	cellcharter	0.5081313449666579		1			0	0.5081313449666579		1	0.7104048434842681		1			0	0.7104048434842681		1			0	0.609268094225463		1			0	expression_driven
E9p5Embryo	scanpy_cell_ranger_batch	5000	scvi	0.701523415871636		1			0	0.701523415871636		1	0.38428021164434406		1			0	0.38428021164434406		1			0	0.5429018137579901		1			0	expression_driven
E9p5Embryo	scanpy_pearson	100	cellcharter	0.5839224661100967		1			0	0.5839224661100967		1	0.5893391474868636		1			0	0.5893391474868636		1			0	0.5866308067984801		1			0	expression_driven
E9p5Embryo	scanpy_pearson	100	scvi	0.759045791236338		1			0	0.759045791236338		1	0.28636052965544895		1			0	0.28636052965544895		1			0	0.5227031604458935		1			0	expression_driven
E9p5Embryo	scanpy_pearson	1000	cellcharter	0.5451761880876097		1			0	0.5451761880876097		1	0.6717680745279151		1			0	0.6717680745279151		1			0	0.6084721313077623		1			0	expression_driven
E9p5Embryo	scanpy_pearson	1000	scvi	0.7277625460957831		1			0	0.7277625460957831		1	0.3416992258036256		1			0	0.3416992258036256		1			0	0.5347308859497043		1			0	expression_driven
E9p5Embryo	scanpy_pearson	10000	cellcharter	0.5122089124970587		1			0	0.5122089124970587		1	0.5684399711700734		1			0	0.5684399711700734		1			0	0.540324441833566		1			0	expression_driven
E9p5Embryo	scanpy_pearson	10000	scvi	0.6908718257841373		1			0	0.6908718257841373		1	0.36263488378978864		1			0	0.36263488378978864		1			0	0.526753354786963		1			0	expression_driven
E9p5Embryo	scanpy_pearson	200	cellcharter	0.5708857078150676		1			0	0.5708857078150676		1	0.6254136307203978		1			0	0.6254136307203978		1			0	0.5981496692677327		1			0	expression_driven
E9p5Embryo	scanpy_pearson	200	scvi	0.7806490108089458		1			0	0.7806490108089458		1	0.29001907623680934		1			0	0.29001907623680934		1			0	0.5353340435228775		1			0	expression_driven
E9p5Embryo	scanpy_pearson	2000	cellcharter	0.5156776148692837	0.012198283422081086	3			0	0.5156776148692837	0.012198283422081086	3	0.679185052553897	0.019862076646302206	3			0	0.679185052553897	0.019862076646302206	3			0	0.5974313337115903	0.0041585956960304435	3			0	expression_driven
E9p5Embryo	scanpy_pearson	2000	scvi	0.7161025789971044	0.004579889829389225	3			0	0.7161025789971044	0.004579889829389225	3	0.3751266066848387	0.013463835153753162	3			0	0.3751266066848387	0.013463835153753162	3			0	0.5456145928409716	0.004877767268373465	3			0	expression_driven
E9p5Embryo	scanpy_pearson	500	cellcharter	0.549383816810816		1			0	0.549383816810816		1	0.6504100160380145		1			0	0.6504100160380145		1			0	0.5998969164244152		1			0	expression_driven
E9p5Embryo	scanpy_pearson	500	scvi	0.749648283672864		1			0	0.749648283672864		1	0.30300550528491327		1			0	0.30300550528491327		1			0	0.5263268944788886		1			0	expression_driven
E9p5Embryo	scanpy_pearson	5000	cellcharter	0.5076007286762182		1			0	0.5076007286762182		1	0.6346446278889496		1			0	0.6346446278889496		1			0	0.5711226782825839		1			0	expression_driven
E9p5Embryo	scanpy_pearson	5000	scvi	0.7062160612708908		1			0	0.7062160612708908		1	0.3721762465981239		1			0	0.3721762465981239		1			0	0.5391961539345074		1			0	expression_driven
E9p5Embryo	scanpy_pearson_batch	100	cellcharter	0.5897805047510453		1			0	0.5897805047510453		1	0.6439547458882079		1			0	0.6439547458882079		1			0	0.6168676253196266		1			0	expression_driven
E9p5Embryo	scanpy_pearson_batch	100	scvi	0.7269069986407948		1			0	0.7269069986407948		1	0.2732611102512234		1			0	0.2732611102512234		1			0	0.5000840544460091		1			0	expression_driven
E9p5Embryo	scanpy_pearson_batch	1000	cellcharter	0.563046018936875		1			0	0.563046018936875		1	0.6476638904548863		1			0	0.6476638904548863		1			0	0.6053549546958806		1			0	expression_driven
E9p5Embryo	scanpy_pearson_batch	1000	scvi	0.7455876434584295		1			0	0.7455876434584295		1	0.3418850761321748		1			0	0.3418850761321748		1			0	0.5437363597953022		1			0	expression_driven
E9p5Embryo	scanpy_pearson_batch	10000	cellcharter	0.5087630545814296		1			0	0.5087630545814296		1	0.5869016153512995		1			0	0.5869016153512995		1			0	0.5478323349663645		1			0	expression_driven
E9p5Embryo	scanpy_pearson_batch	10000	scvi	0.6681605135878269		1			0	0.6681605135878269		1	0.3996026425627146		1			0	0.3996026425627146		1			0	0.5338815780752708		1			0	expression_driven
E9p5Embryo	scanpy_pearson_batch	200	cellcharter	0.554049995041751		1			0	0.554049995041751		1	0.6180619763146683		1			0	0.6180619763146683		1			0	0.5860559856782097		1			0	expression_driven
E9p5Embryo	scanpy_pearson_batch	200	scvi	0.7615783265275466		1			0	0.7615783265275466		1	0.27080315691752926		1			0	0.27080315691752926		1			0	0.516190741722538		1			0	expression_driven
E9p5Embryo	scanpy_pearson_batch	2000	cellcharter	0.5484381988201671	0.00817608565620328	3			0	0.5484381988201671	0.00817608565620328	3	0.6397799991007599	0.008982216538229887	3			0	0.6397799991007599	0.008982216538229887	3			0	0.5941090989604635	0.008263746190169842	3			0	expression_driven
E9p5Embryo	scanpy_pearson_batch	2000	scvi	0.7270646427235823	0.017243216099782546	3			0	0.7270646427235823	0.017243216099782546	3	0.31563435151494496	0.014659426599803406	3			0	0.31563435151494496	0.014659426599803406	3			0	0.5213494971192637	0.01388625792257534	3			0	expression_driven
E9p5Embryo	scanpy_pearson_batch	500	cellcharter	0.5610942152752723		1			0	0.5610942152752723		1	0.6311285894780129		1			0	0.6311285894780129		1			0	0.5961114023766425		1			0	expression_driven
E9p5Embryo	scanpy_pearson_batch	500	scvi	0.7501440203166208		1			0	0.7501440203166208		1	0.2979624626566461		1			0	0.2979624626566461		1			0	0.5240532414866335		1			0	expression_driven
E9p5Embryo	scanpy_pearson_batch	5000	cellcharter	0.5223654738348353		1			0	0.5223654738348353		1	0.6577524412337165		1			0	0.6577524412337165		1			0	0.5900589575342758		1			0	expression_driven
E9p5Embryo	scanpy_pearson_batch	5000	scvi	0.6721613531863664		1			0	0.6721613531863664		1	0.384293175337625		1			0	0.384293175337625		1			0	0.5282272642619957		1			0	expression_driven
E9p5Embryo	scanpy_seurat	100	cellcharter	0.7554574717152942		1			0	0.7554574717152942		1	0.11833297980843134		1			0	0.11833297980843134		1			0	0.4368952257618628		1			0	expression_driven
E9p5Embryo	scanpy_seurat	100	scvi	0.6931240942980362		1			0	0.6931240942980362		1	0.14129506393207208		1			0	0.14129506393207208		1			0	0.4172095791150542		1			0	expression_driven
E9p5Embryo	scanpy_seurat	1000	cellcharter	0.5958747254191374		1			0	0.5958747254191374		1	0.4960956251517395		1			0	0.4960956251517395		1			0	0.5459851752854384		1			0	expression_driven
E9p5Embryo	scanpy_seurat	1000	scvi	0.8429100702290371		1			0	0.8429100702290371		1	0.19368268621395246		1			0	0.19368268621395246		1			0	0.5182963782214948		1			0	expression_driven
E9p5Embryo	scanpy_seurat	10000	cellcharter	0.5254713733155311		1			0	0.5254713733155311		1	0.5606620769963895		1			0	0.5606620769963895		1			0	0.5430667251559602		1			0	expression_driven
E9p5Embryo	scanpy_seurat	10000	scvi	0.7174465240747412		1			0	0.7174465240747412		1	0.3696836661090132		1			0	0.3696836661090132		1			0	0.5435650950918772		1			0	expression_driven
E9p5Embryo	scanpy_seurat	200	cellcharter	0.715985612248186		1			0	0.715985612248186		1	0.11384221142644148		1			0	0.11384221142644148		1			0	0.41491391183731374		1			0	expression_driven
E9p5Embryo	scanpy_seurat	200	scvi	0.7626221203659662		1			0	0.7626221203659662		1	0.11526459111857833		1			0	0.11526459111857833		1			0	0.4389433557422723		1			0	expression_driven
E9p5Embryo	scanpy_seurat	2000	cellcharter	0.634660840497067	0.003267058701304524	3			0	0.634660840497067	0.003267058701304524	3	0.553445398049356	0.007763005473361291	3			0	0.553445398049356	0.007763005473361291	3			0	0.5940531192732115	0.0025232953060057776	3			0	expression_driven
E9p5Embryo	scanpy_seurat	2000	scvi	0.837522821677847	0.008606794018931874	3			0	0.837522821677847	0.008606794018931874	3	0.21222422796845164	0.00573033171659953	3			0	0.21222422796845164	0.00573033171659953	3			0	0.5248735248231493	0.007130585823021964	3			0	expression_driven
E9p5Embryo	scanpy_seurat	500	cellcharter	0.6510839892960987		1			0	0.6510839892960987		1	0.42314645399546863		1			0	0.42314645399546863		1			0	0.5371152216457836		1			0	expression_driven
E9p5Embryo	scanpy_seurat	500	scvi	0.8291086881336849		1			0	0.8291086881336849		1	0.16735774119476102		1			0	0.16735774119476102		1			0	0.49823321466422293		1			0	expression_driven
E9p5Embryo	scanpy_seurat	5000	cellcharter	0.5514478898743969		1			0	0.5514478898743969		1	0.5994092931504993		1			0	0.5994092931504993		1			0	0.5754285915124481		1			0	expression_driven
E9p5Embryo	scanpy_seurat	5000	scvi	0.7500550132092945		1			0	0.7500550132092945		1	0.3488739287404055		1			0	0.3488739287404055		1			0	0.54946447097485		1			0	expression_driven
E9p5Embryo	scanpy_seurat_batch	100	cellcharter	0.658603283665266		1			0	0.658603283665266		1	0.19149765505981495		1			0	0.19149765505981495		1			0	0.4250504693625405		1			0	expression_driven
E9p5Embryo	scanpy_seurat_batch	100	scvi	0.6873796268670873		1			0	0.6873796268670873		1	0.17325473047784234		1			0	0.17325473047784234		1			0	0.43031717867246483		1			0	expression_driven
E9p5Embryo	scanpy_seurat_batch	1000	cellcharter	0.5602611079466085		1			0	0.5602611079466085		1	0.5657933088118171		1			0	0.5657933088118171		1			0	0.5630272083792128		1			0	expression_driven
E9p5Embryo	scanpy_seurat_batch	1000	scvi	0.8372946161550513		1			0	0.8372946161550513		1	0.1995061118279979		1			0	0.1995061118279979		1			0	0.5184003639915246		1			0	expression_driven
E9p5Embryo	scanpy_seurat_batch	10000	cellcharter	0.5144642855452144		1			0	0.5144642855452144		1	0.5977161142357886		1			0	0.5977161142357886		1			0	0.5560901998905015		1			0	expression_driven
E9p5Embryo	scanpy_seurat_batch	10000	scvi	0.6904887893882514		1			0	0.6904887893882514		1	0.3530871693344377		1			0	0.3530871693344377		1			0	0.5217879793613446		1			0	expression_driven
E9p5Embryo	scanpy_seurat_batch	200	cellcharter	0.6045214083348227		1			0	0.6045214083348227		1	0.22075941017090947		1			0	0.22075941017090947		1			0	0.4126404092528661		1			0	expression_driven
E9p5Embryo	scanpy_seurat_batch	200	scvi	0.7683182205901466		1			0	0.7683182205901466		1	0.1302908410671769		1			0	0.1302908410671769		1			0	0.4493045308286618		1			0	expression_driven
E9p5Embryo	scanpy_seurat_batch	2000	cellcharter	0.6101395404289232	0.0025456030934350054	3			0	0.6101395404289232	0.0025456030934350054	3	0.5506626820144367	0.032042980197614736	3			0	0.5506626820144367	0.032042980197614736	3			0	0.5804011112216799	0.016448171870170877	3			0	expression_driven
E9p5Embryo	scanpy_seurat_batch	2000	scvi	0.7796920017681338	0.024638537411798674	3			0	0.7796920017681338	0.024638537411798674	3	0.26280290153963953	0.00920419015028356	3			0	0.26280290153963953	0.00920419015028356	3			0	0.5212474516538866	0.01006652221037951	3			0	expression_driven
E9p5Embryo	scanpy_seurat_batch	500	cellcharter	0.5628135050532858		1			0	0.5628135050532858		1	0.28030862666261147		1			0	0.28030862666261147		1			0	0.4215610658579486		1			0	expression_driven
E9p5Embryo	scanpy_seurat_batch	500	scvi	0.8429308016773747		1			0	0.8429308016773747		1	0.11955025355294385		1			0	0.11955025355294385		1			0	0.48124052761515923		1			0	expression_driven
E9p5Embryo	scanpy_seurat_batch	5000	cellcharter	0.5528937402162919		1			0	0.5528937402162919		1	0.6123088871906855		1			0	0.6123088871906855		1			0	0.5826013137034887		1			0	expression_driven
E9p5Embryo	scanpy_seurat_batch	5000	scvi	0.7670981545528086		1			0	0.7670981545528086		1	0.3135410585760913		1			0	0.3135410585760913		1			0	0.54031960656445		1			0	expression_driven
E9p5Embryo	scanpy_seurat_v3	100	cellcharter	0.5604950199575764		1			0	0.5604950199575764		1	0.6406515820481716		1			0	0.6406515820481716		1			0	0.600573301002874		1			0	expression_driven
E9p5Embryo	scanpy_seurat_v3	100	scvi	0.6771625618179818		1			0	0.6771625618179818		1	0.30803303329743364		1			0	0.30803303329743364		1			0	0.4925977975577077		1			0	expression_driven
E9p5Embryo	scanpy_seurat_v3	1000	cellcharter	0.5195126571111707		1			0	0.5195126571111707		1	0.7531267483724201		1			0	0.7531267483724201		1			0	0.6363197027417954		1			0	expression_driven
E9p5Embryo	scanpy_seurat_v3	1000	scvi	0.6822325034698642		1			0	0.6822325034698642		1	0.3759277745455914		1			0	0.3759277745455914		1			0	0.5290801390077278		1			0	expression_driven
E9p5Embryo	scanpy_seurat_v3	10000	cellcharter	0.49382392734465147		1			0	0.49382392734465147		1	0.6497091764670097		1			0	0.6497091764670097		1			0	0.5717665519058306		1			0	expression_driven
E9p5Embryo	scanpy_seurat_v3	10000	scvi	0.6726870106879221		1			0	0.6726870106879221		1	0.4436203093504192		1			0	0.4436203093504192		1			0	0.5581536600191707		1			0	expression_driven
E9p5Embryo	scanpy_seurat_v3	200	cellcharter	0.5038423704700671		1			0	0.5038423704700671		1	0.6935732017797039		1			0	0.6935732017797039		1			0	0.5987077861248855		1			0	expression_driven
E9p5Embryo	scanpy_seurat_v3	200	scvi	0.6803058683063203		1			0	0.6803058683063203		1	0.32756293550768006		1			0	0.32756293550768006		1			0	0.5039344019070002		1			0	expression_driven
E9p5Embryo	scanpy_seurat_v3	2000	cellcharter	0.5087586546442412	0.004621491354944381	3			0	0.5087586546442412	0.004621491354944381	3	0.7290335000224397	0.011342539075495107	3			0	0.7290335000224397	0.011342539075495107	3			0	0.6188960773333404	0.006939138856010349	3			0	expression_driven
