dataset	platform	n_slices	fs_method	n_features	integration_method	task	metric_name	metric_value	random_seed	runtime	memory_usage	effective_n_features	notes	DirectionMultiplier	OrientedValue	Lower	Upper	Range	RangeStatus	FrozenScaleDenominator	ScaledValue
E8p5Embryo	Slide-seq	6	scanpy_cell_ranger_batch	5000	cellcharter	clustering_eval	PAS	0.1975833333	0	77.4220666802	9311.4609375	5000	cache_signature=97217a182afbadc46654a602c89da0dd	-1	-0.1975833333	-0.981	-0.0909166667	0.8900833333	ok	0.8900833333	0.8801610336814966
E8p5Embryo	Slide-seq	6	scanpy_cell_ranger_batch	5000	cellcharter	integration_eval	bASW	0.9785011634	0	77.65510609	9311.4609375	5000	cache_signature=1317e19af762eb55179ce99e7f6aad01	1	0.9785011634	0.8819584101	0.9997620521	0.11780364200000004	ok	0.11780364200000004	0.8195226536374829
E8p5Embryo	Slide-seq	6	scanpy_cell_ranger_batch	5000	cellcharter	integration_eval	iLISI	0.2146738693	0	77.65510609	9311.4609375	5000	cache_signature=1317e19af762eb55179ce99e7f6aad01	1	0.2146738693	0.1295350299	0.6596340276	0.5300989977	ok	0.5300989977	0.16060931971084916
E8p5Embryo	Slide-seq	6	scanpy_cell_ranger_batch	5000	cellcharter	integration_eval	dASW		0	77.65510609	9311.4609375	5000	cache_signature=1317e19af762eb55179ce99e7f6aad01	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_cell_ranger_batch	5000	cellcharter	integration_eval	dLISI		0	77.65510609	9311.4609375	5000	cache_signature=1317e19af762eb55179ce99e7f6aad01	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_cell_ranger_batch	5000	cellcharter	integration_eval	ILL		0	77.65510609	9311.4609375	5000	cache_signature=1317e19af762eb55179ce99e7f6aad01	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_cell_ranger_batch	5000	cellcharter	integration_eval	GC		0	77.65510609	9311.4609375	5000	cache_signature=1317e19af762eb55179ce99e7f6aad01	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	100	cellcharter	clustering_eval	silhouette	0.0515339598	0	36.0957998075	9356.2265625	100	cache_signature=7690d2f3b6a6d841ce9be32eab3e85a1	1	0.0515339598	-0.1284756213	0.6791920066	0.8076676279	ok	0.8076676279	0.22287581534998402
E8p5Embryo	Slide-seq	6	scanpy_pearson	100	cellcharter	clustering_eval	CHAOS	0.0608529578	0	36.0957998075	9356.2265625	100	cache_signature=7690d2f3b6a6d841ce9be32eab3e85a1	-1	-0.0608529578	-0.1368430974	-0.0532607287	0.08358236869999999	ok	0.08358236869999999	0.9091647052113279
E8p5Embryo	Slide-seq	6	scanpy_pearson	100	cellcharter	clustering_eval	PAS	0.2331666667	0	36.0957998075	9356.2265625	100	cache_signature=7690d2f3b6a6d841ce9be32eab3e85a1	-1	-0.2331666667	-0.981	-0.0909166667	0.8900833333	ok	0.8900833333	0.840183503411298
E8p5Embryo	Slide-seq	6	scanpy_pearson	100	cellcharter	integration_eval	bASW	0.9927014802	0	36.327382273	9356.2265625	100	cache_signature=a0121748574462578692686f66f19fdb	1	0.9927014802	0.8819584101	0.9997620521	0.11780364200000004	ok	0.11780364200000004	0.940064909877744
E8p5Embryo	Slide-seq	6	scanpy_pearson	100	cellcharter	integration_eval	iLISI	0.2708594499	0	36.327382273	9356.2265625	100	cache_signature=a0121748574462578692686f66f19fdb	1	0.2708594499	0.1295350299	0.6596340276	0.5300989977	ok	0.5300989977	0.2666000513360337
E8p5Embryo	Slide-seq	6	scanpy_pearson	100	cellcharter	integration_eval	dASW		0	36.327382273	9356.2265625	100	cache_signature=a0121748574462578692686f66f19fdb	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	100	cellcharter	integration_eval	dLISI		0	36.327382273	9356.2265625	100	cache_signature=a0121748574462578692686f66f19fdb	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	100	cellcharter	integration_eval	ILL		0	36.327382273	9356.2265625	100	cache_signature=a0121748574462578692686f66f19fdb	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	100	cellcharter	integration_eval	GC		0	36.327382273	9356.2265625	100	cache_signature=a0121748574462578692686f66f19fdb	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	1000	cellcharter	clustering_eval	silhouette	0.0693506747	0	35.1557211215	9770.015625	1000	cache_signature=87459ea94ef51b2c3a86bbb97b45fc69	1	0.0693506747	-0.1284756213	0.6791920066	0.8076676279	ok	0.8076676279	0.24493527927368353
E8p5Embryo	Slide-seq	6	scanpy_pearson	1000	cellcharter	clustering_eval	CHAOS	0.0546332105	0	35.1557211215	9770.015625	1000	cache_signature=87459ea94ef51b2c3a86bbb97b45fc69	-1	-0.0546332105	-0.1368430974	-0.0532607287	0.08358236869999999	ok	0.08358236869999999	0.9835792904490873
E8p5Embryo	Slide-seq	6	scanpy_pearson	1000	cellcharter	clustering_eval	PAS	0.1120833333	0	35.1557211215	9770.015625	1000	cache_signature=87459ea94ef51b2c3a86bbb97b45fc69	-1	-0.1120833333	-0.981	-0.0909166667	0.8900833333	ok	0.8900833333	0.9762194551812085
E8p5Embryo	Slide-seq	6	scanpy_pearson	1000	cellcharter	integration_eval	bASW	0.991199025	0	35.3791737715	9770.015625	1000	cache_signature=a416d4b65030f39e4b966ba455fa61c0	1	0.991199025	0.8819584101	0.9997620521	0.11780364200000004	ok	0.11780364200000004	0.9273110155626597
E8p5Embryo	Slide-seq	6	scanpy_pearson	1000	cellcharter	integration_eval	iLISI	0.1800628256	0	35.3791737715	9770.015625	1000	cache_signature=a416d4b65030f39e4b966ba455fa61c0	1	0.1800628256	0.1295350299	0.6596340276	0.5300989977	ok	0.5300989977	0.0953176593791549
E8p5Embryo	Slide-seq	6	scanpy_pearson	1000	cellcharter	integration_eval	dASW		0	35.3791737715	9770.015625	1000	cache_signature=a416d4b65030f39e4b966ba455fa61c0	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	1000	cellcharter	integration_eval	dLISI		0	35.3791737715	9770.015625	1000	cache_signature=a416d4b65030f39e4b966ba455fa61c0	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	1000	cellcharter	integration_eval	ILL		0	35.3791737715	9770.015625	1000	cache_signature=a416d4b65030f39e4b966ba455fa61c0	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	1000	cellcharter	integration_eval	GC		0	35.3791737715	9770.015625	1000	cache_signature=a416d4b65030f39e4b966ba455fa61c0	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	10000	cellcharter	clustering_eval	silhouette	0.1205492914	0	167.2764269328	10970.75	10000	cache_signature=3dd2d7cf63163441fbbed9acbdf2cbc0	1	0.1205492914	-0.1284756213	0.6791920066	0.8076676279	ok	0.8076676279	0.30832597976903514
E8p5Embryo	Slide-seq	6	scanpy_pearson	10000	cellcharter	clustering_eval	CHAOS	0.0737238018	0	167.2764269328	10970.75	10000	cache_signature=3dd2d7cf63163441fbbed9acbdf2cbc0	-1	-0.0737238018	-0.1368430974	-0.0532607287	0.08358236869999999	ok	0.08358236869999999	0.7551747645074817
E8p5Embryo	Slide-seq	6	scanpy_pearson	10000	cellcharter	clustering_eval	PAS	0.5428333333	0	167.2764269328	10970.75	10000	cache_signature=3dd2d7cf63163441fbbed9acbdf2cbc0	-1	-0.5428333333	-0.981	-0.0909166667	0.8900833333	ok	0.8900833333	0.49227600417534967
E8p5Embryo	Slide-seq	6	scanpy_pearson	10000	cellcharter	integration_eval	bASW	0.970966462	0	167.45629761	10970.75	10000	cache_signature=39a223ada205e461299c044556f7aedc	1	0.970966462	0.8819584101	0.9997620521	0.11780364200000004	ok	0.11780364200000004	0.7555628195264118
E8p5Embryo	Slide-seq	6	scanpy_pearson	10000	cellcharter	integration_eval	iLISI	0.258117251	0	167.45629761	10970.75	10000	cache_signature=39a223ada205e461299c044556f7aedc	1	0.258117251	0.1295350299	0.6596340276	0.5300989977	ok	0.5300989977	0.2425626565186769
E8p5Embryo	Slide-seq	6	scanpy_pearson	10000	cellcharter	integration_eval	dASW		0	167.45629761	10970.75	10000	cache_signature=39a223ada205e461299c044556f7aedc	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	10000	cellcharter	integration_eval	dLISI		0	167.45629761	10970.75	10000	cache_signature=39a223ada205e461299c044556f7aedc	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	10000	cellcharter	integration_eval	ILL		0	167.45629761	10970.75	10000	cache_signature=39a223ada205e461299c044556f7aedc	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	10000	cellcharter	integration_eval	GC		0	167.45629761	10970.75	10000	cache_signature=39a223ada205e461299c044556f7aedc	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	200	cellcharter	clustering_eval	silhouette	0.0516274348	0	31.018333409	9732.84375	200	cache_signature=71b8a58d6116f1b5f850441664b34a32	1	0.0516274348	-0.1284756213	0.6791920066	0.8076676279	ok	0.8076676279	0.22299154983874028
E8p5Embryo	Slide-seq	6	scanpy_pearson	200	cellcharter	clustering_eval	CHAOS	0.0614774237	0	31.018333409	9732.84375	200	cache_signature=71b8a58d6116f1b5f850441664b34a32	-1	-0.0614774237	-0.1368430974	-0.0532607287	0.08358236869999999	ok	0.08358236869999999	0.9016934417174516
E8p5Embryo	Slide-seq	6	scanpy_pearson	200	cellcharter	clustering_eval	PAS	0.2124166667	0	31.018333409	9732.84375	200	cache_signature=71b8a58d6116f1b5f850441664b34a32	-1	-0.2124166667	-0.981	-0.0909166667	0.8900833333	ok	0.8900833333	0.8634959273425146
E8p5Embryo	Slide-seq	6	scanpy_pearson	200	cellcharter	integration_eval	bASW	0.9908826984	0	31.5209901202	9732.84375	200	cache_signature=87d820c080fabe6ecb9af35f93b56e48	1	0.9908826984	0.8819584101	0.9997620521	0.11780364200000004	ok	0.11780364200000004	0.9246258133513391
E8p5Embryo	Slide-seq	6	scanpy_pearson	200	cellcharter	integration_eval	iLISI	0.2530543935	0	31.5209901202	9732.84375	200	cache_signature=87d820c080fabe6ecb9af35f93b56e48	1	0.2530543935	0.1295350299	0.6596340276	0.5300989977	ok	0.5300989977	0.23301187916960286
E8p5Embryo	Slide-seq	6	scanpy_pearson	200	cellcharter	integration_eval	dASW		0	31.5209901202	9732.84375	200	cache_signature=87d820c080fabe6ecb9af35f93b56e48	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	200	cellcharter	integration_eval	dLISI		0	31.5209901202	9732.84375	200	cache_signature=87d820c080fabe6ecb9af35f93b56e48	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	200	cellcharter	integration_eval	ILL		0	31.5209901202	9732.84375	200	cache_signature=87d820c080fabe6ecb9af35f93b56e48	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	200	cellcharter	integration_eval	GC		0	31.5209901202	9732.84375	200	cache_signature=87d820c080fabe6ecb9af35f93b56e48	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	clustering_eval	silhouette	0.0719300285	0	41.4281543177	5281.140625	2000	cache_signature=ca19e9e804a9bbe850d2a0d3d184fc6f	1	0.0719300285	-0.1284756213	0.6791920066	0.8076676279	ok	0.8076676279	0.24812886251374297
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	clustering_eval	CHAOS	0.0541482194	0	41.4281543177	5281.140625	2000	cache_signature=ca19e9e804a9bbe850d2a0d3d184fc6f	-1	-0.0541482194	-0.1368430974	-0.0532607287	0.08358236869999999	ok	0.08358236869999999	0.9893818431589868
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	clustering_eval	PAS	0.10725	0	41.4281543177	5281.140625	2000	cache_signature=ca19e9e804a9bbe850d2a0d3d184fc6f	-1	-0.10725	-0.981	-0.0909166667	0.8900833333	ok	0.8900833333	0.9816496583084598
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	bASW	0.9889282808	0	42.0017124489	5281.140625	2000	cache_signature=27eed669c8c565f96329733d77198762	1	0.9889282808	0.8819584101	0.9997620521	0.11780364200000004	ok	0.11780364200000004	0.9080353449513889
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	iLISI	0.1572578869	0	42.0017124489	5281.140625	2000	cache_signature=27eed669c8c565f96329733d77198762	1	0.1572578869	0.1295350299	0.6596340276	0.5300989977	ok	0.5300989977	0.052297508805495364
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	dASW		0	42.0017124489	5281.140625	2000	cache_signature=27eed669c8c565f96329733d77198762	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	dLISI		0	42.0017124489	5281.140625	2000	cache_signature=27eed669c8c565f96329733d77198762	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	ILL		0	42.0017124489	5281.140625	2000	cache_signature=27eed669c8c565f96329733d77198762	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	GC		0	42.0017124489	5281.140625	2000	cache_signature=27eed669c8c565f96329733d77198762	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	clustering_eval	silhouette	0.0712426528	1	37.8292250484	8650.71875	2000	cache_signature=fe62aca643a8bc13bb307eea3e3028ea	1	0.0712426528	-0.1284756213	0.6791920066	0.8076676279	ok	0.8076676279	0.24727779992777893
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	clustering_eval	CHAOS	0.0540199456	1	37.8292250484	8650.71875	2000	cache_signature=fe62aca643a8bc13bb307eea3e3028ea	-1	-0.0540199456	-0.1368430974	-0.0532607287	0.08358236869999999	ok	0.08358236869999999	0.9909165424262498
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	clustering_eval	PAS	0.1231666667	1	37.8292250484	8650.71875	2000	cache_signature=fe62aca643a8bc13bb307eea3e3028ea	-1	-0.1231666667	-0.981	-0.0909166667	0.8900833333	ok	0.8900833333	0.9637674375044946
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	bASW	0.9908067584	1	37.9874402806	8650.71875	2000	cache_signature=1b29133ce5d7b91b6ba2da5e55d0d7bb	1	0.9908067584	0.8819584101	0.9997620521	0.11780364200000004	ok	0.11780364200000004	0.9239811813288419
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	iLISI	0.1573123659	1	37.9874402806	8650.71875	2000	cache_signature=1b29133ce5d7b91b6ba2da5e55d0d7bb	1	0.1573123659	0.1295350299	0.6596340276	0.5300989977	ok	0.5300989977	0.05240028017506288
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	dASW		1	37.9874402806	8650.71875	2000	cache_signature=1b29133ce5d7b91b6ba2da5e55d0d7bb	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	dLISI		1	37.9874402806	8650.71875	2000	cache_signature=1b29133ce5d7b91b6ba2da5e55d0d7bb	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	ILL		1	37.9874402806	8650.71875	2000	cache_signature=1b29133ce5d7b91b6ba2da5e55d0d7bb	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	GC		1	37.9874402806	8650.71875	2000	cache_signature=1b29133ce5d7b91b6ba2da5e55d0d7bb	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	clustering_eval	silhouette	0.0700507909	2	43.0799185894	10728.71484375	2000	cache_signature=8b67fb88fd86ca590c0567ef26b7c5a6	1	0.0700507909	-0.1284756213	0.6791920066	0.8076676279	ok	0.8076676279	0.24580211629403106
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	clustering_eval	CHAOS	0.0547977967	2	43.0799185894	10728.71484375	2000	cache_signature=8b67fb88fd86ca590c0567ef26b7c5a6	-1	-0.0547977967	-0.1368430974	-0.0532607287	0.08358236869999999	ok	0.08358236869999999	0.9816101407042321
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	clustering_eval	PAS	0.1215833333	2	43.0799185894	10728.71484375	2000	cache_signature=8b67fb88fd86ca590c0567ef26b7c5a6	-1	-0.1215833333	-0.981	-0.0909166667	0.8900833333	ok	0.8900833333	0.965546297236796
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	bASW	0.9873667173	2	43.3797274511	10728.71484375	2000	cache_signature=7f1b1ebffe3757477c27a3c5f902b226	1	0.9873667173	0.8819584101	0.9997620521	0.11780364200000004	ok	0.11780364200000004	0.8947796978976253
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	iLISI	0.1589834427	2	43.3797274511	10728.71484375	2000	cache_signature=7f1b1ebffe3757477c27a3c5f902b226	1	0.1589834427	0.1295350299	0.6596340276	0.5300989977	ok	0.5300989977	0.05555266644111977
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	dASW		2	43.3797274511	10728.71484375	2000	cache_signature=7f1b1ebffe3757477c27a3c5f902b226	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	dLISI		2	43.3797274511	10728.71484375	2000	cache_signature=7f1b1ebffe3757477c27a3c5f902b226	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	ILL		2	43.3797274511	10728.71484375	2000	cache_signature=7f1b1ebffe3757477c27a3c5f902b226	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	2000	cellcharter	integration_eval	GC		2	43.3797274511	10728.71484375	2000	cache_signature=7f1b1ebffe3757477c27a3c5f902b226	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	500	cellcharter	clustering_eval	silhouette	0.0553755872	0	34.8728554938	9745.19921875	500	cache_signature=68913886db8bb77099a91df8dbbb7c7e	1	0.0553755872	-0.1284756213	0.6791920066	0.8076676279	ok	0.8076676279	0.2276322612781049
E8p5Embryo	Slide-seq	6	scanpy_pearson	500	cellcharter	clustering_eval	CHAOS	0.0566127263	0	34.8728554938	9745.19921875	500	cache_signature=68913886db8bb77099a91df8dbbb7c7e	-1	-0.0566127263	-0.1368430974	-0.0532607287	0.08358236869999999	ok	0.08358236869999999	0.9598958769398935
E8p5Embryo	Slide-seq	6	scanpy_pearson	500	cellcharter	clustering_eval	PAS	0.158	0	34.8728554938	9745.19921875	500	cache_signature=68913886db8bb77099a91df8dbbb7c7e	-1	-0.158	-0.981	-0.0909166667	0.8900833333	ok	0.8900833333	0.9246325250790987
E8p5Embryo	Slide-seq	6	scanpy_pearson	500	cellcharter	integration_eval	bASW	0.9909049273	0	35.3887013961	9745.19921875	500	cache_signature=d8f7f4c88a778c7ac19913eb560a57a2	1	0.9909049273	0.8819584101	0.9997620521	0.11780364200000004	ok	0.11780364200000004	0.9248145078570661
E8p5Embryo	Slide-seq	6	scanpy_pearson	500	cellcharter	integration_eval	iLISI	0.223462359	0	35.3887013961	9745.19921875	500	cache_signature=d8f7f4c88a778c7ac19913eb560a57a2	1	0.223462359	0.1295350299	0.6596340276	0.5300989977	ok	0.5300989977	0.1771882789960612
E8p5Embryo	Slide-seq	6	scanpy_pearson	500	cellcharter	integration_eval	dASW		0	35.3887013961	9745.19921875	500	cache_signature=d8f7f4c88a778c7ac19913eb560a57a2	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	500	cellcharter	integration_eval	dLISI		0	35.3887013961	9745.19921875	500	cache_signature=d8f7f4c88a778c7ac19913eb560a57a2	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	500	cellcharter	integration_eval	ILL		0	35.3887013961	9745.19921875	500	cache_signature=d8f7f4c88a778c7ac19913eb560a57a2	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	500	cellcharter	integration_eval	GC		0	35.3887013961	9745.19921875	500	cache_signature=d8f7f4c88a778c7ac19913eb560a57a2	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	5000	cellcharter	clustering_eval	silhouette	0.0803314075	0	83.0595672457	10072.3671875	5000	cache_signature=21a321e76d55cf2b4118bf176d3a3053	1	0.0803314075	-0.1284756213	0.6791920066	0.8076676279	ok	0.8076676279	0.2585308876906641
E8p5Embryo	Slide-seq	6	scanpy_pearson	5000	cellcharter	clustering_eval	CHAOS	0.0629288532	0	83.0595672457	10072.3671875	5000	cache_signature=21a321e76d55cf2b4118bf176d3a3053	-1	-0.0629288532	-0.1368430974	-0.0532607287	0.08358236869999999	ok	0.08358236869999999	0.8843281824818637
E8p5Embryo	Slide-seq	6	scanpy_pearson	5000	cellcharter	clustering_eval	PAS	0.273	0	83.0595672457	10072.3671875	5000	cache_signature=21a321e76d55cf2b4118bf176d3a3053	-1	-0.273	-0.981	-0.0909166667	0.8900833333	ok	0.8900833333	0.7954311394362112
E8p5Embryo	Slide-seq	6	scanpy_pearson	5000	cellcharter	integration_eval	bASW	0.9800101053	0	83.5885918355	10072.3671875	5000	cache_signature=7f9f6b59b71a44d88914de9db88f292c	1	0.9800101053	0.8819584101	0.9997620521	0.11780364200000004	ok	0.11780364200000004	0.8323316116151993
E8p5Embryo	Slide-seq	6	scanpy_pearson	5000	cellcharter	integration_eval	iLISI	0.1843285643	0	83.5885918355	10072.3671875	5000	cache_signature=7f9f6b59b71a44d88914de9db88f292c	1	0.1843285643	0.1295350299	0.6596340276	0.5300989977	ok	0.5300989977	0.10336471986881482
E8p5Embryo	Slide-seq	6	scanpy_pearson	5000	cellcharter	integration_eval	dASW		0	83.5885918355	10072.3671875	5000	cache_signature=7f9f6b59b71a44d88914de9db88f292c	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	5000	cellcharter	integration_eval	dLISI		0	83.5885918355	10072.3671875	5000	cache_signature=7f9f6b59b71a44d88914de9db88f292c	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	5000	cellcharter	integration_eval	ILL		0	83.5885918355	10072.3671875	5000	cache_signature=7f9f6b59b71a44d88914de9db88f292c	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson	5000	cellcharter	integration_eval	GC		0	83.5885918355	10072.3671875	5000	cache_signature=7f9f6b59b71a44d88914de9db88f292c	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	100	cellcharter	clustering_eval	silhouette	0.0560866036	0	34.2752071768	10970.75	100	cache_signature=4016dee66cfe27d157dca9b8c1744492	1	0.0560866036	-0.1284756213	0.6791920066	0.8076676279	ok	0.8076676279	0.2285125941965465
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	100	cellcharter	clustering_eval	CHAOS	0.061515483	0	34.2752071768	10970.75	100	cache_signature=4016dee66cfe27d157dca9b8c1744492	-1	-0.061515483	-0.1368430974	-0.0532607287	0.08358236869999999	ok	0.08358236869999999	0.9012380908989481
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	100	cellcharter	clustering_eval	PAS	0.2345833333	0	34.2752071768	10970.75	100	cache_signature=4016dee66cfe27d157dca9b8c1744492	-1	-0.2345833333	-0.981	-0.0909166667	0.8900833333	ok	0.8900833333	0.8385918922137848
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	100	cellcharter	integration_eval	bASW	0.9891862068	0	34.470451179	10970.75	100	cache_signature=11c2d5ed94cbc3e49ccce7a42e7434d2	1	0.9891862068	0.8819584101	0.9997620521	0.11780364200000004	ok	0.11780364200000004	0.9102248018783664
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	100	cellcharter	integration_eval	iLISI	0.2792841215	0	34.470451179	10970.75	100	cache_signature=11c2d5ed94cbc3e49ccce7a42e7434d2	1	0.2792841215	0.1295350299	0.6596340276	0.5300989977	ok	0.5300989977	0.2824926895725764
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	100	cellcharter	integration_eval	dASW		0	34.470451179	10970.75	100	cache_signature=11c2d5ed94cbc3e49ccce7a42e7434d2	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	100	cellcharter	integration_eval	dLISI		0	34.470451179	10970.75	100	cache_signature=11c2d5ed94cbc3e49ccce7a42e7434d2	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	100	cellcharter	integration_eval	ILL		0	34.470451179	10970.75	100	cache_signature=11c2d5ed94cbc3e49ccce7a42e7434d2	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	100	cellcharter	integration_eval	GC		0	34.470451179	10970.75	100	cache_signature=11c2d5ed94cbc3e49ccce7a42e7434d2	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	1000	cellcharter	clustering_eval	silhouette	0.0498385765	0	35.3529941263	10970.75	1000	cache_signature=acdc651c086a4e1f560b6f6b632fd7a5	1	0.0498385765	-0.1284756213	0.6791920066	0.8076676279	ok	0.8076676279	0.22077670521923862
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	1000	cellcharter	clustering_eval	CHAOS	0.058684136	0	35.3529941263	10970.75	1000	cache_signature=acdc651c086a4e1f560b6f6b632fd7a5	-1	-0.058684136	-0.1368430974	-0.0532607287	0.08358236869999999	ok	0.08358236869999999	0.9351130222276174
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	1000	cellcharter	clustering_eval	PAS	0.1746666667	0	35.3529941263	10970.75	1000	cache_signature=acdc651c086a4e1f560b6f6b632fd7a5	-1	-0.1746666667	-0.981	-0.0909166667	0.8900833333	ok	0.8900833333	0.9059076865426798
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	1000	cellcharter	integration_eval	bASW	0.9855242521	0	35.8464955473	10970.75	1000	cache_signature=2b6cf013cd08765c41edccf998bf84de	1	0.9855242521	0.8819584101	0.9997620521	0.11780364200000004	ok	0.11780364200000004	0.8791395600485767
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	1000	cellcharter	integration_eval	iLISI	0.2422925101	0	35.8464955473	10970.75	1000	cache_signature=2b6cf013cd08765c41edccf998bf84de	1	0.2422925101	0.1295350299	0.6596340276	0.5300989977	ok	0.5300989977	0.2127102308988199
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	1000	cellcharter	integration_eval	dASW		0	35.8464955473	10970.75	1000	cache_signature=2b6cf013cd08765c41edccf998bf84de	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	1000	cellcharter	integration_eval	dLISI		0	35.8464955473	10970.75	1000	cache_signature=2b6cf013cd08765c41edccf998bf84de	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	1000	cellcharter	integration_eval	ILL		0	35.8464955473	10970.75	1000	cache_signature=2b6cf013cd08765c41edccf998bf84de	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	1000	cellcharter	integration_eval	GC		0	35.8464955473	10970.75	1000	cache_signature=2b6cf013cd08765c41edccf998bf84de	1					unavailable		
E8p5Embryo	Slide-seq	6	scanpy_pearson_batch	10000	cellcharter	clustering_eval	silhouette	0.1170935556	0	137.0013121692	11600.3671875	10000	cache_signature=1904b437b26fde5c101bc6e4009373d1	1	0.1170935556	-0.1284756213	0.6791920066	0.8076676279	ok	0.8076676279	0.30404731899246645
