dataset	fs_method	n_features	MethodGroup	CanonicalConfig	integration_method	BatchMixingMean	BatchMixingSD	BatchMixingNSeeds	BiologicalConservationMean	BiologicalConservationSD	BiologicalConservationNSeeds	IntegrationMean	IntegrationSD	IntegrationNSeeds	LabelIndependentClusteringMean	LabelIndependentClusteringSD	LabelIndependentClusteringNSeeds	LabelAgreementMean	LabelAgreementSD	LabelAgreementNSeeds	ClusteringMean	ClusteringSD	ClusteringNSeeds	AlignmentMean	AlignmentSD	AlignmentNSeeds	CoreOverallMean	CoreOverallSD	CoreOverallNSeeds	AlignmentEligibleOverallMean	AlignmentEligibleOverallSD	AlignmentEligibleOverallNSeeds	BatchMixingRank	BiologicalConservationRank	IntegrationRank	LabelIndependentClusteringRank	LabelAgreementRank	ClusteringRank	AlignmentRank	CoreOverallRank	AlignmentEligibleOverallRank
DLPFC	scanpy_seurat_v3_batch	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	cellcharter	0.606414394836013	0.0087855275702312	3	0.9521007646028914	0.006460790175155	3	0.7792575797194522	0.0028708695647823	3	0.6879204435177982	0.0031119732022206	3	0.7983224042778471	0.0471955691294068	3	0.7431214238978227	0.0243723363378939	3	0.93478754157188	0.0046748373434986	3	0.7611895018086375	0.0136131683917708	3	0.8190555150630517	0.0099899154877433	3	4.0	8.0	1.0	23.0	3.0	7.0	6.0	3.0	5.0
DLPFC	scanpy_seurat_v3_batch	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	scvi	0.8634130477080775	0.0157919665037641	3	0.7047140051264827	0.0101122667289996	3	0.78406352641728	0.0040307467620869	3	0.4821780621165251	0.0136853473058775	3	0.7161782246930195	0.0185298897502252	3	0.5991781434047724	0.0069568618427135	3	0.7751378352839663	0.00845769423195	3	0.6916208349110261	0.0024465452452372	3	0.7194598350353395	0.0036260950340622	3	5.0	14.0	5.0	17.0	6.0	10.0	14.0	6.0	11.0
DLPFC	scry	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	cellcharter	0.5452140062474627	0.0035817558275012	3	0.933236010218468	0.0085312568256959	3	0.7392250082329656	0.0024758235001879	3	0.702595542776239	0.012299945566536	3	0.5914239085595017	0.0208963742471577	3	0.6470097256678703	0.0163109645479586	3	0.9005674793760144	0.0038039108675984	3	0.6931173669504179	0.0092167099107626	3	0.7622674044256167	0.0063874597657567	3	24.0	16.0	20.0	16.0	28.0	25.0	20.0	23.0	21.0
DLPFC	scry	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	scvi	0.6757710764904324	0.0675650966564276	3	0.6481758036255147	0.0720533180380514	3	0.6619734400579736	0.0697776009249091	3	0.4634555278362791	0.0084739219185123	3	0.641836330543534	0.0975387152292195	3	0.5526459291899065	0.0480631600432585	3	0.735758162874291	0.0313433475820075	3	0.6073096846239401	0.0588261076271954	3	0.6501258440407237	0.0496544006541102	3	27.0	23.0	28.0	23.0	20.0	21.0	25.0	23.0	23.0
DLPFC	seurat_disp	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	cellcharter	0.5660235355339216	0.0068133844151998	3	0.8050961836880687	0.0181698787442555	3	0.6855598596109952	0.0119105449957479	3	0.7143693504830823	0.0108070935457962	3	0.6074428912261881	0.0759025709321166	3	0.6609061208546353	0.0395625429248711	3	0.8884851253167355	0.0008674898520543	3	0.6732329902328152	0.025677065199884	3	0.7449837019274553	0.0168297682674331	3	15.0	29.0	29.0	5.0	25.0	23.0	22.0	28.0	26.0
DLPFC	seurat_disp	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	scvi	0.8159380887372837	0.0188454904142357	3	0.668200914661275	0.0070622240658122	3	0.7420695016992793	0.010552038173319	3	0.508577197030685	0.0215017076486381	3	0.6138236984248576	0.0030518747493455	3	0.5612004477277713	0.012174967579196	3	0.7526168717075192	0.0035017305711579	3	0.6516349747135253	0.0059819931636467	3	0.6852956070448565	0.0028207625850585	3	13.0	21.0	19.0	8.0	22.0	20.0	22.0	17.0	17.0
DLPFC	seurat_mvp	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	cellcharter	0.6142814023528627	0.0022157181995371	3	0.8595975476759098	0.0036999724281496	3	0.7369394750143862	0.0009297571545157	3	0.6759781100011523	0.0083423873935448	3	0.6503719679881725	0.0689811807454463	3	0.6631750389946625	0.0322757723879796	3	0.8661184053867802	0.0059253669772837	3	0.7000572570045241	0.0165230758434959	3	0.7554109731319428	0.0094902811289218	3	3.0	23.0	21.0	27.0	19.0	22.0	25.0	20.0	22.0
DLPFC	seurat_mvp	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	scvi	0.8776818994010996	0.0040420694371367	3	0.6408861427929076	0.0109499080379512	3	0.7592840210970037	0.006831602468884	3	0.4535616195202874	0.0073558115534438	3	0.4503526587960459	0.1156282955517636	3	0.4519571391581667	0.0599170624717067	3	0.7376019400040662	0.0050745266111377	3	0.6056205801275851	0.0313101102920596	3	0.6496143667530788	0.0212197920858622	3	3.0	24.0	16.0	25.0	27.0	26.0	23.0	24.0	24.0
DLPFC	seurat_sct	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	cellcharter	0.547845697578801	0.0029453343648939	3	0.9409194770522796	0.0207910775883462	3	0.7443825873155402	0.0117529019026385	3	0.7105143642877528	0.0026277028826643	3	0.6699100858911988	0.0606763556021299	3	0.6902122250894758	0.0311476493389828	3	0.9137939057605134	0.0089007239416647	3	0.717297406202508	0.0196111999869555	3	0.7827962393885098	0.0102352280332389	3	21.0	14.0	16.0	8.0	15.0	15.0	16.0	16.0	16.0
DLPFC	seurat_sct	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	scvi	0.8061941844985542	0.0406074693882927	3	0.7139004179010824	0.0181234450092521	3	0.7600473011998182	0.0114587535513514	3	0.5143511825739083	0.021962244890842	3	0.7417725401575632	0.0661168888354368	3	0.6280618613657357	0.0440388449043371	3	0.7840808787697039	0.0070632051731687	3	0.694054581282777	0.0169554192422715	3	0.7240633471117525	0.0099316719813333	3	15.0	13.0	15.0	5.0	2.0	1.0	13.0	5.0	10.0
DLPFC	seurat_vst	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	cellcharter	0.5828731515435467	0.0029327576537285	3	0.9467807760819557	0.0397842154571845	3	0.7648269638127512	0.0187310873862105	3	0.7042154097447302	0.0037014188143069	3	0.8467174707592529	0.0745978401651582	3	0.7754664402519914	0.0387692304640151	3	0.9458187240680724	0.0058924172837353	3	0.7701467020323713	0.022564678311655	3	0.8287040427109383	0.0140180495564747	3	9.0	12.0	4.0	14.0	2.0	2.0	2.0	2.0	2.0
DLPFC	seurat_vst	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	scvi	0.7661204375183779	0.0150372155838518	3	0.7518347394273638	0.0048827848184489	3	0.7589775884728708	0.0095540916825668	3	0.5139897448940868	0.0136050881456444	3	0.7056250454111043	0.0307701283783705	3	0.6098073951525956	0.0218042125600564	3	0.8191492166409177	0.0086462181940774	3	0.6843924918127332	0.0156206277775463	3	0.7293114000887947	0.0130461717059244	3	21.0	4.0	17.0	6.0	10.0	7.0	6.0	10.0	8.0
DLPFC	singleCellHaystack	2000	expression_driven	configs/rebuild_v1/non_spatial_downstream/canonical/dlpfc.yaml	cellcharter	0.5773432992650088	0.0034769556795905	3	0.9510058439659702	0.0083376645891624	3	0.7641745716154894	0.0026001394620636	3	0.705791264878937	0.0073231497456813	3	0.7282357544567297	0.1007682639432413	3	0.7170135096678333	0.0529523061750257	3	0.9361541616661648	0.009163128694797	3	0.7405940406416613	0.0263572248564856	3	0.8057807476498292	0.0205740028791711	3	11.0	10.0	5.0	11.0	9.0	8.0	5.0	8.0	8.0
