dataset	fs_method	n_features	integration_method	BatchMixingMean	BatchMixingSD	BatchMixingNSeeds	BiologicalConservationMean	BiologicalConservationSD	BiologicalConservationNSeeds	IntegrationMean	IntegrationSD	IntegrationNSeeds	LabelIndependentClusteringMean	LabelIndependentClusteringSD	LabelIndependentClusteringNSeeds	LabelAgreementMean	LabelAgreementSD	LabelAgreementNSeeds	ClusteringMean	ClusteringSD	ClusteringNSeeds	AlignmentMean	AlignmentSD	AlignmentNSeeds	CoreOverallMean	CoreOverallSD	CoreOverallNSeeds	AlignmentEligibleOverallMean	AlignmentEligibleOverallSD	AlignmentEligibleOverallNSeeds	MethodGroup
E9p5Embryo	scanpy_pearson	2000	graphst	0.5125914423202215	0.008299558084427951	3			0	0.5125914423202215	0.008299558084427951	3	0.7086981627442933	0.015009886882236267	3			0	0.7086981627442933	0.015009886882236267	3			0	0.6106448025322574	0.004026350769604442	3			0	expression_driven
E9p5Embryo	scanpy_pearson_batch	2000	graphst	0.5574638029770408	0.004212652370429301	3			0	0.5574638029770408	0.004212652370429301	3	0.6634295146268481	0.010254415459187727	3			0	0.6634295146268481	0.010254415459187727	3			0	0.6104466588019445	0.003495641826357086	3			0	expression_driven
E9p5Embryo	scanpy_seurat	2000	graphst	0.5028681178641738	0.0070799757475014935	3			0	0.5028681178641738	0.0070799757475014935	3	0.642876192004845	0.018168187113542743	3			0	0.642876192004845	0.018168187113542743	3			0	0.5728721549345094	0.006047867781669433	3			0	expression_driven
E9p5Embryo	scanpy_seurat_batch	2000	graphst	0.5288097340125573	0.0024572650600487556	3			0	0.5288097340125573	0.0024572650600487556	3	0.632428618744342	0.012868562062258882	3			0	0.632428618744342	0.012868562062258882	3			0	0.5806191763784496	0.005214710589176901	3			0	expression_driven
E9p5Embryo	scanpy_seurat_v3	2000	graphst	0.47084816765233417	0.0052197796178265355	3			0	0.47084816765233417	0.0052197796178265355	3	0.7607235028517724	0.0030030971595520154	3			0	0.7607235028517724	0.0030030971595520154	3			0	0.6157858352520532	0.0023039272936798403	3			0	expression_driven
E9p5Embryo	scanpy_seurat_v3_batch	2000	graphst	0.5114304684787911	0.0017381468824496345	3			0	0.5114304684787911	0.0017381468824496345	3	0.7359369083468957	0.01285453510429192	3			0	0.7359369083468957	0.01285453510429192	3			0	0.6236836884128434	0.0057749538287574596	3			0	expression_driven
E9p5Embryo	scry	2000	graphst	0.297161047853121	0.0025593720938906685	3			0	0.297161047853121	0.0025593720938906685	3	0.6801127800129813	0.026816793824976808	3			0	0.6801127800129813	0.026816793824976808	3			0	0.48863691393305114	0.012320075258281937	3			0	expression_driven
E9p5Embryo	seurat_disp	2000	graphst	0.5113299973325682	0.003708218492271151	3			0	0.5113299973325682	0.003708218492271151	3	0.6248153857234757	0.01009789254694209	3			0	0.6248153857234757	0.01009789254694209	3			0	0.568072691528022	0.006526692047201659	3			0	expression_driven
E9p5Embryo	seurat_mvp	2000	graphst	0.44195133278617044	0.012710902742481048	3			0	0.44195133278617044	0.012710902742481048	3	0.6563149317150145	0.011843687667950237	3			0	0.6563149317150145	0.011843687667950237	3			0	0.5491331322505925	0.0060113588421872415	3			0	expression_driven
E9p5Embryo	seurat_sct	2000	graphst	0.7461170582759641	0.009924793368602062	3			0	0.7461170582759641	0.009924793368602062	3	0.41101391338252596	0.0066258572347440295	3			0	0.41101391338252596	0.0066258572347440295	3			0	0.578565485829245	0.007527830306356097	3			0	expression_driven
E9p5Embryo	seurat_vst	2000	graphst	0.4701865274182577	0.0026544911339302117	3			0	0.4701865274182577	0.0026544911339302117	3	0.7614663728672816	0.016584247957408402	3			0	0.7614663728672816	0.016584247957408402	3			0	0.6158264501427697	0.009516759234428431	3			0	expression_driven
E9p5Embryo	singleCellHaystack	2000	graphst	0.3700122807646579	0.015265294126005968	3			0	0.3700122807646579	0.015265294126005968	3	0.7244489339751107	0.004138076246585602	3			0	0.7244489339751107	0.004138076246585602	3			0	0.5472306073698843	0.005563659942180098	3			0	expression_driven
E9p5Embryo	somde	2000	graphst	0.4353113177035131	0.010682357091607263	3			0	0.4353113177035131	0.010682357091607263	3	0.7432270329240218	0.01766476537127051	3			0	0.7432270329240218	0.01766476537127051	3			0	0.5892691753137674	0.007120465680213646	3			0	spatially_informed
E9p5Embryo	sparkx	2000	graphst	0.3346268794799862	0.008946420388485756	3			0	0.3346268794799862	0.008946420388485756	3	0.7173533889344844	0.013949992955903606	3			0	0.7173533889344844	0.013949992955903606	3			0	0.5259901342072353	0.01100943499486456	3			0	spatially_informed
E9p5Embryo	spatialde	2000	graphst	0.4285168376470129	0.016559999720773575	3			0	0.4285168376470129	0.016559999720773575	3	0.7312183617716609	0.006733162766978978	3			0	0.7312183617716609	0.006733162766978978	3			0	0.5798675997093369	0.011278724806640853	3			0	spatially_informed
E9p5Embryo	statistic_mean	2000	graphst	0.31008862834629536	0.006337283760334936	3			0	0.31008862834629536	0.006337283760334936	3	0.6242435005050379	0.006280916997737157	3			0	0.6242435005050379	0.006280916997737157	3			0	0.4671660644256666	0.0011850557215434053	3			0	expression_driven
E9p5Embryo	statistic_variance	2000	graphst	0.31685756048231584	0.002903600120294211	3			0	0.31685756048231584	0.002903600120294211	3	0.6547870401641088	0.015849729119504115	3			0	0.6547870401641088	0.015849729119504115	3			0	0.48582230032321233	0.006475441479922969	3			0	expression_driven
E9p5Embryo	triku	2000	graphst	0.4796585548635787	0.016722730255978473	3			0	0.4796585548635787	0.016722730255978473	3	0.7636802329354441	0.01122453659523076	3			0	0.7636802329354441	0.01122453659523076	3			0	0.6216693938995114	0.009295537380440004	3			0	expression_driven
MouseBrainSerialSections	Brennecke	2000	graphst	0.5905373902867063	0.004077445656561445	3	0.81589229453513	0.0018568410514559646	3	0.703214842410918	0.0013793540288919482	3	0.8007868931721545	0.0020283991502740265	3	0.8955350644380219	0.0010858586066523198	3	0.8481609788050882	0.0015438906469252467	3	0.9184324807497154	0.007686451850446403	3	0.7756879106080031	0.00043001564962777487	3	0.8232694339885739	0.0026741287132341094	3	expression_driven
MouseBrainSerialSections	anticor	2000	graphst	0.531831167684072	0.0044553872853817875	3	0.8161603674146853	0.008330763188660741	3	0.6739957675493787	0.005581810867649856	3	0.8115864955848607	0.0011948469899146397	3	0.899853264261652	0.0036105930658485476	3	0.8557198799232563	0.0022826764265396213	3	0.909676893418196	0.004932720925338879	3	0.7648578237363175	0.0028396407589066884	3	0.8131308469636104	0.00035192983308529455	3	expression_driven
MouseBrainSerialSections	dubstepr	2000	graphst	0.5359107346642366	0.004331400495995322	3	0.8279517930395595	0.020648123538827154	3	0.6819312638518981	0.009770277720323873	3	0.8085239817835216	0.0008848925847761994	3	0.9036707807528531	0.004376032364629098	3	0.8560973812681874	0.0020538529691209928	3	0.9235929165194894	0.004141224906231058	3	0.7690143225600427	0.005527552909430316	3	0.8205405205465249	0.002861247715245519	3	expression_driven
MouseBrainSerialSections	hotspot	2000	graphst	0.55150058781773	0.0065430186937740645	3	0.8115897135450764	0.014794395059316049	3	0.6815451506814032	0.006159826084845616	3	0.8079238637395213	0.0013649286282149432	3	0.9137130559143879	0.00019008390224668008	3	0.8608184598269545	0.0007743877392224863	3	0.9209953732184849	0.008516027887652681	3	0.7711818052541789	0.003464223349494653	3	0.8211196612422809	0.005136162885561625	3	expression_driven
MouseBrainSerialSections	morans_i	2000	graphst	0.5557390496316422	0.007040969741805985	3	0.8290538385703035	0.008815017601737094	3	0.6923964441009728	0.001151242744096184	3	0.805904906666412	0.001857848113039177	3	0.9141994044945897	0.0013064984085791734	3	0.8600521555805009	0.000293483589813063	3	0.9235576250158858	0.009742193571427894	3	0.7762242998407368	0.0005735850366411616	3	0.8253354082324531	0.003162333943905234	3	spatially_informed
MouseBrainSerialSections	nbumi	2000	graphst	0.6507081521666684	0.0050450082630507515	3	0.7665184350896976	0.008930877181523493	3	0.7086132936281829	0.006532811933333818	3	0.8036294917696253	0.0008757202705430931	3	0.8639912934664618	0.001950699243340697	3	0.8338103926180435	0.001185408871229522	3	0.9234590010252782	0.006453936787884732	3	0.7712118431231132	0.0026758929583646364	3	0.8219608957571681	0.0027043523813305077	3	expression_driven
MouseBrainSerialSections	nnsvg	2000	graphst	0.5830476615331689	0.00880378460289402	3	0.7896989055235375	0.017261769293563656	3	0.6863732835283533	0.011004777339438604	3	0.8057282433488578	0.002613709430828821	3	0.909263441696064	0.001970597564800534	3	0.8574958425224609	0.0022910450110542446	3	0.9234922987326565	0.015048659427350517	3	0.7719345630254071	0.004362007541662707	3	0.822453808261157	0.005494947227694531	3	spatially_informed
MouseBrainSerialSections	osca	2000	graphst	0.5901971548454573	0.012320656540437454	3	0.8098034832045036	0.022603031921793446	3	0.7000003190249805	0.005859545357322424	3	0.8014710977274944	0.00016852433457188197	3	0.9200964494091566	0.0015864870877727684	3	0.8607837735683255	0.0007603275889065871	3	0.9291518252426346	0.009217371888546318	3	0.780392046296653	0.0027455021370511755	3	0.8299786392786467	0.0014534161498814713	3	expression_driven
MouseBrainSerialSections	scPNMF	2000	graphst	0.51261316198657	0.007618142147254789	3	0.8459706041586279	0.02421052866907566	3	0.679291883072599	0.014143617357430305	3	0.7547282953834018	0.002063004467152432	3	0.9839583610006951	0.009190487789198277	3	0.8693433281920484	0.0037955669380549846	3	0.906821342902656	0.009681898752981581	3	0.7743176056323238	0.007465901901574782	3	0.8184855180557679	0.00783491033713725	3	expression_driven
MouseBrainSerialSections	scanpy_cell_ranger	2000	graphst	0.6756312002862694	0.004990201136625675	3	0.7849488189710495	0.008041202394972153	3	0.7302900096286594	0.0034361363286760905	3	0.7742012885759054	0.0002794866663345636	3	0.9076308503163936	0.0029330871177932166	3	0.8409160694461494	0.0015868331221776848	3	0.9237328471387464	0.007703737936998066	3	0.7856030395374045	0.0025018150344503416	3	0.8316463087378517	0.0040687372736713185	3	expression_driven
MouseBrainSerialSections	scanpy_cell_ranger_batch	2000	graphst	0.6742095352836808	0.001356025440271165	3	0.7774455600806034	0.014514534860426842	3	0.7258275476821421	0.006718581284806276	3	0.7745109199367222	0.0006379815880254269	3	0.9126919841530613	0.006747209209712087	3	0.8436014520448918	0.0034798420927598783	3	0.9368221862100374	0.007991391477402705	3	0.7847144998635169	0.004863979069609833	3	0.8354170619790238	0.00590601698969518	3	expression_driven
MouseBrainSerialSections	scanpy_pearson	2000	graphst	0.5631776708158186	0.004204628145878026	3	0.7881991665197609	0.016891924054954707	3	0.6756884186677897	0.007804087913027392	3	0.8093385532186291	0.0027668952849546863	3	0.9072091456653935	0.0025879611801444377	3	0.8582738494420115	0.0007265817907137992	3	0.9176070943050973	0.00718776922056844	3	0.7669811340549005	0.0035388410484269795	3	0.8171897874716328	0.0007454292465081626	3	expression_driven
MouseBrainSerialSections	scanpy_pearson_batch	2000	graphst	0.5677959041685705	0.0066079469586195075	3	0.8102071754868595	0.012664357868927317	3	0.6890015398277151	0.006790417692165662	3	0.8107394069102601	0.005174388494287667	3	0.9179738884468628	0.004843223620917803	3	0.8643566476785615	0.004847542342571253	3	0.9175945762949875	0.01246261989512796	3	0.7766790937531383	0.005143293689308337	3	0.823650921267088	0.005402355785917369	3	expression_driven
MouseBrainSerialSections	scanpy_seurat	2000	graphst	0.6078194345922282	0.008416621764578745	3	0.7955967019493618	0.01780072062711511	3	0.7017080682707951	0.007940900688537046	3	0.7780053114266609	0.01648141611401424	3	0.8950226728791102	0.019615112534200327	3	0.8365139921528856	0.006808378471882843	3	0.9194927662176952	0.009320622775954256	3	0.7691110302118404	0.0034819943507831876	3	0.8192382755471254	0.005427304974362309	3	expression_driven
MouseBrainSerialSections	scanpy_seurat_batch	2000	graphst	0.6130195401139135	0.003784444419114878	3	0.8113543122596861	0.007279497043649116	3	0.7121869261867998	0.001867921069317904	3	0.7744114585187846	0.00149265039522971	3	0.8999922390871667	0.005635449849700993	3	0.8372018488029758	0.0035616387336040467	3	0.9278738538713024	0.0075372685044858495	3	0.7746943874948878	0.0024534249948171723	3	0.8257542096203593	0.004021948432768611	3	expression_driven
MouseBrainSerialSections	scanpy_seurat_v3	2000	graphst	0.6632543374211202	0.002626706095394637	3	0.7912439047997774	0.015352292761220718	3	0.7272491211104487	0.0071239107838132094	3	0.7877741241710163	0.0022697748696793286	3	0.8957383625927999	0.006778806708405447	3	0.841756243381908	0.004408590418588872	3	0.9274173604867529	0.007913662304892157	3	0.7845026822461785	0.0013589501491395439	3	0.8321409083263699	0.0031941636420206965	3	expression_driven
MouseBrainSerialSections	scanpy_seurat_v3_batch	2000	graphst	0.6530809229842153	0.0030178406442421517	3	0.7770664990398665	0.021258929453444677	3	0.715073711012041	0.011028629803819034	3	0.7875526615903655	0.00174728952600493	3	0.8909498118977841	0.007727770367435751	3	0.8392512367440749	0.0032920701494578756	3	0.9184924312281041	0.0033666010605917854	3	0.7771624738780579	0.006059548938680431	3	0.8242724596614067	0.0029190285522577623	3	expression_driven
MouseBrainSerialSections	scry	2000	graphst	0.536440080432249	0.003203596990100784	3	0.8097523817312279	0.02180421212878824	3	0.6730962310817384	0.00955165056249507	3	0.8102846248606691	0.0025280541004333674	3	0.902269116606107	0.004601175418972937	3	0.856276870733388	0.0017043939050455678	3	0.9205514550297927	0.002094896606999063	3	0.7646865509075632	0.004992766988549235	3	0.8166415189483063	0.00357007095424819	3	expression_driven
MouseBrainSerialSections	seurat_disp	2000	graphst	0.53328810590106	0.0039410884459176445	3	0.8127677394772079	0.006455383016645332	3	0.6730279226891339	0.0017247549914238345	3	0.800514744973349	0.0016384653583986794	3	0.8988627526529293	0.003196949177046864	3	0.849688748813139	0.0021893760527334953	3	0.9043048935521335	0.015748107534356473	3	0.7613583357511367	0.0010262687964158529	3	0.8090071883514689	0.0049073456772271	3	expression_driven
MouseBrainSerialSections	seurat_mvp	2000	graphst	0.578813200069931	0.005782776342453622	3	0.771678535920641	0.01747106881831153	3	0.6752458679952861	0.009703191046448142	3	0.7725088531691785	0.0038076836976556156	3	0.8523299564258133	0.0249956690803059	3	0.8124194047974959	0.010594469204131237	3	0.9241720516299378	0.007067550098349758	3	0.743832636396391	0.009238031205874943	3	0.8039457748075732	0.008087586153119197	3	expression_driven
MouseBrainSerialSections	seurat_sct	2000	graphst	0.5585829541967279	0.0028969909262885965	3	0.807899319231844	0.013656885544830492	3	0.683241136714286	0.007950479325655166	3	0.7982048446404706	0.0007364215310584155	3	0.9195410210393159	0.0033672546259267268	3	0.8588729328398932	0.0017719549417462997	3	0.927501901233145	0.005100325034399744	3	0.7710570347770895	0.0038805497611135043	3	0.8232053235957748	0.004229252329072016	3	expression_driven
MouseBrainSerialSections	seurat_vst	2000	graphst	0.6633220938477934	0.0019407023543020153	3	0.7972471540862324	0.016794017243689025	3	0.7302846239670129	0.00809469738279056	3	0.7882791121085827	0.0021161020456538556	3	0.8978697050661658	0.007394927692579391	3	0.8430744085873743	0.004755506936854943	3	0.925634839281695	0.011320333700007991	3	0.7866795162771935	0.0026543713320858454	3	0.832997957278694	0.005542531007002359	3	expression_driven
MouseBrainSerialSections	singleCellHaystack	2000	graphst	0.6396687606664543	0.0008411051390093059	3	0.7656055451773421	0.007200391049080196	3	0.7026371529218981	0.0034857934259022645	3	0.8047754079354351	0.004055700571066123	3	0.855230822859829	0.006955541080190452	3	0.830003115397632	0.001976825938150604	3	0.923681852908258	0.014078271728973794	3	0.7663201341597651	0.0013470403466839483	3	0.8187740404092626	0.004891542015974318	3	expression_driven
MouseBrainSerialSections	somde	2000	graphst	0.5441894857113198	0.0021384743354697553	3	0.8211600921964699	0.01784572140331663	3	0.6826747889538948	0.009783300287411421	3	0.790299886656949	0.00032538540535999305	3	0.9347380112974358	0.0021682025122983285	3	0.8625189489771925	0.0012061455939838474	3	0.9208817614470789	0.0022981027279970513	3	0.7725968689655437	0.005139210599884062	3	0.8220251664593888	0.004187965171354701	3	spatially_informed
MouseBrainSerialSections	sparkx	2000	graphst	0.5573180270666845	0.0012322808753221885	3	0.8081469940941055	0.021823908357684534	3	0.6827325105803951	0.010371919711969609	3	0.7954216338711048	0.013898909662471395	3	0.9093048386568032	0.029194005441275303	3	0.852363236263954	0.007773585475582113	3	0.9280243842090758	0.007162985329279096	3	0.7675478734221746	0.0014601720826018913	3	0.821040043684475	0.0021937916546906798	3	spatially_informed
MouseBrainSerialSections	spatialde	2000	graphst	0.5546532008913453	0.00654619585025114	3	0.8128543405322147	0.011712892499750343	3	0.68375377071178	0.006358726196952921	3	0.8026974984673411	0.0053056183657277335	3	0.9143704802723102	0.0016181416186003836	3	0.8585339893698256	0.00262090366677579	3	0.9209113940681298	0.002678012132531277	3	0.7711438800408028	0.004364787678891775	3	0.8210663847165786	0.0036582921272565448	3	spatially_informed
MouseBrainSerialSections	statistic_mean	2000	graphst	0.5017892890889927	0.0054027932367732385	3	0.7874586152763566	0.010801843493964227	3	0.6446239521826747	0.005472396410034183	3	0.7695274992427946	0.025686714705699602	3	0.8687514269326201	0.023362229958792682	3	0.8191394630877072	0.020970076143396445	3	0.8907204182823967	0.009942692675805491	3	0.7318817076351909	0.011178340353212624	3	0.7848279445175929	0.00433162017453967	3	expression_driven
MouseBrainSerialSections	statistic_variance	2000	graphst	0.5507894510137842	0.002938238443556359	3	0.7727809683598851	0.005680417091202503	3	0.6617852096868346	0.0038218333684594393	3	0.811064164088641	0.001119059997115284	3	0.8946795761404193	0.002382126546981108	3	0.8528718701145301	0.001652060507010308	3	0.9195534873499526	0.0040537332937778765	3	0.7573285399006823	0.0019519681374596319	3	0.8114035223837724	0.0020831432860938365	3	expression_driven
MouseBrainSerialSections	triku	2000	graphst	0.6564247830025933	0.006534378179122219	3	0.8021925254591254	0.006229011278265615	3	0.7293086542308593	0.00178079360542897	3	0.7821405412630377	0.002472084870069132	3	0.8800775099151936	0.01193055534790735	3	0.8311090255891157	0.006621145570442107	3	0.9217112523974015	0.0067747615587142995	3	0.7802088399099875	0.002457761131440032	3	0.8273763107391255	0.002634288289206958	3	expression_driven
STOmics0212	Brennecke	2000	graphst	0.11344708291665291	0.00455930541870061	3	0.7980633284375068	0.0024980728552163934	3	0.4557552056770799	0.0017220143157013355	3	0.7114234436965111	0.004329151894731144	3	0.7052957406502923	0.019170639860248577	3	0.7083595921734017	0.011446635584226908	3			0	0.5820573989252408	0.005105828700062158	3			0	expression_driven
STOmics0212	anticor	2000	graphst	0.2482260132942006	0.006504713566610137	3	0.7483601155943518	0.01865555482789552	3	0.4982930644442762	0.010234039343168683	3	0.682896440092017	0.0005982650068844916	3	0.5920848088252096	0.0004560535137310354	3	0.6374906244586134	0.0001663751693241915	3			0	0.5678918444514447	0.005094382808086427	3			0	expression_driven
STOmics0212	dubstepr	2000	graphst	0.11432770612907368	0.006463298937805668	3	0.7450435955203253	0.013653480967310233	3	0.4296856508246995	0.0035981866831870913	3	0.7101472531670526	0.0056428700035256515	3	0.7413445235906782	0.015778680584599296	3	0.7257458883788654	0.010146606955929829	3			0	0.5777157696017824	0.00569683637365474	3			0	expression_driven
STOmics0212	hotspot	2000	graphst	0.14175065021647612	0.006432566777000691	3	0.776468917431461	0.009761936287595127	3	0.45910978382396844	0.007772030434928794	3	0.7053877054213836	0.0032923591443250887	3	0.6829252237672097	0.01798063703784908	3	0.6941564645942967	0.00936105528487539	3			0	0.5766331242091326	0.0022749123518625786	3			0	expression_driven
STOmics0212	morans_i	2000	graphst	0.18521286463831746	0.0010085455548931737	3	0.7756488503114048	0.0015606544312659612	3	0.4804308574748612	0.0006406877369261835	3	0.6867823999506845	0.0026723524355250746	3	0.7281827509291725	0.006439217412515133	3	0.7074825754399284	0.0034229378035683204	3			0	0.5939567164573948	0.002025865352024761	3			0	spatially_informed
STOmics0212	nbumi	2000	graphst	0.1581834633871244	0.0063497618250514375	3	0.7226016286255983	0.0021196285381059397	3	0.44039254600636135	0.004172987414813991	3	0.70025100555074	0.0024809436215615667	3	0.7391474470305376	0.002013852416372202	3	0.7196992262906389	0.0011701518787622745	3			0	0.5800458861485002	0.0024103130516430144	3			0	expression_driven
STOmics0212	nnsvg	2000	graphst	0.1811321992118934	0.002512903666947895	3	0.7759931011006712	0.0032510641635114645	3	0.4785626501562823	0.0008697959467400217	3	0.6882452358594852	0.006728507422864592	3	0.7485113788266577	0.012958486067883121	3	0.7183783073430715	0.0033282219596732034	3			0	0.598470478749677	0.0012396072477502238	3			0	spatially_informed
STOmics0212	osca	2000	graphst	0.1374481475898601	0.0034695312594181	3	0.789276115915151	0.008305934397423716	3	0.4633621317525056	0.005063918609078131	3	0.7076117918114058	0.007372162644256417	3	0.6387059809302388	0.02024800798782607	3	0.6731588863708223	0.012701784217874146	3			0	0.5682605090616639	0.0058057905185373865	3			0	expression_driven
STOmics0212	scPNMF	2000	graphst	0.14433046666906782	0.02151240465457599	3	0.7547432512547845	0.007356437490769149	3	0.44953685896192613	0.010571609936533598	3	0.713719907535359	0.004836961035165553	3	0.7344330028315222	0.01219949208252333	3	0.7240764551834405	0.004227683648742304	3			0	0.5868066570726834	0.005741939695689617	3			0	expression_driven
STOmics0212	scanpy_cell_ranger	2000	graphst	0.10713061811393947	0.00435597435271643	3	0.8052023518951782	0.014505731546552835	3	0.4561664850045588	0.005177117402864061	3	0.716854933297148	0.0031421188153331115	3	0.752698155186184	0.01535611349113864	3	0.7347765442416659	0.008956797724074383	3			0	0.5954715146231123	0.005476553363930426	3			0	expression_driven
STOmics0212	scanpy_cell_ranger_batch	2000	graphst	0.16603977847348653	0.0030793281352570435	3	0.8100455212217555	0.018912485414784998	3	0.4880426498476211	0.010510055049994313	3	0.7103186157021996	0.0025493129659040193	3	0.7574665288235455	0.0031409559876828352	3	0.7338925722628726	0.0026666378820036107	3			0	0.6109676110552468	0.006070042473043181	3			0	expression_driven
STOmics0212	scanpy_pearson	2000	graphst	0.1174710532273185	0.0020630086213714646	3	0.7872192926888726	0.012887344702869856	3	0.45234517295809545	0.007297089615531872	3	0.7154437165001228	0.0002930905067671131	3	0.6721435474272918	0.005474308557906935	3	0.6937936319637074	0.002876547291844924	3			0	0.5730694024609014	0.0049370043985547864	3			0	expression_driven
STOmics0212	scanpy_pearson_batch	2000	graphst	0.13331709980628836	0.00048434876712817577	3	0.7898831942115967	0.015999451490170576	3	0.46160014700894253	0.007758046858991553	3	0.7076845690666133	0.004845492501004907	3	0.6483246500391732	0.023310909261951205	3	0.6780046095528931	0.012112461139170604	3			0	0.5698023782809178	0.004557602724749255	3			0	expression_driven
STOmics0212	scanpy_seurat	2000	graphst	0.12216924791146849	0.0021619691631310726	3	0.7878670725704636	0.014521545321995254	3	0.45501816024096603	0.006683701338361573	3	0.6959608129193576	0.013616799087407655	3	0.6755344307293342	0.0023654648016345112	3	0.6857476218243459	0.0074761133404631945	3			0	0.5703828910326559	0.00597328062405855	3			0	expression_driven
STOmics0212	scanpy_seurat_batch	2000	graphst	0.17048904079501384	0.0034790922342099622	3	0.8253328403926762	0.016424724354672092	3	0.49791094059384494	0.0064728168836969855	3	0.6811276308100287	0.0013525698101191053	3	0.6425230666180597	0.0071206098928704295	3	0.6618253487140442	0.003006723152470156	3			0	0.5798681446539445	0.003382965237969047	3			0	expression_driven
STOmics0212	scanpy_seurat_v3	2000	graphst	0.11195468802197295	0.005137683111074686	3	0.7542086193795724	0.01951781217305847	3	0.4330816537007727	0.007815979602923307	3	0.7112650778834193	0.0027788933611934746	3	0.7546125362355424	0.0207824541889415	3	0.7329388070594808	0.011257015476450704	3			0	0.5830102303801267	0.0032498280591189573	3			0	expression_driven
STOmics0212	scanpy_seurat_v3_batch	2000	graphst	0.15527520074440143	0.0075114536891919366	3	0.7787308231406417	0.015616977703976152	3	0.46700301194252153	0.01133566418175881	3	0.7100735829985183	0.004320961216609799	3	0.7061530183499825	0.00908576463303661	3	0.7081133006742505	0.006696260305006323	3			0	0.5875581563083859	0.008515759421037305	3			0	expression_driven
STOmics0212	scry	2000	graphst	0.15476241392051684	0.0066564472416731765	3	0.754079512240831	0.021328200734296972	3	0.4544209630806739	0.007581994189425687	3	0.6870986681694937	0.0038371753377827488	3	0.7108954898304614	0.004843011614840976	3	0.6989970789999775	0.003019813017473656	3			0	0.5767090210403257	0.0035444170687855725	3			0	expression_driven
STOmics0212	seurat_disp	2000	graphst	0.09874167554699803	0.0035988222031742147	3	0.8147139294225442	0.02461588853503757	3	0.45672780248477113	0.010876075171283294	3	0.7093945964847593	0.0008743788955025969	3	0.6532271775920032	0.04854025308876091	3	0.6813108870383813	0.0239119364816911	3			0	0.5690193447615761	0.017367295124618733	3			0	expression_driven
STOmics0212	seurat_mvp	2000	graphst	0.09898165218951938	0.0017592663727094876	3	0.8145165898700827	0.0040276527809524395	3	0.456749121029801	0.0012394739230371632	3	0.7028246695024581	0.002877355995159469	3	0.7117628227879756	0.01262922296410294	3	0.707293746145217	0.0077500981371760235	3			0	0.582021433587509	0.003338063048431314	3			0	expression_driven
STOmics0212	seurat_sct	2000	graphst	0.1544111685490196	0.006037162989825218	3	0.794072769465619	0.009053186168681691	3	0.47424196900731924	0.0070893450445116786	3	0.7021227950045573	0.0051018574697638125	3	0.6810286609436472	0.03087443245265856	3	0.6915757279741023	0.01290404579344738	3			0	0.5829088484907108	0.006504008648526944	3			0	expression_driven
STOmics0212	seurat_vst	2000	graphst	0.11231583570418384	0.0031115009006134867	3	0.7644302582484165	0.027581253738074456	3	0.43837304697630014	0.014402055604863163	3	0.7128212555616412	0.001479876568011754	3	0.7526679781773552	0.02150705421579453	3	0.7327446168694983	0.010834706483853172	3			0	0.5855588319228991	0.008792024116641168	3			0	expression_driven
STOmics0212	singleCellHaystack	2000	graphst	0.2674117575762693	0.007168122312333095	3	0.6803593080212927	0.03625501670298059	3	0.47388553279878104	0.014607874235115262	3	0.6974996382860082	0.003663281803654785	3	0.8182996170374267	0.1392780803097866	3	0.7578996276617175	0.07101290734746307	3			0	0.6158925802302493	0.03268411196330655	3			0	expression_driven
STOmics0212	somde	2000	graphst	0.18767052844021795	0.005901256874718964	3	0.7873766407990997	0.018964397107359657	3	0.4875235846196589	0.010986889771954444	3	0.6875172809953046	0.00238093131049469	3	0.6883704846172355	0.010201865822649734	3	0.6879438828062702	0.005520926351216454	3			0	0.5877337337129646	0.002828819232565034	3			0	spatially_informed
STOmics0212	sparkx	2000	graphst	0.3023625868860904	0.0012457923526080028	3	0.7276664124732649	0.010641830340436621	3	0.5150144996796776	0.005942046483794876	3	0.6817840706995374	0.000551902851848799	3	0.5260830127498807	0.004965211180254963	3	0.603933541724709	0.0022287443119183518	3			0	0.5594740207021934	0.0034755966436517513	3			0	spatially_informed
STOmics0212	spatialde	2000	graphst	0.21907379109649297	0.002888383547327904	3	0.7528587029200086	0.003309292543100364	3	0.4859662470082507	0.00031167185921405854	3	0.6896240402232993	0.002406903096924648	3	0.7159230973867216	0.016292411064617863	3	0.7027735688050104	0.008294564523472242	3			0	0.5943699079066306	0.004041322952214395	3			0	spatially_informed
STOmics0212	statistic_mean	2000	graphst	0.18110102820886084	0.00402183790657268	3	0.7438992417835881	0.009612073035894215	3	0.4625001349962245	0.005484983953377198	3	0.6941315306149453	0.006729639635763648	3	0.5592513531187937	0.016882924662104323	3	0.6266914418668695	0.005292547237109717	3			0	0.544595788431547	0.004111668841373317	3			0	expression_driven
STOmics0212	statistic_variance	2000	graphst	0.15111124990421623	0.002321907162314812	3	0.7671893167076519	0.009159744961197761	3	0.45915028330593405	0.005328645466541761	3	0.6998815989605135	0.007643821581862542	3	0.5628393966332057	0.025026184059557224	3	0.6313604977968595	0.016331080374734193	3			0	0.5452553905513967	0.01080556573630996	3			0	expression_driven
