dataset	platform	n_slices	fs_method	n_features	integration_method	task	metric_name	metric_value	random_seed	runtime	memory_usage	effective_n_features	notes	DirectionMultiplier	OrientedValue	Lower	Upper	Range	RangeStatus	FrozenScaleDenominator	ScaledValue
DLPFC	Visium	4	somde	2000	graphst	integration_eval	dASW	0.531996645	2	26.9195303638	20530.10546875	2000	cache_signature=1289c985d979f8c65e852a7f9982e510	1	0.531996645	0.4023712054	0.535358496	0.1329872905999999	ok	0.1329872905999999	0.974720509119088
DLPFC	Visium	4	somde	2000	graphst	integration_eval	dLISI	0.939728509	2	26.9195303638	20530.10546875	2000	cache_signature=1289c985d979f8c65e852a7f9982e510	1	0.939728509	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.9762641893781178
DLPFC	Visium	4	somde	2000	graphst	integration_eval	ILL	0.6911097866	2	26.9195303638	20530.10546875	2000	cache_signature=1289c985d979f8c65e852a7f9982e510	1	0.6911097866	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.9674974159433265
DLPFC	Visium	4	somde	2000	graphst	integration_eval	GC	0.9427832822	2	26.9195303638	20530.10546875	2000	cache_signature=1289c985d979f8c65e852a7f9982e510	1	0.9427832822	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.9326315735833873
DLPFC	Visium	4	somde	2000	graphst	clustering_eval	silhouette	0.2750118077	2	24.5232434804	20530.10546875	2000	cache_signature=839b256d8bda1d091b277c432e4e900e	1	0.2750118077	0.0293384020666666	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.28900620216805056
DLPFC	Visium	4	somde	2000	graphst	clustering_eval	ari	0.1979904767	2	24.5232434804	20530.10546875	2000	cache_signature=839b256d8bda1d091b277c432e4e900e	1	0.1979904767	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.5012661750175014
DLPFC	Visium	4	somde	2000	graphst	clustering_eval	nmi	0.366417513	2	24.5232434804	20530.10546875	2000	cache_signature=839b256d8bda1d091b277c432e4e900e	1	0.366417513	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.6757978662507803
DLPFC	Visium	4	somde	2000	graphst	clustering_eval	CHAOS	0.0594576876	2	24.5232434804	20530.10546875	2000	cache_signature=839b256d8bda1d091b277c432e4e900e	-1	-0.0594576876	-0.0892011679	-0.0581763831	0.0310247848	ok	0.0310247848	0.9587006160313479
DLPFC	Visium	4	somde	2000	graphst	clustering_eval	PAS	0.0706666667	2	24.5232434804	20530.10546875	2000	cache_signature=839b256d8bda1d091b277c432e4e900e	-1	-0.0706666667	-0.8281666667	-0.0269444444333333	0.8012222222666667	ok	0.8012222222666667	0.9454305920984368
DLPFC	Visium	4	somde	2000	graphst	alignment_eval	Accuracy	0.7157	2	23.3123691734	20530.10546875	2000	cache_signature=ab0ce8832d32542a2435616baa95bc87	1	0.7157	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.8939505822209599
DLPFC	Visium	4	somde	2000	graphst	alignment_eval	Ratio	1.8219840374	2	23.3123691734	20530.10546875	2000	cache_signature=ab0ce8832d32542a2435616baa95bc87	-1	-1.8219840374	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.8132585068757686
DLPFC	Visium	4	somde	2000	graphst	integration_eval	bASW	0.8858521422	1	27.13048694	19251.20703125	2000	cache_signature=044cb0c2be348eb59faf5a0660ab07bc	1	0.8858521422	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.851631798507925
DLPFC	Visium	4	somde	2000	graphst	integration_eval	iLISI	0.1475278525	1	27.13048694	19251.20703125	2000	cache_signature=044cb0c2be348eb59faf5a0660ab07bc	1	0.1475278525	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.2028471095182597
DLPFC	Visium	4	somde	2000	graphst	integration_eval	dASW	0.5319519863	1	27.13048694	19251.20703125	2000	cache_signature=044cb0c2be348eb59faf5a0660ab07bc	1	0.5319519863	0.4023712054	0.535358496	0.1329872905999999	ok	0.1329872905999999	0.9743846973298671
DLPFC	Visium	4	somde	2000	graphst	integration_eval	dLISI	0.9433464503	1	27.13048694	19251.20703125	2000	cache_signature=044cb0c2be348eb59faf5a0660ab07bc	1	0.9433464503	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.9840230599243999
DLPFC	Visium	4	somde	2000	graphst	integration_eval	ILL	0.6864511192	1	27.13048694	19251.20703125	2000	cache_signature=044cb0c2be348eb59faf5a0660ab07bc	1	0.6864511192	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.9580526650617264
DLPFC	Visium	4	somde	2000	graphst	integration_eval	GC	0.945165939	1	27.13048694	19251.20703125	2000	cache_signature=044cb0c2be348eb59faf5a0660ab07bc	1	0.945165939	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.9357679394539363
DLPFC	Visium	4	somde	2000	graphst	clustering_eval	silhouette	0.2368084788	1	24.7672842704	19251.20703125	2000	cache_signature=5f78923f8e1fe69d94c1d37f21cc3c8d	1	0.2368084788	0.0293384020666666	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.24406442685825339
DLPFC	Visium	4	somde	2000	graphst	clustering_eval	ari	0.2636934592	1	24.7672842704	19251.20703125	2000	cache_signature=5f78923f8e1fe69d94c1d37f21cc3c8d	1	0.2636934592	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.67671411666587
DLPFC	Visium	4	somde	2000	graphst	clustering_eval	nmi	0.3996251492	1	24.7672842704	19251.20703125	2000	cache_signature=5f78923f8e1fe69d94c1d37f21cc3c8d	1	0.3996251492	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.7402813860516647
DLPFC	Visium	4	somde	2000	graphst	clustering_eval	CHAOS	0.0591047203	1	24.7672842704	19251.20703125	2000	cache_signature=5f78923f8e1fe69d94c1d37f21cc3c8d	-1	-0.0591047203	-0.0892011679	-0.0581763831	0.0310247848	ok	0.0310247848	0.9700775619884399
DLPFC	Visium	4	somde	2000	graphst	clustering_eval	PAS	0.0986666667	1	24.7672842704	19251.20703125	2000	cache_signature=5f78923f8e1fe69d94c1d37f21cc3c8d	-1	-0.0986666667	-0.8281666667	-0.0269444444333333	0.8012222222666667	ok	0.8012222222666667	0.910483982753544
DLPFC	Visium	4	somde	2000	graphst	alignment_eval	Accuracy	0.7304	1	23.5872881161	19251.20703125	2000	cache_signature=c9908a865b89605d0878f86dfadb5d3e	1	0.7304	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.9190002840102246
DLPFC	Visium	4	somde	2000	graphst	alignment_eval	Ratio	1.8443531252	1	23.5872881161	19251.20703125	2000	cache_signature=c9908a865b89605d0878f86dfadb5d3e	-1	-1.8443531252	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.8094189746759363
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	bASW	0.8730735914	0	26.855242908	10063.765625	2000	cache_signature=54a73294b76cf8121cb3cbb72ed95e40	1	0.8730735914	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.8345395366429994
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	iLISI	0.1620242653	0	26.855242908	10063.765625	2000	cache_signature=54a73294b76cf8121cb3cbb72ed95e40	1	0.1620242653	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.22295642037788851
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	dASW	0.5176493004	0	26.855242908	10063.765625	2000	cache_signature=54a73294b76cf8121cb3cbb72ed95e40	1	0.5176493004	0.4023712054	0.535358496	0.1329872905999999	ok	0.1329872905999999	0.8668354282570828
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	dLISI	0.9005903989	0	26.855242908	10063.765625	2000	cache_signature=54a73294b76cf8121cb3cbb72ed95e40	1	0.9005903989	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.8923303981659602
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	ILL	0.6043700954	0	26.855242908	10063.765625	2000	cache_signature=54a73294b76cf8121cb3cbb72ed95e40	1	0.6043700954	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.7916456745352732
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	GC	0.9183591069	0	26.855242908	10063.765625	2000	cache_signature=54a73294b76cf8121cb3cbb72ed95e40	1	0.9183591069	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.9004812656467915
DLPFC	Visium	4	scPNMF	2000	graphst	clustering_eval	silhouette	0.2411232889	0	24.2477359055	10063.78125	2000	cache_signature=cf1ff812824b186953ae87a70899059f	1	0.2411232889	0.0293384020666666	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.2491402993437698
DLPFC	Visium	4	scPNMF	2000	graphst	clustering_eval	ari	0.1871942987	0	24.2477359055	10063.78125	2000	cache_signature=cf1ff812824b186953ae87a70899059f	1	0.1871942987	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.47243693263464
DLPFC	Visium	4	scPNMF	2000	graphst	clustering_eval	nmi	0.3034492437	0	24.2477359055	10063.78125	2000	cache_signature=cf1ff812824b186953ae87a70899059f	1	0.3034492437	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.5535243139937255
DLPFC	Visium	4	scPNMF	2000	graphst	clustering_eval	CHAOS	0.0599925661	0	24.2477359055	10063.78125	2000	cache_signature=cf1ff812824b186953ae87a70899059f	-1	-0.0599925661	-0.0892011679	-0.0581763831	0.0310247848	ok	0.0310247848	0.9414602547057798
DLPFC	Visium	4	scPNMF	2000	graphst	clustering_eval	PAS	0.0905833333	0	24.2477359055	10063.78125	2000	cache_signature=cf1ff812824b186953ae87a70899059f	-1	-0.0905833333	-0.8281666667	-0.0269444444333333	0.8012222222666667	ok	0.8012222222666667	0.9205727361297699
DLPFC	Visium	4	scPNMF	2000	graphst	alignment_eval	Accuracy	0.5852	0	23.1786964405	10063.78125	2000	cache_signature=211bd90a38e7c89b10b01d3e237153d3	1	0.5852	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.6715705765407556
DLPFC	Visium	4	scPNMF	2000	graphst	alignment_eval	Ratio	1.8150508407	0	23.1786964405	10063.78125	2000	cache_signature=211bd90a38e7c89b10b01d3e237153d3	-1	-1.8150508407	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.8144485523624435
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	bASW	0.8724368443	2	26.6305050543	20530.10546875	2000	cache_signature=24409be4e10ccac4033491c87c361067	1	0.8724368443	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.8336878400503833
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	iLISI	0.1565264234	2	26.6305050543	20530.10546875	2000	cache_signature=24409be4e10ccac4033491c87c361067	1	0.1565264234	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.21532985694116075
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	dASW	0.5180733856	2	26.6305050543	20530.10546875	2000	cache_signature=24409be4e10ccac4033491c87c361067	1	0.5180733856	0.4023712054	0.535358496	0.1329872905999999	ok	0.1329872905999999	0.8700243435142226
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	dLISI	0.9083807249	2	26.6305050543	20530.10546875	2000	cache_signature=24409be4e10ccac4033491c87c361067	1	0.9083807249	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.9090371730789021
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	ILL	0.6253527422	2	26.6305050543	20530.10546875	2000	cache_signature=24409be4e10ccac4033491c87c361067	1	0.6253527422	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.8341848504083149
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	GC	0.9797351646	2	26.6305050543	20530.10546875	2000	cache_signature=24409be4e10ccac4033491c87c361067	1	0.9797351646	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.9812724952687504
DLPFC	Visium	4	scPNMF	2000	graphst	clustering_eval	silhouette	0.2910887599	2	24.2042368082	20530.10546875	2000	cache_signature=4d5e1c1c4f6d01ca2e0c26f04ebd61fc	1	0.2910887599	0.0293384020666666	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.3079188674839453
DLPFC	Visium	4	scPNMF	2000	graphst	clustering_eval	ari	0.2083409396	2	24.2042368082	20530.10546875	2000	cache_signature=4d5e1c1c4f6d01ca2e0c26f04ebd61fc	1	0.2083409396	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.5289052157705266
DLPFC	Visium	4	scPNMF	2000	graphst	clustering_eval	nmi	0.3354496565	2	24.2042368082	20530.10546875	2000	cache_signature=4d5e1c1c4f6d01ca2e0c26f04ebd61fc	1	0.3354496565	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.6156636135210214
DLPFC	Visium	4	scPNMF	2000	graphst	clustering_eval	CHAOS	0.0595600251	2	24.2042368082	20530.10546875	2000	cache_signature=4d5e1c1c4f6d01ca2e0c26f04ebd61fc	-1	-0.0595600251	-0.0892011679	-0.0581763831	0.0310247848	ok	0.0310247848	0.9554020435945138
DLPFC	Visium	4	scPNMF	2000	graphst	clustering_eval	PAS	0.0793333333	2	24.2042368082	20530.10546875	2000	cache_signature=4d5e1c1c4f6d01ca2e0c26f04ebd61fc	-1	-0.0793333333	-0.8281666667	-0.0269444444333333	0.8012222222666667	ok	0.8012222222666667	0.9346137845272714
DLPFC	Visium	4	scPNMF	2000	graphst	alignment_eval	Accuracy	0.6033	2	23.0361801842	20530.10546875	2000	cache_signature=671c870ca07bae2a144b3ec5eaef69ae	1	0.6033	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.7024140869071286
DLPFC	Visium	4	scPNMF	2000	graphst	alignment_eval	Ratio	1.8095522311	2	23.0361801842	20530.10546875	2000	cache_signature=671c870ca07bae2a144b3ec5eaef69ae	-1	-1.8095522311	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.8153923587796861
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	bASW	0.8706529113	1	26.8261931604	14167.35546875	2000	cache_signature=8ad7ef951466fb0f46a73851958eae91	1	0.8706529113	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.831301697015644
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	iLISI	0.1467555855	1	26.8261931604	14167.35546875	2000	cache_signature=8ad7ef951466fb0f46a73851958eae91	1	0.1467555855	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.20177582675445535
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	dASW	0.5182546135	1	26.8261931604	14167.35546875	2000	cache_signature=8ad7ef951466fb0f46a73851958eae91	1	0.5182546135	0.4023712054	0.535358496	0.1329872905999999	ok	0.1329872905999999	0.8713870895268854
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	dLISI	0.9125111236	1	26.8261931604	14167.35546875	2000	cache_signature=8ad7ef951466fb0f46a73851958eae91	1	0.9125111236	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.9178950362006262
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	ILL	0.6273014015	1	26.8261931604	14167.35546875	2000	cache_signature=8ad7ef951466fb0f46a73851958eae91	1	0.6273014015	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.8381354654794001
DLPFC	Visium	4	scPNMF	2000	graphst	integration_eval	GC	0.9327267181	1	26.8261931604	14167.35546875	2000	cache_signature=8ad7ef951466fb0f46a73851958eae91	1	0.9327267181	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.9193938028653269
DLPFC	Visium	4	scPNMF	2000	graphst	clustering_eval	silhouette	0.2689029872	1	24.3160506291	14167.35546875	2000	cache_signature=f4cf5dff81a4108d41382bac6ef086ff	1	0.2689029872	0.0293384020666666	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.2818198850008342
DLPFC	Visium	4	scPNMF	2000	graphst	clustering_eval	ari	0.1983432095	1	24.3160506291	14167.35546875	2000	cache_signature=f4cf5dff81a4108d41382bac6ef086ff	1	0.1983432095	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.5022080842179226
DLPFC	Visium	4	scPNMF	2000	graphst	clustering_eval	nmi	0.3378729454	1	24.3160506291	14167.35546875	2000	cache_signature=f4cf5dff81a4108d41382bac6ef086ff	1	0.3378729454	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.6203692239060934
DLPFC	Visium	4	scPNMF	2000	graphst	clustering_eval	CHAOS	0.0591279813	1	24.3160506291	14167.35546875	2000	cache_signature=f4cf5dff81a4108d41382bac6ef086ff	-1	-0.0591279813	-0.0892011679	-0.0581763831	0.0310247848	ok	0.0310247848	0.9693278065864297
DLPFC	Visium	4	scPNMF	2000	graphst	clustering_eval	PAS	0.086	1	24.3160506291	14167.35546875	2000	cache_signature=f4cf5dff81a4108d41382bac6ef086ff	-1	-0.086	-0.8281666667	-0.0269444444333333	0.8012222222666667	ok	0.8012222222666667	0.9262931632130749
DLPFC	Visium	4	scPNMF	2000	graphst	alignment_eval	Accuracy	0.6281	1	23.0831731874	14167.35546875	2000	cache_signature=58cf2cfe640290d5906fece67ab41795	1	0.6281	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.7446748082930986
DLPFC	Visium	4	scPNMF	2000	graphst	alignment_eval	Ratio	1.8329539478	1	23.0831731874	14167.35546875	2000	cache_signature=58cf2cfe640290d5906fece67ab41795	-1	-1.8329539478	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.8113755814482027
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	bASW	0.9165579751	0	27.7462709472	13339.8515625	2000	cache_signature=62102395f77874c8d7b52334480c1163	1	0.9165579751	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.8927031331938153
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	iLISI	0.1724197323	0	27.7462709472	13339.8515625	2000	cache_signature=62102395f77874c8d7b52334480c1163	1	0.1724197323	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.2373769311841214
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	dASW	0.5318077616	0	27.7462709472	13339.8515625	2000	cache_signature=62102395f77874c8d7b52334480c1163	1	0.5318077616	0.4023712054	0.535358496	0.1329872905999999	ok	0.1329872905999999	0.9733001974551101
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	dLISI	0.9381128521	0	27.7462709472	13339.8515625	2000	cache_signature=62102395f77874c8d7b52334480c1163	1	0.9381128521	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.9727993258839785
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	ILL	0.68561827	0	27.7462709472	13339.8515625	2000	cache_signature=62102395f77874c8d7b52334480c1163	1	0.68561827	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.9563641879629018
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	GC	0.9769902904	0	27.7462709472	13339.8515625	2000	cache_signature=62102395f77874c8d7b52334480c1163	1	0.9769902904	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.9776593312747457
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	clustering_eval	silhouette	0.2356352955	0	25.0278040413	13339.8515625	2000	cache_signature=02d6e70dae45ef4dd47dcad543709b39	1	0.2356352955	0.0293384020666666	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.24268431308848695
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	clustering_eval	ari	0.2014853274	0	25.0278040413	13339.8515625	2000	cache_signature=02d6e70dae45ef4dd47dcad543709b39	1	0.2014853274	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.510598542261003
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	clustering_eval	nmi	0.3763070719	0	25.0278040413	13339.8515625	2000	cache_signature=02d6e70dae45ef4dd47dcad543709b39	1	0.3763070719	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.6950016892302119
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	clustering_eval	CHAOS	0.0588429892	0	25.0278040413	13339.8515625	2000	cache_signature=02d6e70dae45ef4dd47dcad543709b39	-1	-0.0588429892	-0.0892011679	-0.0581763831	0.0310247848	ok	0.0310247848	0.9785137558794607
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	clustering_eval	PAS	0.0763333333	0	25.0278040413	13339.8515625	2000	cache_signature=02d6e70dae45ef4dd47dcad543709b39	-1	-0.0763333333	-0.8281666667	-0.0269444444333333	0.8012222222666667	ok	0.8012222222666667	0.9383580640999385
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	alignment_eval	Accuracy	0.7357	0	24.0470209559	13339.8515625	2000	cache_signature=920fd15a22da7700dca21911bb0e3479	1	0.7357	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.9280318091451292
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	alignment_eval	Ratio	1.6798376322	0	24.0470209559	13339.8515625	2000	cache_signature=920fd15a22da7700dca21911bb0e3479	-1	-1.6798376322	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.8376571638409318
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	bASW	0.9143262417	2	26.4411517521	20530.10546875	2000	cache_signature=f58c0e724497bf29d016113d47502a46	1	0.9143262417	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.889718023827149
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	iLISI	0.168529751	2	26.4411517521	20530.10546875	2000	cache_signature=f58c0e724497bf29d016113d47502a46	1	0.168529751	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.23198077944099205
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	dASW	0.5326696448	2	26.4411517521	20530.10546875	2000	cache_signature=f58c0e724497bf29d016113d47502a46	1	0.5326696448	0.4023712054	0.535358496	0.1329872905999999	ok	0.1329872905999999	0.9797811415822628
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	dLISI	0.9398791157	2	26.4411517521	20530.10546875	2000	cache_signature=f58c0e724497bf29d016113d47502a46	1	0.9398791157	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.9765871735815106
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	ILL	0.6951515997	2	26.4411517521	20530.10546875	2000	cache_signature=f58c0e724497bf29d016113d47502a46	1	0.6951515997	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.9756915870574712
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	GC	0.9739072181	2	26.4411517521	20530.10546875	2000	cache_signature=f58c0e724497bf29d016113d47502a46	1	0.9739072181	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.973600986515167
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	clustering_eval	silhouette	0.2302911133	2	24.0617370829	20530.10546875	2000	cache_signature=427455079889f3ec05c84f3370ccae9b	1	0.2302911133	0.0293384020666666	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.2363975039919368
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	clustering_eval	ari	0.213805531	2	24.0617370829	20530.10546875	2000	cache_signature=427455079889f3ec05c84f3370ccae9b	1	0.213805531	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.5434974196035776
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	clustering_eval	nmi	0.373244487	2	24.0617370829	20530.10546875	2000	cache_signature=427455079889f3ec05c84f3370ccae9b	1	0.373244487	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.6890546759332812
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	clustering_eval	CHAOS	0.0598070002	2	24.0617370829	20530.10546875	2000	cache_signature=427455079889f3ec05c84f3370ccae9b	-1	-0.0598070002	-0.0892011679	-0.0581763831	0.0310247848	ok	0.0310247848	0.9474414694409098
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	clustering_eval	PAS	0.083	2	24.0617370829	20530.10546875	2000	cache_signature=427455079889f3ec05c84f3370ccae9b	-1	-0.083	-0.8281666667	-0.0269444444333333	0.8012222222666667	ok	0.8012222222666667	0.930037442785742
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	alignment_eval	Accuracy	0.7388	2	22.9008969441	20530.10546875	2000	cache_signature=7659813724fe373e572d0dea6eb4b76d	1	0.7388	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.9333143993183756
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	alignment_eval	Ratio	1.6891857989	2	22.9008969441	20530.10546875	2000	cache_signature=7659813724fe373e572d0dea6eb4b76d	-1	-1.6891857989	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.8360526018947781
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	bASW	0.9170164885	1	26.4327865355	15725.6640625	2000	cache_signature=ab88bfe70f65fd96388331938b1f92de	1	0.9170164885	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.8933164289598248
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	iLISI	0.1702818429	1	26.4327865355	15725.6640625	2000	cache_signature=ab88bfe70f65fd96388331938b1f92de	1	0.1702818429	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.23441126766989637
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	dASW	0.5323113501	1	26.4327865355	15725.6640625	2000	cache_signature=ab88bfe70f65fd96388331938b1f92de	1	0.5323113501	0.4023712054	0.535358496	0.1329872905999999	ok	0.1329872905999999	0.9770869390131036
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	dLISI	0.9396688909	1	26.4327865355	15725.6640625	2000	cache_signature=ab88bfe70f65fd96388331938b1f92de	1	0.9396688909	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.9761363351423082
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	ILL	0.6740462898	1	26.4327865355	15725.6640625	2000	cache_signature=ab88bfe70f65fd96388331938b1f92de	1	0.6740462898	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.9329037301084069
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	integration_eval	GC	0.9708977194	1	26.4327865355	15725.6640625	2000	cache_signature=ab88bfe70f65fd96388331938b1f92de	1	0.9708977194	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.969639488992678
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	clustering_eval	silhouette	0.2273519337	1	23.8535021869	15725.6640625	2000	cache_signature=a34e969dc01e5c118953b37f0d008070	1	0.2273519337	0.0293384020666666	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.2329399008724783
DLPFC	Visium	4	scanpy_seurat_v3	2000	graphst	clustering_eval	ari	0.2479725424	1	23.8535021869	15725.6640625	2000	cache_signature=a34e969dc01e5c118953b37f0d008070	1	0.2479725424	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.6347342492620538
