dataset	fs_method	n_features	integration_method	random_seed	Accuracy	CHAOS	GC	ILL	PAS	Ratio	ari	bASW	dASW	dLISI	iLISI	nmi	silhouette	BatchMixing	BiologicalConservation	Integration	LabelIndependentClustering	LabelAgreement	Clustering	Alignment	CoreOverall	AlignmentEligibleOverall	MethodGroup
DLPFC	scanpy_cell_ranger_batch	2000	graphst	1	0.6962794660607783	0.9402891523038059	0.9614954124097367	0.7419618152474445	0.8738732491957357	0.8576268696372314	0.6514163424389238	0.9296929389148625	0.8019215176040295	0.8888235235020047	0.31715350297148964	0.6511408815122858	0.1260440564199984	0.623423220943176	0.8485505671908039	0.73598689406699	0.6467354859731801	0.6512786119756048	0.6490070489743924	0.7769531678490049	0.6924969715206912	0.7206490369634624	expression_driven
DLPFC	scanpy_cell_ranger_batch	2000	graphst	2	0.7204771371769384	0.9400318709059992	0.9733111019165132	0.7596933238998507	0.8728331715782647	0.8609805950759135	0.5469145596412386	0.927586890504515	0.7811670801871357	0.8964914563797725	0.31959543317787154	0.5645119311726967	0.11448564058076856	0.6235911618411933	0.852665740595818	0.7381284512185057	0.6424502276883441	0.5557132454069676	0.599081736547656	0.790728866126426	0.6686050938830808	0.7093130179641959	expression_driven
DLPFC	scanpy_pearson	2000	graphst	0	0.6633910820789549	0.9596337957515825	0.9087964876844166	0.7821944890464668	0.9429344057166588	0.8102631748976495	0.4781855156277722	0.8524629875442629	0.8005462846838393	0.8971843963098146	0.230978919127324	0.5884107493399238	0.2395566149102102	0.5417209533357934	0.8471804144311343	0.6944506838834639	0.7140416054594838	0.5332981324838479	0.6236698689716659	0.7368271284883022	0.6590602764275648	0.6849825604478106	expression_driven
DLPFC	scanpy_pearson	2000	graphst	1	0.697642715137745	0.9562707007076485	0.9121036142459921	0.7854650272199273	0.9193246429388808	0.8075452194790603	0.5316012264704939	0.8461947169832859	0.8144648094665381	0.9072976193751715	0.2231468675797732	0.5840070763243781	0.2327732305875166	0.5346707922815295	0.8548327675769072	0.6947517799292183	0.7027895247446819	0.557804151397436	0.630296838071059	0.7525939673084027	0.6625243090001387	0.6925475284362267	expression_driven
DLPFC	scanpy_pearson	2000	graphst	2	0.6434535643283158	0.9720937854821158	0.9042308787069097	0.7661231812269201	0.9313895437009353	0.8041820388282278	0.5356330854913245	0.8446505683118094	0.825928447782063	0.892970985028897	0.22719515720591435	0.5886593184779454	0.24522885796105612	0.5359228627588619	0.8473133731861974	0.6916181179725296	0.7162373957147024	0.5621462019846349	0.6391917988496687	0.7238178015782718	0.6654049584110991	0.68487590613349	expression_driven
DLPFC	scanpy_pearson_batch	2000	graphst	0	0.6589605225788129	0.9217837540004468	0.906197186984031	0.7058625933115763	0.913916239028489	0.8240090970969715	0.5371601916929611	0.8960085643323767	0.818612090740648	0.8654558538851631	0.2712468520615453	0.545357271978653	0.20797334067852719	0.583627708196961	0.8240319312303547	0.7038298197136579	0.6812244445691542	0.5412587318358071	0.6112415882024806	0.7414848098378921	0.6575357039580693	0.6855187392513434	expression_driven
DLPFC	scanpy_pearson_batch	2000	graphst	1	0.6604941777904004	0.9627449341727586	0.9114152244122605	0.7086296268669667	0.9135002080064624	0.8235397851719212	0.47821716158169025	0.8945207799742291	0.8115688613029018	0.8700406785460953	0.2698885884999536	0.5262903465182174	0.2042715168810779	0.5822046842370914	0.8254135977820561	0.7038091410095737	0.6935055530200996	0.5022537540499539	0.5978796535350268	0.7420169814811608	0.6508443972723003	0.6812352586752537	expression_driven
DLPFC	scanpy_pearson_batch	2000	graphst	2	0.651121840386254	0.9531117327846864	0.9012221702569411	0.720712401879508	0.9175565108768517	0.8220120775917765	0.44704288592035785	0.8928781708492722	0.8278680316237689	0.8663403809795537	0.2717866890062763	0.5282881124314408	0.22438879080453897	0.5823324299277742	0.8290357461849429	0.7056840880563586	0.6983523448220256	0.4876654991758993	0.5930089219989625	0.7365669589890153	0.6493465050276606	0.6784199896814455	expression_driven
DLPFC	scanpy_seurat	2000	graphst	0	0.6633910820789549	0.9490523815011281	0.8579739548786477	0.7448800741349141	0.9107960060512663	0.8332699460382301	0.47618197052416483	0.8857565275812527	0.8463837866924717	0.8754460335927355	0.2411943067147658	0.517896839776486	0.1717710999981259	0.5634754171480092	0.8311709623246922	0.6973231897363508	0.6772064958501733	0.4970394051503254	0.5871229505002493	0.7483305140585925	0.6422230701183	0.6775922180983974	expression_driven
DLPFC	scanpy_seurat	2000	graphst	1	0.6720817949446181	0.9490654259107061	0.9146185987889539	0.7671248755614396	0.915892386663936	0.833688129838182	0.5206345052587016	0.8810109766804994	0.8488167530198564	0.8796762633240721	0.24299734571355547	0.5880626079193396	0.13894857877463765	0.5620041611970275	0.8525591226735805	0.707281641935304	0.6679687971164266	0.5543485565890206	0.6111586768527236	0.7528849623914	0.6592201593940138	0.6904417603931425	expression_driven
