dataset	platform	n_slices	fs_method	n_features	integration_method	task	metric_name	metric_value	random_seed	runtime	memory_usage	effective_n_features	notes	DirectionMultiplier	OrientedValue
MouseBrainSerialSections	Visium	2	triku	2000	graphst	integration_eval	dLISI	0.8849663206	2	15.4032119354	8388.20703125	2000	cache_signature=0d4248c9a1cefa33c8258ea2bbd96b58	1	0.8849663206
MouseBrainSerialSections	Visium	2	triku	2000	graphst	integration_eval	ILL	0.3847241867	2	15.4032119354	8388.20703125	2000	cache_signature=0d4248c9a1cefa33c8258ea2bbd96b58	1	0.3847241867
MouseBrainSerialSections	Visium	2	triku	2000	graphst	integration_eval	GC	0.7484806109	2	15.4032119354	8388.20703125	2000	cache_signature=0d4248c9a1cefa33c8258ea2bbd96b58	1	0.7484806109
MouseBrainSerialSections	Visium	2	triku	2000	graphst	clustering_eval	silhouette	0.3464672267	2	14.8637093417	8388.20703125	2000	cache_signature=79a663c527b284197e6e251b694e0575	1	0.3464672267
MouseBrainSerialSections	Visium	2	triku	2000	graphst	clustering_eval	ari	0.3531562684	2	14.8637093417	8388.20703125	2000	cache_signature=79a663c527b284197e6e251b694e0575	1	0.3531562684
MouseBrainSerialSections	Visium	2	triku	2000	graphst	clustering_eval	nmi	0.4697755007	2	14.8637093417	8388.20703125	2000	cache_signature=79a663c527b284197e6e251b694e0575	1	0.4697755007
MouseBrainSerialSections	Visium	2	triku	2000	graphst	clustering_eval	CHAOS	0.0623702373	2	14.8637093417	8388.20703125	2000	cache_signature=79a663c527b284197e6e251b694e0575	-1	-0.0623702373
MouseBrainSerialSections	Visium	2	triku	2000	graphst	clustering_eval	PAS	0.0675197835	2	14.8637093417	8388.20703125	2000	cache_signature=79a663c527b284197e6e251b694e0575	-1	-0.0675197835
MouseBrainSerialSections	Visium	2	triku	2000	graphst	alignment_eval	Accuracy	0.2076	2	14.2853494016	8388.20703125	2000	cache_signature=306f5563adb79e0252fc2e349eea26d9	1	0.2076
MouseBrainSerialSections	Visium	2	triku	2000	graphst	alignment_eval	Ratio	1.2921009408	2	14.2853494016	8388.20703125	2000	cache_signature=306f5563adb79e0252fc2e349eea26d9	-1	-1.2921009408
MouseBrainSerialSections	Visium	2	triku	2000	graphst	integration_eval	bASW	0.5870440812	1	14.5848476095	7858.4765625	2000	cache_signature=802948564ba8fbeac01b04f6385a08dd	1	0.5870440812
MouseBrainSerialSections	Visium	2	triku	2000	graphst	integration_eval	iLISI	0.6649019935	1	14.5848476095	7858.4765625	2000	cache_signature=802948564ba8fbeac01b04f6385a08dd	1	0.6649019935
MouseBrainSerialSections	Visium	2	triku	2000	graphst	integration_eval	dASW	0.4834734909	1	14.5848476095	7858.4765625	2000	cache_signature=802948564ba8fbeac01b04f6385a08dd	1	0.4834734909
MouseBrainSerialSections	Visium	2	triku	2000	graphst	integration_eval	dLISI	0.8830184528	1	14.5848476095	7858.4765625	2000	cache_signature=802948564ba8fbeac01b04f6385a08dd	1	0.8830184528
MouseBrainSerialSections	Visium	2	triku	2000	graphst	integration_eval	ILL	0.3976777939	1	14.5848476095	7858.4765625	2000	cache_signature=802948564ba8fbeac01b04f6385a08dd	1	0.3976777939
MouseBrainSerialSections	Visium	2	triku	2000	graphst	integration_eval	GC	0.7196846563	1	14.5848476095	7858.4765625	2000	cache_signature=802948564ba8fbeac01b04f6385a08dd	1	0.7196846563
MouseBrainSerialSections	Visium	2	triku	2000	graphst	clustering_eval	silhouette	0.3419537544	1	14.161597508	7858.4765625	2000	cache_signature=560aa9871f58d66b7a22f49369d26e27	1	0.3419537544
MouseBrainSerialSections	Visium	2	triku	2000	graphst	clustering_eval	ari	0.3388438151	1	14.161597508	7858.4765625	2000	cache_signature=560aa9871f58d66b7a22f49369d26e27	1	0.3388438151
MouseBrainSerialSections	Visium	2	triku	2000	graphst	clustering_eval	nmi	0.4641875848	1	14.161597508	7858.4765625	2000	cache_signature=560aa9871f58d66b7a22f49369d26e27	1	0.4641875848
MouseBrainSerialSections	Visium	2	triku	2000	graphst	clustering_eval	CHAOS	0.0624018108	1	14.161597508	7858.4765625	2000	cache_signature=560aa9871f58d66b7a22f49369d26e27	-1	-0.0624018108
MouseBrainSerialSections	Visium	2	triku	2000	graphst	clustering_eval	PAS	0.0659850801	1	14.161597508	7858.4765625	2000	cache_signature=560aa9871f58d66b7a22f49369d26e27	-1	-0.0659850801
MouseBrainSerialSections	Visium	2	triku	2000	graphst	alignment_eval	Accuracy	0.2062	1	13.619186311	7858.4765625	2000	cache_signature=575a519bee14a5a830f5d6ce682118f6	1	0.2062
MouseBrainSerialSections	Visium	2	triku	2000	graphst	alignment_eval	Ratio	1.2635447787	1	13.619186311	7858.4765625	2000	cache_signature=575a519bee14a5a830f5d6ce682118f6	-1	-1.2635447787
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	bASW	0.5385939521	0	15.9392270902	5431.46484375	2000	cache_signature=c2ef6054b0d53e9ede0a55905ef20486	1	0.5385939521
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	iLISI	0.5476417719	0	15.9392270902	5431.46484375	2000	cache_signature=c2ef6054b0d53e9ede0a55905ef20486	1	0.5476417719
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	dASW	0.4616274722	0	15.9392270902	5431.46484375	2000	cache_signature=c2ef6054b0d53e9ede0a55905ef20486	1	0.4616274722
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	dLISI	0.8950582755	0	15.9392270902	5431.46484375	2000	cache_signature=c2ef6054b0d53e9ede0a55905ef20486	1	0.8950582755
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	ILL	0.3603851444	0	15.9392270902	5431.46484375	2000	cache_signature=c2ef6054b0d53e9ede0a55905ef20486	1	0.3603851444
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	GC	0.7459967508	0	15.9392270902	5431.46484375	2000	cache_signature=c2ef6054b0d53e9ede0a55905ef20486	1	0.7459967508
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	clustering_eval	silhouette	0.4404211938	0	15.3738192599	5431.46484375	2000	cache_signature=2528af68a0f62f87b3aef9ad07e15e70	1	0.4404211938
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	clustering_eval	ari	0.3659882727	0	15.3738192599	5431.46484375	2000	cache_signature=2528af68a0f62f87b3aef9ad07e15e70	1	0.3659882727
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	clustering_eval	nmi	0.4686851434	0	15.3738192599	5431.46484375	2000	cache_signature=2528af68a0f62f87b3aef9ad07e15e70	1	0.4686851434
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	clustering_eval	CHAOS	0.0625774518	0	15.3738192599	5431.46484375	2000	cache_signature=2528af68a0f62f87b3aef9ad07e15e70	-1	-0.0625774518
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	clustering_eval	PAS	0.0795632484	0	15.3738192599	5431.46484375	2000	cache_signature=2528af68a0f62f87b3aef9ad07e15e70	-1	-0.0795632484
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	alignment_eval	Accuracy	0.209	0	14.7713482967	5431.46484375	2000	cache_signature=c9541ae9d855fc20aa59938bb84e47b9	1	0.209
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	alignment_eval	Ratio	1.4291302217	0	14.7713482967	5431.46484375	2000	cache_signature=c9541ae9d855fc20aa59938bb84e47b9	-1	-1.4291302217
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	bASW	0.5453922488	2	16.722150336	7858.4765625	2000	cache_signature=46ca8b652e82d525e92f7f929dc44d67	1	0.5453922488
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	iLISI	0.5358909994	2	16.722150336	7858.4765625	2000	cache_signature=46ca8b652e82d525e92f7f929dc44d67	1	0.5358909994
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	dASW	0.4663066976	2	16.722150336	7858.4765625	2000	cache_signature=46ca8b652e82d525e92f7f929dc44d67	1	0.4663066976
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	dLISI	0.897729185	2	16.722150336	7858.4765625	2000	cache_signature=46ca8b652e82d525e92f7f929dc44d67	1	0.897729185
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	ILL	0.4006024096	2	16.722150336	7858.4765625	2000	cache_signature=46ca8b652e82d525e92f7f929dc44d67	1	0.4006024096
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	GC	0.7528121106	2	16.722150336	7858.4765625	2000	cache_signature=46ca8b652e82d525e92f7f929dc44d67	1	0.7528121106
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	clustering_eval	silhouette	0.4296529591	2	16.2070695506	7858.4765625	2000	cache_signature=0afe267d8fba6f1c90e440d1048bb4b6	1	0.4296529591
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	clustering_eval	ari	0.3667791984	2	16.2070695506	7858.4765625	2000	cache_signature=0afe267d8fba6f1c90e440d1048bb4b6	1	0.3667791984
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	clustering_eval	nmi	0.4679103553	2	16.2070695506	7858.4765625	2000	cache_signature=0afe267d8fba6f1c90e440d1048bb4b6	1	0.4679103553
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	clustering_eval	CHAOS	0.0625934718	2	16.2070695506	7858.4765625	2000	cache_signature=0afe267d8fba6f1c90e440d1048bb4b6	-1	-0.0625934718
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	clustering_eval	PAS	0.0759367954	2	16.2070695506	7858.4765625	2000	cache_signature=0afe267d8fba6f1c90e440d1048bb4b6	-1	-0.0759367954
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	alignment_eval	Accuracy	0.2056	2	15.7501133336	7858.4765625	2000	cache_signature=614d1e8034bd83ff0f6d8b4d265a9808	1	0.2056
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	alignment_eval	Ratio	1.5056562462	2	15.7501133336	7858.4765625	2000	cache_signature=614d1e8034bd83ff0f6d8b4d265a9808	-1	-1.5056562462
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	bASW	0.5385161028	1	17.6964245448	6921.6171875	2000	cache_signature=63d079a6316052386fb69068c0011e79	1	0.5385161028
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	iLISI	0.5330406538	1	17.6964245448	6921.6171875	2000	cache_signature=63d079a6316052386fb69068c0011e79	1	0.5330406538
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	dASW	0.4658964425	1	17.6964245448	6921.6171875	2000	cache_signature=63d079a6316052386fb69068c0011e79	1	0.4658964425
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	dLISI	0.8975645335	1	17.6964245448	6921.6171875	2000	cache_signature=63d079a6316052386fb69068c0011e79	1	0.8975645335
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	ILL	0.384279476	1	17.6964245448	6921.6171875	2000	cache_signature=63d079a6316052386fb69068c0011e79	1	0.384279476
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	integration_eval	GC	0.7420489123	1	17.6964245448	6921.6171875	2000	cache_signature=63d079a6316052386fb69068c0011e79	1	0.7420489123
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	clustering_eval	silhouette	0.4311074317	1	17.2474422222	6921.6171875	2000	cache_signature=d013b8deed847318266d75f9e4101a97	1	0.4311074317
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	clustering_eval	ari	0.369109841	1	17.2474422222	6921.6171875	2000	cache_signature=d013b8deed847318266d75f9e4101a97	1	0.369109841
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	clustering_eval	nmi	0.4693611096	1	17.2474422222	6921.6171875	2000	cache_signature=d013b8deed847318266d75f9e4101a97	1	0.4693611096
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	clustering_eval	CHAOS	0.0627847932	1	17.2474422222	6921.6171875	2000	cache_signature=d013b8deed847318266d75f9e4101a97	-1	-0.0627847932
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	clustering_eval	PAS	0.080094598	1	17.2474422222	6921.6171875	2000	cache_signature=d013b8deed847318266d75f9e4101a97	-1	-0.080094598
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	alignment_eval	Accuracy	0.2092	1	16.7367845327	6921.6171875	2000	cache_signature=d59462f9b2113bdb3e30d75f9a4eccea	1	0.2092
MouseBrainSerialSections	Visium	2	scanpy_pearson	2000	graphst	alignment_eval	Ratio	1.4472124494	1	16.7367845327	6921.6171875	2000	cache_signature=d59462f9b2113bdb3e30d75f9a4eccea	-1	-1.4472124494
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	bASW	0.5363855236	0	15.8037790591	5431.46484375	2000	cache_signature=80bea3985fc336bec72bce9c313ffeb8	1	0.5363855236
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	iLISI	0.536665641	0	15.8037790591	5431.46484375	2000	cache_signature=80bea3985fc336bec72bce9c313ffeb8	1	0.536665641
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	dASW	0.4819135051	0	15.8037790591	5431.46484375	2000	cache_signature=80bea3985fc336bec72bce9c313ffeb8	1	0.4819135051
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	dLISI	0.8979530297	0	15.8037790591	5431.46484375	2000	cache_signature=80bea3985fc336bec72bce9c313ffeb8	1	0.8979530297
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	ILL	0.3860667634	0	15.8037790591	5431.46484375	2000	cache_signature=80bea3985fc336bec72bce9c313ffeb8	1	0.3860667634
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	GC	0.7179653696	0	15.8037790591	5431.46484375	2000	cache_signature=80bea3985fc336bec72bce9c313ffeb8	1	0.7179653696
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	clustering_eval	silhouette	0.4096571207	0	15.4693708168	5431.46484375	2000	cache_signature=e23ef2664478477ad23a9733b732b694	1	0.4096571207
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	clustering_eval	ari	0.3741718954	0	15.4693708168	5431.46484375	2000	cache_signature=e23ef2664478477ad23a9733b732b694	1	0.3741718954
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	clustering_eval	nmi	0.4695817194	0	15.4693708168	5431.46484375	2000	cache_signature=e23ef2664478477ad23a9733b732b694	1	0.4695817194
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	clustering_eval	CHAOS	0.062810916	0	15.4693708168	5431.46484375	2000	cache_signature=e23ef2664478477ad23a9733b732b694	-1	-0.062810916
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	clustering_eval	PAS	0.0817222957	0	15.4693708168	5431.46484375	2000	cache_signature=e23ef2664478477ad23a9733b732b694	-1	-0.0817222957
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	alignment_eval	Accuracy	0.2096	0	15.0166900512	5431.46484375	2000	cache_signature=0d119433cefdd9ee2dd00197b9070956	1	0.2096
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	alignment_eval	Ratio	1.4398773332	0	15.0166900512	5431.46484375	2000	cache_signature=0d119433cefdd9ee2dd00197b9070956	-1	-1.4398773332
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	bASW	0.5358866611	2	15.834006344	7858.4765625	2000	cache_signature=6ec80c5c7f271090c927e74f780b6ebf	1	0.5358866611
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	iLISI	0.539585884	2	15.834006344	7858.4765625	2000	cache_signature=6ec80c5c7f271090c927e74f780b6ebf	1	0.539585884
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	dASW	0.4771409649	2	15.834006344	7858.4765625	2000	cache_signature=6ec80c5c7f271090c927e74f780b6ebf	1	0.4771409649
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	dLISI	0.8987625516	2	15.834006344	7858.4765625	2000	cache_signature=6ec80c5c7f271090c927e74f780b6ebf	1	0.8987625516
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	ILL	0.4	2	15.834006344	7858.4765625	2000	cache_signature=6ec80c5c7f271090c927e74f780b6ebf	1	0.4
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	GC	0.7668663277	2	15.834006344	7858.4765625	2000	cache_signature=6ec80c5c7f271090c927e74f780b6ebf	1	0.7668663277
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	clustering_eval	silhouette	0.4127326608	2	15.38093217	7858.4765625	2000	cache_signature=937c6ca2a9e676e4cc247a6704ea1023	1	0.4127326608
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	clustering_eval	ari	0.3749442092	2	15.38093217	7858.4765625	2000	cache_signature=937c6ca2a9e676e4cc247a6704ea1023	1	0.3749442092
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	clustering_eval	nmi	0.4704676327	2	15.38093217	7858.4765625	2000	cache_signature=937c6ca2a9e676e4cc247a6704ea1023	1	0.4704676327
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	clustering_eval	CHAOS	0.0627711635	2	15.38093217	7858.4765625	2000	cache_signature=937c6ca2a9e676e4cc247a6704ea1023	-1	-0.0627711635
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	clustering_eval	PAS	0.0819162367	2	15.38093217	7858.4765625	2000	cache_signature=937c6ca2a9e676e4cc247a6704ea1023	-1	-0.0819162367
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	alignment_eval	Accuracy	0.2134	2	14.8140969817	7858.4765625	2000	cache_signature=233c028ab70309310acf149325aaedf6	1	0.2134
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	alignment_eval	Ratio	1.4259802275	2	14.8140969817	7858.4765625	2000	cache_signature=233c028ab70309310acf149325aaedf6	-1	-1.4259802275
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	bASW	0.5382586126	1	18.1310644448	6921.6171875	2000	cache_signature=52f2c00b18ecb5d662ddad55336202f6	1	0.5382586126
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	iLISI	0.5274571642	1	18.1310644448	6921.6171875	2000	cache_signature=52f2c00b18ecb5d662ddad55336202f6	1	0.5274571642
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	dASW	0.4777356982	1	18.1310644448	6921.6171875	2000	cache_signature=52f2c00b18ecb5d662ddad55336202f6	1	0.4777356982
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	dLISI	0.8993194068	1	18.1310644448	6921.6171875	2000	cache_signature=52f2c00b18ecb5d662ddad55336202f6	1	0.8993194068
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	ILL	0.3940298507	1	18.1310644448	6921.6171875	2000	cache_signature=52f2c00b18ecb5d662ddad55336202f6	1	0.3940298507
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	integration_eval	GC	0.7136435474	1	18.1310644448	6921.6171875	2000	cache_signature=52f2c00b18ecb5d662ddad55336202f6	1	0.7136435474
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	clustering_eval	silhouette	0.4106669724	1	17.7071518069	6921.6171875	2000	cache_signature=f0714d11bd02fe99f66e8def7a7ed64a	1	0.4106669724
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	clustering_eval	ari	0.3770066955	1	17.7071518069	6921.6171875	2000	cache_signature=f0714d11bd02fe99f66e8def7a7ed64a	1	0.3770066955
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	clustering_eval	nmi	0.47254939	1	17.7071518069	6921.6171875	2000	cache_signature=f0714d11bd02fe99f66e8def7a7ed64a	1	0.47254939
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	clustering_eval	CHAOS	0.0628543766	1	17.7071518069	6921.6171875	2000	cache_signature=f0714d11bd02fe99f66e8def7a7ed64a	-1	-0.0628543766
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	clustering_eval	PAS	0.0802548901	1	17.7071518069	6921.6171875	2000	cache_signature=f0714d11bd02fe99f66e8def7a7ed64a	-1	-0.0802548901
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	alignment_eval	Accuracy	0.212	1	17.1648636274	6921.6171875	2000	cache_signature=c435247453433a412c0597e221b52403	1	0.212
MouseBrainSerialSections	Visium	2	seurat_sct	2000	graphst	alignment_eval	Ratio	1.4763486318	1	17.1648636274	6921.6171875	2000	cache_signature=c435247453433a412c0597e221b52403	-1	-1.4763486318
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	bASW	0.5852803782	0	17.5555873392	5431.46484375	2000	cache_signature=90ee1ca81903d0aa3179e8bb1de2dcbb	1	0.5852803782
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	iLISI	0.6995767443	0	17.5555873392	5431.46484375	2000	cache_signature=90ee1ca81903d0aa3179e8bb1de2dcbb	1	0.6995767443
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	dASW	0.4771711119	0	17.5555873392	5431.46484375	2000	cache_signature=90ee1ca81903d0aa3179e8bb1de2dcbb	1	0.4771711119
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	dLISI	0.8776209753	0	17.5555873392	5431.46484375	2000	cache_signature=90ee1ca81903d0aa3179e8bb1de2dcbb	1	0.8776209753
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	ILL	0.3358208955	0	17.5555873392	5431.46484375	2000	cache_signature=90ee1ca81903d0aa3179e8bb1de2dcbb	1	0.3358208955
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	GC	0.7672793759	0	17.5555873392	5431.46484375	2000	cache_signature=90ee1ca81903d0aa3179e8bb1de2dcbb	1	0.7672793759
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	clustering_eval	silhouette	0.3320262134	0	17.1002436848	5431.46484375	2000	cache_signature=a609ee88c22942d0e55c4dac826578ac	1	0.3320262134
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	clustering_eval	ari	0.359211037	0	17.1002436848	5431.46484375	2000	cache_signature=a609ee88c22942d0e55c4dac826578ac	1	0.359211037
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	clustering_eval	nmi	0.476753321	0	17.1002436848	5431.46484375	2000	cache_signature=a609ee88c22942d0e55c4dac826578ac	1	0.476753321
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	clustering_eval	CHAOS	0.0623586351	0	17.1002436848	5431.46484375	2000	cache_signature=a609ee88c22942d0e55c4dac826578ac	-1	-0.0623586351
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	clustering_eval	PAS	0.0735328737	0	17.1002436848	5431.46484375	2000	cache_signature=a609ee88c22942d0e55c4dac826578ac	-1	-0.0735328737
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	alignment_eval	Accuracy	0.2022	0	16.465076468	5431.46484375	2000	cache_signature=8aef7f9e98f541f9a28450846f85e8f6	1	0.2022
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	alignment_eval	Ratio	1.2646512964	0	16.465076468	5431.46484375	2000	cache_signature=8aef7f9e98f541f9a28450846f85e8f6	-1	-1.2646512964
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	bASW	0.5858902035	2	15.1812644079	7858.4765625	2000	cache_signature=9eca649902b5b66118f246978e64f181	1	0.5858902035
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	iLISI	0.6842976478	2	15.1812644079	7858.4765625	2000	cache_signature=9eca649902b5b66118f246978e64f181	1	0.6842976478
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	dASW	0.478601465	2	15.1812644079	7858.4765625	2000	cache_signature=9eca649902b5b66118f246978e64f181	1	0.478601465
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	dLISI	0.8776332385	2	15.1812644079	7858.4765625	2000	cache_signature=9eca649902b5b66118f246978e64f181	1	0.8776332385
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	ILL	0.3496143959	2	15.1812644079	7858.4765625	2000	cache_signature=9eca649902b5b66118f246978e64f181	1	0.3496143959
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	GC	0.7787041794	2	15.1812644079	7858.4765625	2000	cache_signature=9eca649902b5b66118f246978e64f181	1	0.7787041794
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	clustering_eval	silhouette	0.3296484649	2	14.8824302871	7858.4765625	2000	cache_signature=8b2f9a3f8754475359d0d44731cff05b	1	0.3296484649
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	clustering_eval	ari	0.3594184435	2	14.8824302871	7858.4765625	2000	cache_signature=8b2f9a3f8754475359d0d44731cff05b	1	0.3594184435
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	clustering_eval	nmi	0.4779004463	2	14.8824302871	7858.4765625	2000	cache_signature=8b2f9a3f8754475359d0d44731cff05b	1	0.4779004463
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	clustering_eval	CHAOS	0.0622029513	2	14.8824302871	7858.4765625	2000	cache_signature=8b2f9a3f8754475359d0d44731cff05b	-1	-0.0622029513
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	clustering_eval	PAS	0.0734062304	2	14.8824302871	7858.4765625	2000	cache_signature=8b2f9a3f8754475359d0d44731cff05b	-1	-0.0734062304
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	alignment_eval	Accuracy	0.2072	2	14.3141064309	7858.4765625	2000	cache_signature=d3d35e31a1fcbf50b8a369d7af3ace78	1	0.2072
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	alignment_eval	Ratio	1.2523452949	2	14.3141064309	7858.4765625	2000	cache_signature=d3d35e31a1fcbf50b8a369d7af3ace78	-1	-1.2523452949
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	bASW	0.5851563432	1	17.6546368087	6921.6171875	2000	cache_signature=a1bf635ddc02c57c45140d481cd5d2ea	1	0.5851563432
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	iLISI	0.7008396538	1	17.6546368087	6921.6171875	2000	cache_signature=a1bf635ddc02c57c45140d481cd5d2ea	1	0.7008396538
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	dASW	0.477749059	1	17.6546368087	6921.6171875	2000	cache_signature=a1bf635ddc02c57c45140d481cd5d2ea	1	0.477749059
