Method1	Method2	JaccardSD	Jaccard	PropSD	Prop
scanpy_seurat_batch-N2000	scanpy_seurat-N2000	0.1950982721590853	0.39393463478239266	0.16870695218124743	0.5450714285714285
scanpy_seurat_batch-N2000	scanpy_seurat_batch-N2000	0	1	0	1
scanpy_seurat_batch-N2000	scanpy_seurat_v3-N2000	0.08788793169864947	0.13095284905078894	0.13213940149921757	0.22278571428571428
scanpy_seurat_batch-N2000	scanpy_seurat_v3_batch-N2000	0.08619393560035779	0.11944436430339139	0.13390090507891417	0.20457142857142857
scanpy_seurat_batch-N2000	scry-N2000	0.05287121358812824	0.0754670478807805	0.09125741978966241	0.1365
scanpy_seurat_batch-N2000	scsegindex-N500	0.0034575668212201683	0.006335636995127335	0.004259443290250164	0.007857142857142858
scanpy_seurat_batch-N2000	seurat_disp-N2000	0.1390653356291032	0.3399138988640118	0.13535715542153479	0.49535714285714283
scanpy_seurat_batch-N2000	seurat_mvp-N2000	0.08469415209637936	0.3407820867316735	0.08785756871751223	0.41892857142857143
scanpy_seurat_batch-N2000	seurat_sct-N2000	0.12844350072429062	0.18638623224798828	0.18562045248558245	0.29707142857142854
scanpy_seurat_batch-N2000	seurat_vst-N2000	0.08794215171698742	0.13109573475620756	0.1322113207457415	0.223
scanpy_seurat_batch-N2000	singleCellHaystack-N2000	0.04175802722427775	0.061299605564454865	0.07256803047912386	0.11307142857142857
scanpy_seurat_batch-N2000	somde-N2000	0.041338777980879225	0.13563708372892735	0.0646578909116502	0.23685714285714285
scanpy_seurat_batch-N2000	sparkx-N2000	0.03908122071649155	0.05216129246762833	0.06981429448390719	0.09692857142857143
scanpy_seurat_batch-N2000	spatialde-N2000	0.06086853703202656	0.11486487164662187	0.09749957264863608	0.2015
scanpy_seurat_batch-N2000	statistic_mean-N2000	0.020749888838760194	0.042219621577378984	0.03876608729043368	0.08035714285714286
scanpy_seurat_batch-N2000	statistic_variance-N2000	0.033819424163128775	0.05794012436831873	0.061205742027548825	0.10785714285714286
scanpy_seurat_batch-N2000	triku-N2000	0.06991134842725666	0.12417978111111937	0.1058272401695554	0.21528571428571427
scanpy_seurat_v3-N2000	Brennecke-N2000	0.057578691901848764	0.11486599981093588	0.09027754822925639	0.20207142857142857
scanpy_seurat_v3-N2000	TFs-N2000	0.022031190962940157	0.04619335838709567	0.03029635370170885	0.07307142857142856
scanpy_seurat_v3-N2000	anticor-N2000	0.08109452629377967	0.1736909802095087	0.11428285710714195	0.2892142857142857
scanpy_seurat_v3-N2000	dubstepr-N2000	0.10688983891436675	0.18652932860726903	0.1607409554591012	0.28378571428571425
scanpy_seurat_v3-N2000	hotspot-N2000	0.08660108645460958	0.24155192347535787	0.10477742850351657	0.38285714285714284
scanpy_seurat_v3-N2000	morans_i-N2000	0.12042355785422547	0.2390076856427241	0.14614368337521877	0.3736428571428571
scanpy_seurat_v3-N2000	nbumi-N2000	0.07475943477706831	0.34822119918866884	0.08256094430061664	0.5126428571428572
scanpy_seurat_v3-N2000	nnsvg-N2000	0.12134423723669688	0.18640129855029364	0.16110574019509524	0.30014285714285716
scanpy_seurat_v3-N2000	osca-N2000	0.12037051795355655	0.17051593788716318	0.16552891417686344	0.2767857142857143
scanpy_seurat_v3-N2000	scPNMF-N2000	0.062364443048676825	0.11223448893675857	0.09885192148336006	0.19707142857142856
scanpy_seurat_v3-N2000	scanpy_cell_ranger-N2000	0.09502569421390007	0.1865654060050516	0.13182419750417237	0.30542857142857144
scanpy_seurat_v3-N2000	scanpy_cell_ranger_batch-N2000	0.10277575862711516	0.1888469663087938	0.14174415247869931	0.3072142857142857
scanpy_seurat_v3-N2000	scanpy_pearson-N2000	0.10744701400746205	0.22790526221627508	0.13330130567716916	0.3612142857142857
scanpy_seurat_v3-N2000	scanpy_pearson_batch-N2000	0.11601387654844375	0.18371269893893785	0.15468770382381955	0.29742857142857143
scanpy_seurat_v3-N2000	scanpy_seurat-N2000	0.05127631683902987	0.10902086091082366	0.08030277525892685	0.19342857142857142
scanpy_seurat_v3-N2000	scanpy_seurat_batch-N2000	0.08788793169864947	0.13095284905078894	0.13213940149921757	0.22278571428571428
scanpy_seurat_v3-N2000	scanpy_seurat_v3-N2000	0	1	0	1
scanpy_seurat_v3-N2000	scanpy_seurat_v3_batch-N2000	0.18874545684567073	0.44680379119565417	0.16657673764307407	0.5991428571428571
scanpy_seurat_v3-N2000	scry-N2000	0.07887930115276268	0.13208899004080177	0.11980673921739446	0.2262142857142857
scanpy_seurat_v3-N2000	scsegindex-N500	0.005578592973255778	0.007684533917727957	0.006831300510639732	0.0095
scanpy_seurat_v3-N2000	seurat_disp-N2000	0.0638885918098775	0.11705450245606318	0.09789741958757014	0.2047857142857143
scanpy_seurat_v3-N2000	seurat_mvp-N2000	0.04613548632379601	0.08425855089200039	0.05445061108581838	0.12392857142857143
scanpy_seurat_v3-N2000	seurat_sct-N2000	0.17380975490308775	0.1921698748228674	0.23548627500193237	0.2930714285714286
scanpy_seurat_v3-N2000	seurat_vst-N2000	0.0026889734190569674	0.9974349799230312	0.001349603116263669	0.9987142857142858
scanpy_seurat_v3-N2000	singleCellHaystack-N2000	0.07198704285056153	0.19461914889150966	0.09904075640145035	0.32071428571428573
scanpy_seurat_v3-N2000	somde-N2000	0.09122635994329557	0.24053830565671971	0.1136880652948065	0.3806428571428571
scanpy_seurat_v3-N2000	sparkx-N2000	0.08270650865406179	0.15030838164239438	0.11689229882164831	0.25414285714285717
scanpy_seurat_v3-N2000	spatialde-N2000	0.11770064481315223	0.24427378327996543	0.14197849434735832	0.3811428571428571
scanpy_seurat_v3-N2000	statistic_mean-N2000	0.03266193611500196	0.07952843747988897	0.057157468370075584	0.14585714285714285
scanpy_seurat_v3-N2000	statistic_variance-N2000	0.04552116190917349	0.09456328453824141	0.07624162717496075	0.17007142857142857
scanpy_seurat_v3-N2000	triku-N2000	0.13119357028133707	0.3088645150200278	0.15442550985908418	0.45871428571428574
scanpy_seurat_v3_batch-N2000	Brennecke-N2000	0.06321220806574615	0.10673032068766777	0.09976597616422143	0.188
scanpy_seurat_v3_batch-N2000	TFs-N2000	0.011209366325317474	0.04265786428764434	0.016041241490964114	0.06871428571428571
scanpy_seurat_v3_batch-N2000	anticor-N2000	0.08515423011421273	0.11936906315273217	0.1272621965340323	0.205
scanpy_seurat_v3_batch-N2000	dubstepr-N2000	0.10601841480398241	0.12329319154629759	0.16408095417753252	0.19585714285714284
scanpy_seurat_v3_batch-N2000	hotspot-N2000	0.10242727513945249	0.17861199396678856	0.1358571553752936	0.293
scanpy_seurat_v3_batch-N2000	morans_i-N2000	0.13480740098087424	0.1568775736655549	0.18501933618382907	0.2527857142857143
scanpy_seurat_v3_batch-N2000	nbumi-N2000	0.10595782563577148	0.1984540789960973	0.14602075031929374	0.3201428571428571
scanpy_seurat_v3_batch-N2000	nnsvg-N2000	0.12236089866221196	0.1275184557348476	0.17614144748982144	0.20985714285714285
scanpy_seurat_v3_batch-N2000	osca-N2000	0.11553293351042569	0.13931308974705148	0.16706197167803444	0.23007142857142857
scanpy_seurat_v3_batch-N2000	scPNMF-N2000	0.061182819983602456	0.08529221623529881	0.1013499947142151	0.1522857142857143
scanpy_seurat_v3_batch-N2000	scanpy_cell_ranger-N2000	0.09267198366957367	0.16788612458415272	0.13056438842122886	0.27864285714285714
scanpy_seurat_v3_batch-N2000	scanpy_cell_ranger_batch-N2000	0.10126106345237866	0.16729883514741764	0.14346253866427988	0.276
scanpy_seurat_v3_batch-N2000	scanpy_pearson-N2000	0.10805470235774556	0.20693509824547862	0.13764135591145146	0.33235714285714285
scanpy_seurat_v3_batch-N2000	scanpy_pearson_batch-N2000	0.11390500641167976	0.19663875923367743	0.14929947532839266	0.3165
scanpy_seurat_v3_batch-N2000	scanpy_seurat-N2000	0.0569604186961115	0.1017803600753708	0.08971986826731725	0.18078571428571427
scanpy_seurat_v3_batch-N2000	scanpy_seurat_batch-N2000	0.08619393560035779	0.11944436430339139	0.13390090507891417	0.20457142857142857
scanpy_seurat_v3_batch-N2000	scanpy_seurat_v3-N2000	0.18874545684567073	0.44680379119565417	0.16657673764307407	0.5991428571428571
scanpy_seurat_v3_batch-N2000	scanpy_seurat_v3_batch-N2000	0	1	0	1
scanpy_seurat_v3_batch-N2000	scry-N2000	0.08523923917803707	0.09625131228370035	0.1356878859034674	0.16657142857142856
scanpy_seurat_v3_batch-N2000	scsegindex-N500	0.0029573008454781345	0.00471522968443114	0.0036596252735569997	0.005857142857142858
scanpy_seurat_v3_batch-N2000	seurat_disp-N2000	0.06940094322511106	0.10880367589250288	0.10747557862137798	0.1905
scanpy_seurat_v3_batch-N2000	seurat_mvp-N2000	0.05171677618477817	0.07149072834980018	0.06487322802424521	0.10357142857142858
scanpy_seurat_v3_batch-N2000	seurat_sct-N2000	0.14205132132326176	0.17080860601782424	0.19621213617142133	0.2714285714285714
scanpy_seurat_v3_batch-N2000	seurat_vst-N2000	0.18872558884316182	0.4469412653816808	0.16649821248861732	0.5992857142857143
scanpy_seurat_v3_batch-N2000	singleCellHaystack-N2000	0.08805131928762579	0.12166966812441338	0.13525830667212096	0.20785714285714285
scanpy_seurat_v3_batch-N2000	somde-N2000	0.10809180733766344	0.15535462316920506	0.1510498577417719	0.25685714285714284
scanpy_seurat_v3_batch-N2000	sparkx-N2000	0.09102374249422401	0.09923478819639193	0.13788094415801178	0.1707857142857143
scanpy_seurat_v3_batch-N2000	spatialde-N2000	0.1283439256555963	0.16451139708502463	0.17426959820101398	0.2661428571428571
scanpy_seurat_v3_batch-N2000	statistic_mean-N2000	0.035398566659206585	0.05249834696253756	0.06352324284033666	0.09792857142857143
scanpy_seurat_v3_batch-N2000	statistic_variance-N2000	0.0520899372354131	0.0665630919576137	0.08954860345618117	0.12107142857142858
scanpy_seurat_v3_batch-N2000	triku-N2000	0.14000087655550633	0.20162222314644454	0.18736315641276002	0.31692857142857145
scry-N2000	Brennecke-N2000	0.05687032648481954	0.08093624413437919	0.09591464459413405	0.14542857142857143
scry-N2000	TFs-N2000	0.005569029767418122	0.02212573745233554	0.008333809510204859	0.03642857142857143
scry-N2000	anticor-N2000	0.20809309483959887	0.35876577027943896	0.24657296321875233	0.4958571428571429
scry-N2000	dubstepr-N2000	0.07513236281171141	0.5188065420185037	0.11410573626079913	0.6174285714285714
scry-N2000	hotspot-N2000	0.2019437351949117	0.3111974907472998	0.22884960750926112	0.4446428571428571
scry-N2000	morans_i-N2000	0.07416105265713507	0.5022389916284089	0.06793247697950834	0.6657857142857143
scry-N2000	nbumi-N2000	0.1356748064003959	0.32562393431622527	0.15520493364764995	0.4777142857142857
scry-N2000	nnsvg-N2000	0.06208240896745045	0.6533717406796287	0.044214843445978425	0.7889285714285714
scry-N2000	osca-N2000	0.1150670824619829	0.2811680812277088	0.1320226802304744	0.42878571428571427
scry-N2000	scPNMF-N2000	0.18200046320099492	0.4098096967696954	0.18325889181311622	0.5612142857142857
scry-N2000	scanpy_cell_ranger-N2000	0.06975855630209901	0.09781783264542604	0.11266596224068318	0.17207142857142857
scry-N2000	scanpy_cell_ranger_batch-N2000	0.06756195525578311	0.10429095431375729	0.10818420138158541	0.18321428571428572
scry-N2000	scanpy_pearson-N2000	0.12699443777493724	0.14095210770243694	0.18598291012117982	0.22935714285714284
scry-N2000	scanpy_pearson_batch-N2000	0.11035996028581584	0.11137132781389839	0.17379602850413334	0.18564285714285714
scry-N2000	scanpy_seurat-N2000	0.034504344784515	0.06799849573541472	0.05866561822656233	0.12571428571428572
scry-N2000	scanpy_seurat_batch-N2000	0.05287121358812824	0.0754670478807805	0.09125741978966241	0.1365
scry-N2000	scanpy_seurat_v3-N2000	0.07887930115276268	0.13208899004080177	0.11980673921739446	0.2262142857142857
scry-N2000	scanpy_seurat_v3_batch-N2000	0.08523923917803707	0.09625131228370035	0.1356878859034674	0.16657142857142856
scry-N2000	scry-N2000	0	1	0	1
scry-N2000	scsegindex-N500	0.11550472602744784	0.08970401414238247	0.11536443291132836	0.09242857142857143
scry-N2000	seurat_disp-N2000	0.08701922968378352	0.10957744951439014	0.1352649956478728	0.18842857142857145
scry-N2000	seurat_mvp-N2000	0.04810850613185912	0.09936155588713753	0.053350815587107234	0.14614285714285716
scry-N2000	seurat_sct-N2000	0.17272622555092362	0.21584232384299673	0.24694545860130637	0.3251428571428571
scry-N2000	seurat_vst-N2000	0.07899756872131686	0.13214667073581723	0.11994577147710583	0.22628571428571428
scry-N2000	singleCellHaystack-N2000	0.14736968516783147	0.4997202419788664	0.13745475446054792	0.6548571428571428
scry-N2000	somde-N2000	0.12238585979424871	0.29648270095538964	0.14783899704617537	0.44542857142857145
scry-N2000	sparkx-N2000	0.09165959747457599	0.5821486016378208	0.07272600242397095	0.7322857142857143
scry-N2000	spatialde-N2000	0.10936737787649942	0.36404586931499106	0.11850728328029546	0.5256428571428572
scry-N2000	statistic_mean-N2000	0.19223434502296272	0.7881857492964702	0.13424692955609113	0.8692142857142857
scry-N2000	statistic_variance-N2000	0.16772275506326448	0.8265124597244506	0.11118447776213229	0.8962857142857142
scry-N2000	triku-N2000	0.03063151475917625	0.1266725972177935	0.04923993733313872	0.22371428571428573
scsegindex-N500	Brennecke-N2000	0.0073605091911705	0.009563884842035561	0.03577442555526956	0.04714285714285714
scsegindex-N500	TFs-N2000	0.00937096800132271	0.013578673592167584	0.028910370523559947	0.048857142857142856
scsegindex-N500	anticor-N2000	0.03207734004687689	0.03609894354408496	0.1477720251893823	0.1702857142857143
scsegindex-N500	dubstepr-N2000	0.08601874214097753	0.07207628945766004	0.2037276426530096	0.21742857142857142
scsegindex-N500	hotspot-N2000	0.011984338369771334	0.011097073515311293	0.058142681642416774	0.054285714285714284
scsegindex-N500	morans_i-N2000	0.05587159541284261	0.05758220066224474	0.24507919031164097	0.2611428571428571
scsegindex-N500	nbumi-N2000	0.024385198828275473	0.027303340215358407	0.11390472208949774	0.13057142857142856
scsegindex-N500	nnsvg-N2000	0.09373217170280204	0.0876176324309518	0.37876616734313734	0.3748571428571429
scsegindex-N500	osca-N2000	0.033259249123227204	0.039353018847369435	0.1521484237747564	0.18514285714285714
scsegindex-N500	scPNMF-N2000	0.09457617163118884	0.08221013902060029	0.3795044387719583	0.3514285714285714
scsegindex-N500	scanpy_cell_ranger-N2000	0.003920291084056541	0.007497293780210871	0.019385807277736044	0.037142857142857144
scsegindex-N500	scanpy_cell_ranger_batch-N2000	0.008374012816328259	0.011503007967154106	0.040803828018365886	0.05657142857142857
scsegindex-N500	scanpy_pearson-N2000	0.003411452813009556	0.003220206378086578	0.016931233465600392	0.016
scsegindex-N500	scanpy_pearson_batch-N2000	0.0033853749341061046	0.0028751015080198295	0.01679001971126782	0.014285714285714285
scsegindex-N500	scanpy_seurat-N2000	0.008814405792930998	0.013970093316827518	0.042500420165990295	0.06857142857142857
scsegindex-N500	scanpy_seurat_batch-N2000	0.0034575668212201683	0.006335636995127335	0.017037773161000656	0.03142857142857143
scsegindex-N500	scanpy_seurat_v3-N2000	0.005578592973255778	0.007684533917727957	0.02732520204255893	0.038
scsegindex-N500	scanpy_seurat_v3_batch-N2000	0.0029573008454781345	0.00471522968443114	0.014638501094227999	0.02342857142857143
scsegindex-N500	scry-N2000	0.11550472602744784	0.08970401414238247	0.46145773164531345	0.3697142857142857
scsegindex-N500	scsegindex-N500	0	1	0	1
scsegindex-N500	seurat_disp-N2000	0.006477632277006066	0.010661349871845381	0.03148998329023132	0.052571428571428575
scsegindex-N500	seurat_mvp-N2000	0.014854869048593358	0.024077969576839445	0.064367989678396	0.09171428571428572
scsegindex-N500	seurat_sct-N2000	0.021742218313456504	0.018308259446086474	0.10358249530366284	0.08800000000000001
scsegindex-N500	seurat_vst-N2000	0.005578592973255778	0.007684533917727957	0.02732520204255893	0.038
scsegindex-N500	singleCellHaystack-N2000	0.09014036199778654	0.09645612461608676	0.3635022761440494	0.41428571428571426
scsegindex-N500	somde-N2000	0.01663740418690692	0.022247671284858443	0.07908163353083168	0.1077142857142857
scsegindex-N500	sparkx-N2000	0.08222642372406333	0.08876412354525881	0.33907998775397835	0.38571428571428573
scsegindex-N500	spatialde-N2000	0.02542923329042023	0.03677567978048091	0.11888289556173696	0.17485714285714285
scsegindex-N500	statistic_mean-N2000	0.1144685857866126	0.09227769732213664	0.45668474069203624	0.38142857142857145
scsegindex-N500	statistic_variance-N2000	0.11410241886813156	0.09145934283137865	0.4545685552571487	0.3782857142857143
scsegindex-N500	triku-N2000	0.012863024380118472	0.017403425900830792	0.06196619662210618	0.08485714285714285
seurat_disp-N2000	Brennecke-N2000	0.08311097897492786	0.8873172172528307	0.04757275130436188	0.9385
seurat_disp-N2000	TFs-N2000	0.011398998129093915	0.0418529826008672	0.017857904745651486	0.06771428571428571
seurat_disp-N2000	anticor-N2000	0.0961241611582891	0.11252522569200554	0.14295799416345384	0.19171428571428573
seurat_disp-N2000	dubstepr-N2000	0.09437695489139941	0.09684385220067827	0.15138664626269605	0.1595
seurat_disp-N2000	hotspot-N2000	0.08550384785220295	0.19397445077132403	0.11646346249033682	0.3177857142857143
seurat_disp-N2000	morans_i-N2000	0.08726354450581174	0.11763869980123257	0.13055198745546323	0.2017857142857143
seurat_disp-N2000	nbumi-N2000	0.05279396731651675	0.0967431184367145	0.08460025047807115	0.17292857142857143
seurat_disp-N2000	nnsvg-N2000	0.0835718005359443	0.10116421567097	0.13004834265984103	0.1752857142857143
seurat_disp-N2000	osca-N2000	0.08059528885510758	0.1968983120804597	0.10816609802477282	0.3227857142857143
seurat_disp-N2000	scPNMF-N2000	0.06491894201127658	0.11558284352054045	0.10324946673446977	0.20207142857142857
seurat_disp-N2000	scanpy_cell_ranger-N2000	0.09563864755884498	0.22807930863942047	0.1202034485679136	0.36342857142857143
seurat_disp-N2000	scanpy_cell_ranger_batch-N2000	0.0963774482619564	0.20469442963961046	0.12269420951136627	0.3314285714285714
seurat_disp-N2000	scanpy_pearson-N2000	0.1267581119993935	0.3471715994496773	0.13725879276198005	0.5043571428571428
seurat_disp-N2000	scanpy_pearson_batch-N2000	0.11115011031118606	0.26919486399081977	0.12478204808308575	0.41485714285714287
seurat_disp-N2000	scanpy_seurat-N2000	0.09538393301010678	0.7270014012371702	0.06336693970533093	0.8389285714285715
seurat_disp-N2000	scanpy_seurat_batch-N2000	0.1390653356291032	0.3399138988640118	0.13535715542153479	0.49535714285714283
seurat_disp-N2000	scanpy_seurat_v3-N2000	0.0638885918098775	0.11705450245606318	0.09789741958757014	0.2047857142857143
seurat_disp-N2000	scanpy_seurat_v3_batch-N2000	0.06940094322511106	0.10880367589250288	0.10747557862137798	0.1905
seurat_disp-N2000	scry-N2000	0.08701922968378352	0.10957744951439014	0.1352649956478728	0.18842857142857145
seurat_disp-N2000	scsegindex-N500	0.006477632277006066	0.010661349871845381	0.00787249582255783	0.013142857142857144
seurat_disp-N2000	seurat_disp-N2000	0	1	0	1
seurat_disp-N2000	seurat_mvp-N2000	0.1479123473831076	0.39455975569504154	0.19766542198275108	0.4770714285714286
seurat_disp-N2000	seurat_sct-N2000	0.10416004419472322	0.13775536832004134	0.15351159410223555	0.23014285714285715
seurat_disp-N2000	seurat_vst-N2000	0.06401465664215754	0.11710963208926092	0.0980551351220808	0.20485714285714285
seurat_disp-N2000	singleCellHaystack-N2000	0.0408155874179956	0.06014924500328988	0.07062442582994585	0.11114285714285714
seurat_disp-N2000	somde-N2000	0.06225384683304908	0.1216777898897134	0.09525073428038432	0.21242857142857144
seurat_disp-N2000	sparkx-N2000	0.05969686862835794	0.07868027030146556	0.09842715459620258	0.1412142857142857
seurat_disp-N2000	spatialde-N2000	0.07685185950131865	0.11542129661270403	0.11664419851676744	0.20007142857142857
seurat_disp-N2000	statistic_mean-N2000	0.05571428664025985	0.08354218573233345	0.09214151900098849	0.15014285714285713
seurat_disp-N2000	statistic_variance-N2000	0.06384780162397122	0.09179288765407681	0.10423028533469714	0.16292857142857142
seurat_disp-N2000	triku-N2000	0.04557759396575748	0.09129335493424744	0.07261419577859021	0.1647142857142857
seurat_mvp-N2000	Brennecke-N2000	0.14140961366698232	0.4063058615421513	0.06339635370128208	0.7188215556394707
seurat_mvp-N2000	TFs-N2000	0.014054499784661832	0.03647298723158569	0.011632204873470945	0.07138844975405742
seurat_mvp-N2000	anticor-N2000	0.0751190512960801	0.10814628276981689	0.2008018048267947	0.2713368081425581
seurat_mvp-N2000	dubstepr-N2000	0.05886684592344868	0.09471372514939823	0.15468090184429828	0.21739080628175395
seurat_mvp-N2000	hotspot-N2000	0.05646341160681179	0.1522866247693702	0.16650021215881888	0.36264376728313985
seurat_mvp-N2000	morans_i-N2000	0.0475819026530331	0.11256635487326767	0.14310063829817873	0.27757217402885986
seurat_mvp-N2000	nbumi-N2000	0.032545082868056574	0.09849592524361517	0.09889663815612527	0.2401863359642829
seurat_mvp-N2000	nnsvg-N2000	0.05099975404826873	0.09720246400752697	0.1357120508426716	0.23890774205918514
seurat_mvp-N2000	osca-N2000	0.058238010608877996	0.2617853110079487	0.19602158798685718	0.5621663691596939
seurat_mvp-N2000	scPNMF-N2000	0.06086002883015961	0.1526110210518577	0.1999216000688659	0.3718419467771182
seurat_mvp-N2000	scanpy_cell_ranger-N2000	0.08804958763745423	0.20265108149090907	0.23130142576030668	0.46274092873338923
seurat_mvp-N2000	scanpy_cell_ranger_batch-N2000	0.08182935119451368	0.19613272779582425	0.22204277555780105	0.45120909205383664
seurat_mvp-N2000	scanpy_pearson-N2000	0.0620121594533352	0.1516290501123369	0.16695385645467653	0.358302213438033
seurat_mvp-N2000	scanpy_pearson_batch-N2000	0.06800493895912417	0.1566200265854521	0.1352311044027021	0.34418305572631946
seurat_mvp-N2000	scanpy_seurat-N2000	0.08384787915087513	0.4350545955415496	0.09078923312984481	0.7864030842434371
seurat_mvp-N2000	scanpy_seurat_batch-N2000	0.08469415209637936	0.3407820867316735	0.2076796054000156	0.677596181684772
seurat_mvp-N2000	scanpy_seurat_v3-N2000	0.04613548632379601	0.08425855089200039	0.12922128284167256	0.2127094494899806
seurat_mvp-N2000	scanpy_seurat_v3_batch-N2000	0.05171677618477817	0.07149072834980018	0.13577875928025168	0.1836344323267441
seurat_mvp-N2000	scry-N2000	0.04810850613185912	0.09936155588713753	0.123562321331296	0.24237567994661396
seurat_mvp-N2000	scsegindex-N500	0.014854869048593358	0.024077969576839445	0.017857137926272058	0.03218475956995595
seurat_mvp-N2000	seurat_disp-N2000	0.1479123473831076	0.39455975569504154	0.06198231128280353	0.7007228198262941
seurat_mvp-N2000	seurat_mvp-N2000	0	1	0	1
seurat_mvp-N2000	seurat_sct-N2000	0.12067380811151776	0.15945158235408013	0.2945277762908946	0.38457237563063207
seurat_mvp-N2000	seurat_vst-N2000	0.04628108762192744	0.08432314453942935	0.12948970017070152	0.212846024196345
seurat_mvp-N2000	singleCellHaystack-N2000	0.023766294434282673	0.07007470221136254	0.0750645158686022	0.1745040942144467
seurat_mvp-N2000	somde-N2000	0.036769170987449244	0.12237413353583672	0.14177711017477962	0.3025767783543723
seurat_mvp-N2000	sparkx-N2000	0.03694257072999329	0.07517939483688822	0.10779554322357289	0.18768140197026373
seurat_mvp-N2000	spatialde-N2000	0.046966232921101456	0.11002335465360226	0.1536399149815282	0.27530110916238754
seurat_mvp-N2000	statistic_mean-N2000	0.007763097402350642	0.06550112227563279	0.03522229846615758	0.16316691925138527
seurat_mvp-N2000	statistic_variance-N2000	0.022062322077706156	0.08342402905453994	0.07134333209684648	0.20663005348725572
seurat_mvp-N2000	triku-N2000	0.0216467667201877	0.08934783901764283	0.07817006429907468	0.22135458091731883
seurat_sct-N2000	Brennecke-N2000	0.0810718637891773	0.12043794806072429	0.1265967068705825	0.20714285714285716
seurat_sct-N2000	TFs-N2000	0.0038800931308125937	0.034847937466494845	0.007000000000000002	0.057
seurat_sct-N2000	anticor-N2000	0.18604445168924755	0.2371751207698591	0.23860285293468605	0.35278571428571426
seurat_sct-N2000	dubstepr-N2000	0.19444121968820807	0.19609682677019186	0.2637066597205167	0.2805714285714286
seurat_sct-N2000	hotspot-N2000	0.21167373526165822	0.3156679368303365	0.2569999536779651	0.4446428571428572
seurat_sct-N2000	morans_i-N2000	0.21009054325610765	0.2416623399462351	0.27703450876672214	0.3494285714285714
seurat_sct-N2000	nbumi-N2000	0.17797772849114935	0.20033904452606038	0.24932941014229498	0.30228571428571427
seurat_sct-N2000	nnsvg-N2000	0.20155069773675754	0.2216388815698595	0.2694300200688218	0.32507142857142857
seurat_sct-N2000	osca-N2000	0.2866465629979694	0.4066006841182541	0.3545096378567631	0.5165
seurat_sct-N2000	scPNMF-N2000	0.19337476264581688	0.2806583188640185	0.27625553215749193	0.4025714285714286
seurat_sct-N2000	scanpy_cell_ranger-N2000	0.17837719783385714	0.28033412770618404	0.23097464301149104	0.4104285714285714
seurat_sct-N2000	scanpy_cell_ranger_batch-N2000	0.18457714595902014	0.28292609700892485	0.23471735789080042	0.41228571428571426
seurat_sct-N2000	scanpy_pearson-N2000	0.17645401218380113	0.2258334175747725	0.2241987054463284	0.34085714285714286
seurat_sct-N2000	scanpy_pearson_batch-N2000	0.1480404216655378	0.1897156265634938	0.20504865856901475	0.2970714285714286
seurat_sct-N2000	scanpy_seurat-N2000	0.07188044210974602	0.1267697264225327	0.11145493430509204	0.21892857142857144
seurat_sct-N2000	scanpy_seurat_batch-N2000	0.12844350072429062	0.18638623224798828	0.18562045248558245	0.29707142857142854
seurat_sct-N2000	scanpy_seurat_v3-N2000	0.17380975490308775	0.1921698748228674	0.23548627500193237	0.2930714285714286
seurat_sct-N2000	scanpy_seurat_v3_batch-N2000	0.14205132132326176	0.17080860601782424	0.19621213617142133	0.2714285714285714
seurat_sct-N2000	scry-N2000	0.17272622555092362	0.21584232384299673	0.24694545860130637	0.3251428571428571
seurat_sct-N2000	scsegindex-N500	0.021742218313456504	0.018308259446086474	0.02589562382591571	0.022000000000000002
seurat_sct-N2000	seurat_disp-N2000	0.10416004419472322	0.13775536832004134	0.15351159410223555	0.23014285714285715
seurat_sct-N2000	seurat_mvp-N2000	0.12067380811151776	0.15945158235408013	0.1407820419419087	0.1985
seurat_sct-N2000	seurat_sct-N2000	0	1	0	1
seurat_sct-N2000	seurat_vst-N2000	0.17397736005124298	0.19225795273660032	0.23570085459569906	0.29314285714285715
seurat_sct-N2000	singleCellHaystack-N2000	0.11836676756277036	0.1303879062802621	0.1862925566593219	0.214
seurat_sct-N2000	somde-N2000	0.18349416345483874	0.2387602434149188	0.24853197552255296	0.35414285714285715
seurat_sct-N2000	sparkx-N2000	0.13898820467644263	0.15277502293747475	0.2073858837093421	0.24371428571428572
seurat_sct-N2000	spatialde-N2000	0.1933490702119589	0.24966036215579854	0.24628230994222094	0.36714285714285716
seurat_sct-N2000	statistic_mean-N2000	0.09849094404227784	0.1326499363620587	0.16145712979582152	0.22221428571428573
seurat_sct-N2000	statistic_variance-N2000	0.11640273879033299	0.1587410543141093	0.18591104503677738	0.258
seurat_sct-N2000	triku-N2000	0.11081936466017961	0.151898749530635	0.1642961901421883	0.2502142857142857
seurat_vst-N2000	Brennecke-N2000	0.05769234747090932	0.1149191955149253	0.09042433037523431	0.20214285714285712
seurat_vst-N2000	TFs-N2000	0.02194603805117924	0.046278497558911405	0.030152193318310393	0.07321428571428572
seurat_vst-N2000	anticor-N2000	0.081295516313858	0.17376238413153047	0.11455197406376182	0.28928571428571426
seurat_vst-N2000	dubstepr-N2000	0.10700367436647328	0.18659417530384215	0.16086114982745064	0.28385714285714286
seurat_vst-N2000	hotspot-N2000	0.08666355160420126	0.24183055972173476	0.104798559604787	0.38321428571428573
seurat_vst-N2000	morans_i-N2000	0.12053102948795198	0.2391292496117306	0.1462141286899848	0.3737857142857143
