dataset	platform	n_slices	fs_method	n_features	integration_method	task	metric_name	metric_value	random_seed	runtime	memory_usage	effective_n_features	notes	Metric	DirectionMultiplier	OrientedValue	Lower	Upper	Range	RangeStatus	FrozenScaleDenominator	ScaledValue
STOmics0218	Visium	7	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dASW	0.4998925392	1	25.862839425	6957.6796875	889	cache_signature=f0c6431d774d676696ba731bed3ef8a2	dASW	1	0.4998925392	0.3357064426	0.5507691577	0.2150627151	ok	0.2150627151	0.7634335711034647
STOmics0218	Visium	7	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dLISI	0.948412448	1	25.862839425	6957.6796875	889	cache_signature=f0c6431d774d676696ba731bed3ef8a2	dLISI	1	0.948412448	0.8510269188	0.973819228	0.1227923091999999	ok	0.1227923091999999	0.7930914389872885
STOmics0218	Visium	7	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	ILL	0.2837057455	1	25.862839425	6957.6796875	889	cache_signature=f0c6431d774d676696ba731bed3ef8a2	ILL	1	0.2837057455	0.0187654182	0.5862423569	0.5674769387	ok	0.5674769387	0.46687417449409735
STOmics0218	Visium	7	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	GC	0.8267184349	1	25.862839425	6957.6796875	889	cache_signature=f0c6431d774d676696ba731bed3ef8a2	GC	1	0.8267184349	0.3507730146	0.9588739417	0.6081009271	ok	0.6081009271	0.7826750446998291
STOmics0218	Visium	7	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	silhouette	0.2922938466	2	22.5017879019	7065.57421875	889	cache_signature=644a1d5f91f27bc76e1aa29f7ee4c635	silhouette	1	0.2922938466	-0.0131755173	0.9114953279	0.9246708452	ok	0.9246708452	0.33035470458023264
STOmics0218	Visium	7	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	ari	0.133489256	2	22.5017879019	7065.57421875	889	cache_signature=644a1d5f91f27bc76e1aa29f7ee4c635	ari	1	0.133489256	-0.0974905756	0.3044317262	0.4019223018	ok	0.4019223018	0.5746877706600555
STOmics0218	Visium	7	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	nmi	0.3510489896	2	22.5017879019	7065.57421875	889	cache_signature=644a1d5f91f27bc76e1aa29f7ee4c635	nmi	1	0.3510489896	0.0389249396	0.3903573009	0.3514323613	ok	0.3514323613	0.8881482878964455
STOmics0218	Visium	7	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	CHAOS	0.0762386231	2	22.5017879019	7065.57421875	889	cache_signature=644a1d5f91f27bc76e1aa29f7ee4c635	CHAOS	-1	-0.0762386231	-0.1319056764	-0.0695042012	0.0624014752	ok	0.0624014752	0.8920791234755938
STOmics0218	Visium	7	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	PAS	0.1714452409	2	22.5017879019	7065.57421875	889	cache_signature=644a1d5f91f27bc76e1aa29f7ee4c635	PAS	-1	-0.1714452409	-0.9626604434	-0.0273378896	0.9353225538	ok	0.9353225538	0.8459276420583198
STOmics0218	Visium	7	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	bASW	0.7994703306	2	24.625122685	7065.57421875	889	cache_signature=a0dcaf46981660b5dee91246dcc81bfd	bASW	1	0.7994703306	0.2294717183	0.9820746967	0.7526029784	ok	0.7526029784	0.757369594140846
STOmics0218	Visium	7	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	iLISI	0.5900625118	2	24.625122685	7065.57421875	889	cache_signature=a0dcaf46981660b5dee91246dcc81bfd	iLISI	1	0.5900625118	0.0072132686	0.6533330692	0.6461198006	ok	0.6461198006	0.9020761206493817
STOmics0218	Visium	7	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dASW	0.5098079303	2	24.625122685	7065.57421875	889	cache_signature=a0dcaf46981660b5dee91246dcc81bfd	dASW	1	0.5098079303	0.3357064426	0.5507691577	0.2150627151	ok	0.2150627151	0.809538220602517
STOmics0218	Visium	7	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dLISI	0.9503239019	2	24.625122685	7065.57421875	889	cache_signature=a0dcaf46981660b5dee91246dcc81bfd	dLISI	1	0.9503239019	0.8510269188	0.973819228	0.1227923091999999	ok	0.1227923091999999	0.8086579994050646
STOmics0218	Visium	7	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	ILL	0.2749843421	2	24.625122685	7065.57421875	889	cache_signature=a0dcaf46981660b5dee91246dcc81bfd	ILL	1	0.2749843421	0.0187654182	0.5862423569	0.5674769387	ok	0.5674769387	0.4515054382420492
STOmics0218	Visium	7	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	GC	0.7948642097	2	24.625122685	7065.57421875	889	cache_signature=a0dcaf46981660b5dee91246dcc81bfd	GC	1	0.7948642097	0.3507730146	0.9588739417	0.6081009271	ok	0.6081009271	0.7302919224574227
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	clustering_eval	silhouette	0.2791437507	0	48.1803546259	5140.46875	2000	cache_signature=196377a9f6761120e8a9f72881c8f6b7	silhouette	1	0.2791437507	-0.0131755173	0.9114953279	0.9246708452	ok	0.9246708452	0.3161333241092655
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	clustering_eval	ari	0.1526429524	0	48.1803546259	5140.46875	2000	cache_signature=196377a9f6761120e8a9f72881c8f6b7	ari	1	0.1526429524	-0.0974905756	0.3044317262	0.4019223018	ok	0.4019223018	0.6223429923639037
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	clustering_eval	nmi	0.3677162583	0	48.1803546259	5140.46875	2000	cache_signature=196377a9f6761120e8a9f72881c8f6b7	nmi	1	0.3677162583	0.0389249396	0.3903573009	0.3514323613	ok	0.3514323613	0.9355749637960277
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	clustering_eval	CHAOS	0.078645599	0	48.1803546259	5140.46875	2000	cache_signature=196377a9f6761120e8a9f72881c8f6b7	CHAOS	-1	-0.078645599	-0.1319056764	-0.0695042012	0.0624014752	ok	0.0624014752	0.853506703636391
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	clustering_eval	PAS	0.1643607268	0	48.1803546259	5140.46875	2000	cache_signature=196377a9f6761120e8a9f72881c8f6b7	PAS	-1	-0.1643607268	-0.9626604434	-0.0273378896	0.9353225538	ok	0.9353225538	0.8535020494873049
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	bASW	0.7930938468	0	50.4274043199	5140.46875	2000	cache_signature=956de45ecb602001e99b5be03ace9d8c	bASW	1	0.7930938468	0.2294717183	0.9820746967	0.7526029784	ok	0.7526029784	0.7488970209741066
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	iLISI	0.5599411548	0	50.4274043199	5140.46875	2000	cache_signature=956de45ecb602001e99b5be03ace9d8c	iLISI	1	0.5599411548	0.0072132686	0.6533330692	0.6461198006	ok	0.6461198006	0.8554572784903444
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	dASW	0.5041057486	0	50.4274043199	5140.46875	2000	cache_signature=956de45ecb602001e99b5be03ace9d8c	dASW	1	0.5041057486	0.3357064426	0.5507691577	0.2150627151	ok	0.2150627151	0.7830241793501845
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	dLISI	0.9501272862	0	50.4274043199	5140.46875	2000	cache_signature=956de45ecb602001e99b5be03ace9d8c	dLISI	1	0.9501272862	0.8510269188	0.973819228	0.1227923091999999	ok	0.1227923091999999	0.8070567940748526
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	ILL	0.2517881903	0	50.4274043199	5140.46875	2000	cache_signature=956de45ecb602001e99b5be03ace9d8c	ILL	1	0.2517881903	0.0187654182	0.5862423569	0.5674769387	ok	0.5674769387	0.4106295008812487
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	GC	0.8155051764	0	50.4274043199	5140.46875	2000	cache_signature=956de45ecb602001e99b5be03ace9d8c	GC	1	0.8155051764	0.3507730146	0.9588739417	0.6081009271	ok	0.6081009271	0.764235246304067
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	clustering_eval	silhouette	0.2927292585	1	30.610814698	6957.6796875	2000	cache_signature=38e2d467a11a3782e46b538f6a2e1c97	silhouette	1	0.2927292585	-0.0131755173	0.9114953279	0.9246708452	ok	0.9246708452	0.3308255877082778
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	clustering_eval	ari	0.126381017	1	30.610814698	6957.6796875	2000	cache_signature=38e2d467a11a3782e46b538f6a2e1c97	ari	1	0.126381017	-0.0974905756	0.3044317262	0.4019223018	ok	0.4019223018	0.5570021658350286
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	clustering_eval	nmi	0.3485107553	1	30.610814698	6957.6796875	2000	cache_signature=38e2d467a11a3782e46b538f6a2e1c97	nmi	1	0.3485107553	0.0389249396	0.3903573009	0.3514323613	ok	0.3514323613	0.8809257478588384
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	clustering_eval	CHAOS	0.0772486726	1	30.610814698	6957.6796875	2000	cache_signature=38e2d467a11a3782e46b538f6a2e1c97	CHAOS	-1	-0.0772486726	-0.1319056764	-0.0695042012	0.0624014752	ok	0.0624014752	0.8758928154313891
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	clustering_eval	PAS	0.1996166028	1	30.610814698	6957.6796875	2000	cache_signature=38e2d467a11a3782e46b538f6a2e1c97	PAS	-1	-0.1996166028	-0.9626604434	-0.0273378896	0.9353225538	ok	0.9353225538	0.8158082337477363
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	bASW	0.8111975255	1	32.9192431485	6957.6796875	2000	cache_signature=b656018079d7c6a123bd42ffdb88f635	bASW	1	0.8111975255	0.2294717183	0.9820746967	0.7526029784	ok	0.7526029784	0.7729517739043803
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	iLISI	0.5636619528	1	32.9192431485	6957.6796875	2000	cache_signature=b656018079d7c6a123bd42ffdb88f635	iLISI	1	0.5636619528	0.0072132686	0.6533330692	0.6461198006	ok	0.6461198006	0.8612159597697987
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	dASW	0.5064009856	1	32.9192431485	6957.6796875	2000	cache_signature=b656018079d7c6a123bd42ffdb88f635	dASW	1	0.5064009856	0.3357064426	0.5507691577	0.2150627151	ok	0.2150627151	0.7936965871589149
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	dLISI	0.9508147951	1	32.9192431485	6957.6796875	2000	cache_signature=b656018079d7c6a123bd42ffdb88f635	dLISI	1	0.9508147951	0.8510269188	0.973819228	0.1227923091999999	ok	0.1227923091999999	0.8126557514075975
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	ILL	0.2748089464	1	32.9192431485	6957.6796875	2000	cache_signature=b656018079d7c6a123bd42ffdb88f635	ILL	1	0.2748089464	0.0187654182	0.5862423569	0.5674769387	ok	0.5674769387	0.4511963583693026
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	GC	0.8308954396	1	32.9192431485	6957.6796875	2000	cache_signature=b656018079d7c6a123bd42ffdb88f635	GC	1	0.8308954396	0.3507730146	0.9588739417	0.6081009271	ok	0.6081009271	0.7895439779868082
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	clustering_eval	silhouette	0.2890462875	2	26.6335549066	6957.6796875	2000	cache_signature=cce24671c9ad8c841fde2d4dd8774695	silhouette	1	0.2890462875	-0.0131755173	0.9114953279	0.9246708452	ok	0.9246708452	0.32684258011252804
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	clustering_eval	ari	0.1655343763	2	26.6335549066	6957.6796875	2000	cache_signature=cce24671c9ad8c841fde2d4dd8774695	ari	1	0.1655343763	-0.0974905756	0.3044317262	0.4019223018	ok	0.4019223018	0.6544174103354023
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	clustering_eval	nmi	0.3670850499	2	26.6335549066	6957.6796875	2000	cache_signature=cce24671c9ad8c841fde2d4dd8774695	nmi	1	0.3670850499	0.0389249396	0.3903573009	0.3514323613	ok	0.3514323613	0.9337788617021139
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	clustering_eval	CHAOS	0.077202073	2	26.6335549066	6957.6796875	2000	cache_signature=cce24671c9ad8c841fde2d4dd8774695	CHAOS	-1	-0.077202073	-0.1319056764	-0.0695042012	0.0624014752	ok	0.0624014752	0.8766395862384998
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	clustering_eval	PAS	0.203033839	2	26.6335549066	6957.6796875	2000	cache_signature=cce24671c9ad8c841fde2d4dd8774695	PAS	-1	-0.203033839	-0.9626604434	-0.0273378896	0.9353225538	ok	0.9353225538	0.8121546960605325
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	bASW	0.8085358143	2	28.7513850015	6957.6796875	2000	cache_signature=09834bb4de706de64acff03e281630ce	bASW	1	0.8085358143	0.2294717183	0.9820746967	0.7526029784	ok	0.7526029784	0.7694151001515621
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	iLISI	0.5569338193	2	28.7513850015	6957.6796875	2000	cache_signature=09834bb4de706de64acff03e281630ce	iLISI	1	0.5569338193	0.0072132686	0.6533330692	0.6461198006	ok	0.6461198006	0.850802823546838
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	dASW	0.5059751743	2	28.7513850015	6957.6796875	2000	cache_signature=09834bb4de706de64acff03e281630ce	dASW	1	0.5059751743	0.3357064426	0.5507691577	0.2150627151	ok	0.2150627151	0.7917166470293486
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	dLISI	0.9520695518	2	28.7513850015	6957.6796875	2000	cache_signature=09834bb4de706de64acff03e281630ce	dLISI	1	0.9520695518	0.8510269188	0.973819228	0.1227923091999999	ok	0.1227923091999999	0.8228742798168668
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	ILL	0.2574788604	2	28.7513850015	6957.6796875	2000	cache_signature=09834bb4de706de64acff03e281630ce	ILL	1	0.2574788604	0.0187654182	0.5862423569	0.5674769387	ok	0.5674769387	0.4206575208974214
STOmics0218	Visium	7	hybrid_hvg_svg_union	2000	scvi	integration_eval	GC	0.8291563495	2	28.7513850015	6957.6796875	2000	cache_signature=09834bb4de706de64acff03e281630ce	GC	1	0.8291563495	0.3507730146	0.9588739417	0.6081009271	ok	0.6081009271	0.7866841071619212
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	silhouette	0.0503025576	0	60.077711124	5443.12109375	134	cache_signature=f2957bae542e6c56afbb9ffb942516b7	silhouette	1	0.0503025576	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.13167519807981434
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	ari	0.0542373806	0	60.077711124	5443.12109375	134	cache_signature=f2957bae542e6c56afbb9ffb942516b7	ari	1	0.0542373806	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.6557946908816147
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	nmi	0.0900157477	0	60.077711124	5443.12109375	134	cache_signature=f2957bae542e6c56afbb9ffb942516b7	nmi	1	0.0900157477	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.7853603744821412
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	CHAOS	0.0745182787	0	60.077711124	5443.12109375	134	cache_signature=f2957bae542e6c56afbb9ffb942516b7	CHAOS	-1	-0.0745182787	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.9680611984190558
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	PAS	0.1196666667	0	60.077711124	5443.12109375	134	cache_signature=f2957bae542e6c56afbb9ffb942516b7	PAS	-1	-0.1196666667	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9421023563675296
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	bASW	0.9619417119	0	62.0151396645	5443.12109375	134	cache_signature=e3700d7f33fb8c49c8c3d698f525048a	bASW	1	0.9619417119	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.7610611904782881
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	iLISI	0.1536004679	0	62.0151396645	5443.12109375	134	cache_signature=e3700d7f33fb8c49c8c3d698f525048a	iLISI	1	0.1536004679	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.20089700979650743
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dASW	0.4908084804	0	62.0151396645	5443.12109375	134	cache_signature=e3700d7f33fb8c49c8c3d698f525048a	dASW	1	0.4908084804	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.9414563120968008
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dLISI	0.6871220097	0	62.0151396645	5443.12109375	134	cache_signature=e3700d7f33fb8c49c8c3d698f525048a	dLISI	1	0.6871220097	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.6231464117976028
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	ILL	0.1	0	62.0151396645	5443.12109375	134	cache_signature=e3700d7f33fb8c49c8c3d698f525048a	ILL	1	0.1	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.42500000008500005
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	GC	0.8275253513	0	62.0151396645	5443.12109375	134	cache_signature=e3700d7f33fb8c49c8c3d698f525048a	GC	1	0.8275253513	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.8210836146196425
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	silhouette	0.040880017	1	44.041853481	5443.12109375	134	cache_signature=390e238699ab72004bb123fde224ea03	silhouette	1	0.040880017	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.11118243935417708
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	ari	0.0546016994	1	44.041853481	5443.12109375	134	cache_signature=390e238699ab72004bb123fde224ea03	ari	1	0.0546016994	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.6606266571301874
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	nmi	0.1022672777	1	44.041853481	5443.12109375	134	cache_signature=390e238699ab72004bb123fde224ea03	nmi	1	0.1022672777	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.9001442431000198
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	CHAOS	0.0759422525	1	44.041853481	5443.12109375	134	cache_signature=390e238699ab72004bb123fde224ea03	CHAOS	-1	-0.0759422525	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.9440125148409412
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	PAS	0.1374166667	1	44.041853481	5443.12109375	134	cache_signature=390e238699ab72004bb123fde224ea03	PAS	-1	-0.1374166667	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9224963180752025
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	bASW	0.9615303076	1	46.4187111994	5443.12109375	134	cache_signature=6af3d3c36b917756612c7d155c303afe	bASW	1	0.9615303076	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.7581456044381261
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	iLISI	0.1374287428	1	46.4187111994	5443.12109375	134	cache_signature=6af3d3c36b917756612c7d155c303afe	iLISI	1	0.1374287428	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.17351515602827056
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dASW	0.49134597	1	46.4187111994	5443.12109375	134	cache_signature=6af3d3c36b917756612c7d155c303afe	dASW	1	0.49134597	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.9465618996422333
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dLISI	0.6940859833	1	46.4187111994	5443.12109375	134	cache_signature=6af3d3c36b917756612c7d155c303afe	dLISI	1	0.6940859833	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.6530572223360175
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	ILL	0.1834862385	1	46.4187111994	5443.12109375	134	cache_signature=6af3d3c36b917756612c7d155c303afe	ILL	1	0.1834862385	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.7798165137809634
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	GC	0.8397148743	1	46.4187111994	5443.12109375	134	cache_signature=6af3d3c36b917756612c7d155c303afe	GC	1	0.8397148743	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.8433316081068075
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	silhouette	0.0495625734	2	41.6234094789	5670.36328125	134	cache_signature=37db3339bdfd692007594deb44f5389c	silhouette	1	0.0495625734	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.1300658319528715
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	ari	0.0554900461	2	41.6234094789	5670.36328125	134	cache_signature=37db3339bdfd692007594deb44f5389c	ari	1	0.0554900461	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.6724088140527261
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	nmi	0.0843795687	2	41.6234094789	5670.36328125	134	cache_signature=37db3339bdfd692007594deb44f5389c	nmi	1	0.0843795687	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.7325553427968868
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	CHAOS	0.0755607529	2	41.6234094789	5670.36328125	134	cache_signature=37db3339bdfd692007594deb44f5389c	CHAOS	-1	-0.0755607529	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.9504554445953912
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	PAS	0.1213333333	2	41.6234094789	5670.36328125	134	cache_signature=37db3339bdfd692007594deb44f5389c	PAS	-1	-0.1213333333	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9402614138785075
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	bASW	0.9659842745	2	44.0958321011	5670.36328125	134	cache_signature=2f18ec0098be9afe50c04e12cd9aa372	bASW	1	0.9659842745	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.7897104755806618
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	iLISI	0.1682125304	2	44.0958321011	5670.36328125	134	cache_signature=2f18ec0098be9afe50c04e12cd9aa372	iLISI	1	0.1682125304	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.22563805357218586
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dASW	0.4901472889	2	44.0958321011	5670.36328125	134	cache_signature=2f18ec0098be9afe50c04e12cd9aa372	dASW	1	0.4901472889	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.9351756862250703
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dLISI	0.6749127991	2	44.0958321011	5670.36328125	134	cache_signature=2f18ec0098be9afe50c04e12cd9aa372	dLISI	1	0.6749127991	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.5707068986609929
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	ILL	0.0721649485	2	44.0958321011	5670.36328125	134	cache_signature=2f18ec0098be9afe50c04e12cd9aa372	ILL	1	0.0721649485	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.30670103118634023
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	GC	0.8217809131	2	44.0958321011	5670.36328125	134	cache_signature=2f18ec0098be9afe50c04e12cd9aa372	GC	1	0.8217809131	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.8105990186546468
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	silhouette	0.0869559348	0	73.6214838633	4462.82421875	2000	cache_signature=5b6a1a10427b3f268f25974859fca327	silhouette	1	0.0869559348	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.21139136459220637
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	ari	0.0447855239	0	73.6214838633	4462.82421875	2000	cache_signature=5b6a1a10427b3f268f25974859fca327	ari	1	0.0447855239	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.5304345596977551
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	nmi	0.0879401319	0	73.6214838633	4462.82421875	2000	cache_signature=5b6a1a10427b3f268f25974859fca327	nmi	1	0.0879401319	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.765914051346305
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	CHAOS	0.0749852586	0	73.6214838633	4462.82421875	2000	cache_signature=5b6a1a10427b3f268f25974859fca327	CHAOS	-1	-0.0749852586	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.960174640497527
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	PAS	0.1290833333	0	73.6214838633	4462.82421875	2000	cache_signature=5b6a1a10427b3f268f25974859fca327	PAS	-1	-0.1290833333	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9317010309621393
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	bASW	0.9499268566	0	75.9731059624	4462.82421875	2000	cache_signature=618befb30da2829469d98b98f169a6db	bASW	1	0.9499268566	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.6759129691610815
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	iLISI	0.0687452568	0	75.9731059624	4462.82421875	2000	cache_signature=618befb30da2829469d98b98f169a6db	iLISI	1	0.0687452568	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.05722074969157467
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	dASW	0.477089053	0	75.9731059624	4462.82421875	2000	cache_signature=618befb30da2829469d98b98f169a6db	dASW	1	0.477089053	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.8111361390852567
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	dLISI	0.7467469005	0	75.9731059624	4462.82421875	2000	cache_signature=618befb30da2829469d98b98f169a6db	dLISI	1	0.7467469005	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.8792399748307054
