dataset	fs_method	n_features	integration_method	Dataset	Integrator	Task	SeedSD	NSeeds
MouseBrainSerialSections	seurat_sct	2000	scvi	Mouse Brain	scVI	Clustering	0.11315591354670054	3
MouseBrainSerialSections	seurat_sct	2000	scvi	Mouse Brain	scVI	Core overall	0.09861810960163227	3
MouseBrainSerialSections	seurat_sct	2000	scvi	Mouse Brain	scVI	Integration	0.08462245610047792	3
MouseBrainSerialSections	seurat_vst	2000	cellcharter	Mouse Brain	CellCharter	Alignment	0.00868266977069913	3
MouseBrainSerialSections	seurat_vst	2000	cellcharter	Mouse Brain	CellCharter	Clustering	0.00351747581960633	3
MouseBrainSerialSections	seurat_vst	2000	cellcharter	Mouse Brain	CellCharter	Core overall	0.003220186863208164	3
MouseBrainSerialSections	seurat_vst	2000	cellcharter	Mouse Brain	CellCharter	Integration	0.0029289619405592692	3
MouseBrainSerialSections	seurat_vst	2000	scvi	Mouse Brain	scVI	Alignment	0.036408525856964254	3
MouseBrainSerialSections	seurat_vst	2000	scvi	Mouse Brain	scVI	Clustering	0.03550105743667413	3
MouseBrainSerialSections	seurat_vst	2000	scvi	Mouse Brain	scVI	Core overall	0.061688718686861314	3
MouseBrainSerialSections	seurat_vst	2000	scvi	Mouse Brain	scVI	Integration	0.09041823448944225	3
MouseBrainSerialSections	singleCellHaystack	2000	cellcharter	Mouse Brain	CellCharter	Alignment	0.00966515627190843	3
MouseBrainSerialSections	singleCellHaystack	2000	cellcharter	Mouse Brain	CellCharter	Clustering	0.02359466692656248	3
MouseBrainSerialSections	singleCellHaystack	2000	cellcharter	Mouse Brain	CellCharter	Core overall	0.012685859970418448	3
MouseBrainSerialSections	singleCellHaystack	2000	cellcharter	Mouse Brain	CellCharter	Integration	0.003298765323911409	3
MouseBrainSerialSections	singleCellHaystack	2000	scvi	Mouse Brain	scVI	Alignment	0.05804343967452549	3
MouseBrainSerialSections	singleCellHaystack	2000	scvi	Mouse Brain	scVI	Clustering	0.08306309513770639	3
MouseBrainSerialSections	singleCellHaystack	2000	scvi	Mouse Brain	scVI	Core overall	0.03817491427054752	3
MouseBrainSerialSections	singleCellHaystack	2000	scvi	Mouse Brain	scVI	Integration	0.11386471296797279	3
MouseBrainSerialSections	somde	2000	cellcharter	Mouse Brain	CellCharter	Alignment	0.003908801210982502	3
MouseBrainSerialSections	somde	2000	cellcharter	Mouse Brain	CellCharter	Clustering	0.00946511895283275	3
MouseBrainSerialSections	somde	2000	cellcharter	Mouse Brain	CellCharter	Core overall	0.009271788306895434	3
MouseBrainSerialSections	somde	2000	cellcharter	Mouse Brain	CellCharter	Integration	0.009482639309839771	3
MouseBrainSerialSections	somde	2000	scvi	Mouse Brain	scVI	Alignment	0.04946055891415767	3
MouseBrainSerialSections	somde	2000	scvi	Mouse Brain	scVI	Clustering	0.09449959426893914	3
MouseBrainSerialSections	somde	2000	scvi	Mouse Brain	scVI	Core overall	0.07175389524787183	3
MouseBrainSerialSections	somde	2000	scvi	Mouse Brain	scVI	Integration	0.05198248635934081	3
MouseBrainSerialSections	sparkx	2000	cellcharter	Mouse Brain	CellCharter	Alignment	0.009066219116657509	3
MouseBrainSerialSections	sparkx	2000	cellcharter	Mouse Brain	CellCharter	Clustering	0.01609234404737555	3
MouseBrainSerialSections	sparkx	2000	cellcharter	Mouse Brain	CellCharter	Core overall	0.005984945735013543	3
MouseBrainSerialSections	sparkx	2000	cellcharter	Mouse Brain	CellCharter	Integration	0.005215793903843801	3
MouseBrainSerialSections	sparkx	2000	scvi	Mouse Brain	scVI	Alignment	0.16394684991915645	3
MouseBrainSerialSections	sparkx	2000	scvi	Mouse Brain	scVI	Clustering	0.12997353716637453	3
MouseBrainSerialSections	sparkx	2000	scvi	Mouse Brain	scVI	Core overall	0.055442768986541505	3
MouseBrainSerialSections	sparkx	2000	scvi	Mouse Brain	scVI	Integration	0.029483269613722402	3
MouseBrainSerialSections	spatialde	2000	cellcharter	Mouse Brain	CellCharter	Alignment	0.010993138964091431	3
MouseBrainSerialSections	spatialde	2000	cellcharter	Mouse Brain	CellCharter	Clustering	0.009798547482027289	3
MouseBrainSerialSections	spatialde	2000	cellcharter	Mouse Brain	CellCharter	Core overall	0.006840600681656694	3
MouseBrainSerialSections	spatialde	2000	cellcharter	Mouse Brain	CellCharter	Integration	0.006677053745142892	3
MouseBrainSerialSections	spatialde	2000	scvi	Mouse Brain	scVI	Alignment	0.10696339033947895	3
MouseBrainSerialSections	spatialde	2000	scvi	Mouse Brain	scVI	Clustering	0.2095662084065554	3
MouseBrainSerialSections	spatialde	2000	scvi	Mouse Brain	scVI	Core overall	0.17144079551136898	3
MouseBrainSerialSections	spatialde	2000	scvi	Mouse Brain	scVI	Integration	0.13428451605349365	3
MouseBrainSerialSections	statistic_mean	2000	cellcharter	Mouse Brain	CellCharter	Alignment	0.008115255835522837	3
MouseBrainSerialSections	statistic_mean	2000	cellcharter	Mouse Brain	CellCharter	Clustering	0.02337190701434518	3
MouseBrainSerialSections	statistic_mean	2000	cellcharter	Mouse Brain	CellCharter	Core overall	0.01581582844776081	3
MouseBrainSerialSections	statistic_mean	2000	cellcharter	Mouse Brain	CellCharter	Integration	0.015838851602885656	3
MouseBrainSerialSections	statistic_mean	2000	scvi	Mouse Brain	scVI	Alignment	0.0919464166767597	3
MouseBrainSerialSections	statistic_mean	2000	scvi	Mouse Brain	scVI	Clustering	0.10526640834760279	3
MouseBrainSerialSections	statistic_mean	2000	scvi	Mouse Brain	scVI	Core overall	0.043981688198924146	3
MouseBrainSerialSections	statistic_mean	2000	scvi	Mouse Brain	scVI	Integration	0.02093856406652322	3
MouseBrainSerialSections	statistic_variance	2000	cellcharter	Mouse Brain	CellCharter	Alignment	0.00557515653729308	3
MouseBrainSerialSections	statistic_variance	2000	cellcharter	Mouse Brain	CellCharter	Clustering	0.0015458578029010983	3
MouseBrainSerialSections	statistic_variance	2000	cellcharter	Mouse Brain	CellCharter	Core overall	8.583407507675053e-4	3
MouseBrainSerialSections	statistic_variance	2000	cellcharter	Mouse Brain	CellCharter	Integration	0.0019193883952934663	3
MouseBrainSerialSections	statistic_variance	2000	scvi	Mouse Brain	scVI	Alignment	0.0747564134167892	3
MouseBrainSerialSections	statistic_variance	2000	scvi	Mouse Brain	scVI	Clustering	0.057498384287073157	3
MouseBrainSerialSections	statistic_variance	2000	scvi	Mouse Brain	scVI	Core overall	0.035213735925319296	3
MouseBrainSerialSections	statistic_variance	2000	scvi	Mouse Brain	scVI	Integration	0.04132740331595956	3
MouseBrainSerialSections	triku	2000	cellcharter	Mouse Brain	CellCharter	Alignment	0.008877644858986145	3
MouseBrainSerialSections	triku	2000	cellcharter	Mouse Brain	CellCharter	Clustering	0.007828263740238789	3
MouseBrainSerialSections	triku	2000	cellcharter	Mouse Brain	CellCharter	Core overall	0.007719743406946803	3
MouseBrainSerialSections	triku	2000	cellcharter	Mouse Brain	CellCharter	Integration	0.007678299555000582	3
MouseBrainSerialSections	triku	2000	scvi	Mouse Brain	scVI	Alignment	0.005488620174068056	3
MouseBrainSerialSections	triku	2000	scvi	Mouse Brain	scVI	Clustering	0.03360431187916263	3
MouseBrainSerialSections	triku	2000	scvi	Mouse Brain	scVI	Core overall	0.018467766641292106	3
MouseBrainSerialSections	triku	2000	scvi	Mouse Brain	scVI	Integration	0.004317608200317048	3
MouseBrainSerialSections	wilcoxon	2000	cellcharter	Mouse Brain	CellCharter	Alignment	0.006278342771238362	3
MouseBrainSerialSections	wilcoxon	2000	cellcharter	Mouse Brain	CellCharter	Clustering	0.003433871562547857	3
MouseBrainSerialSections	wilcoxon	2000	cellcharter	Mouse Brain	CellCharter	Core overall	0.0012726391373534573	3
MouseBrainSerialSections	wilcoxon	2000	cellcharter	Mouse Brain	CellCharter	Integration	0.005650161631975255	3
MouseBrainSerialSections	wilcoxon	2000	scvi	Mouse Brain	scVI	Alignment	0.043605922345297525	3
MouseBrainSerialSections	wilcoxon	2000	scvi	Mouse Brain	scVI	Clustering	0.037177663804701055	3
MouseBrainSerialSections	wilcoxon	2000	scvi	Mouse Brain	scVI	Core overall	0.03751042877701087	3
MouseBrainSerialSections	wilcoxon	2000	scvi	Mouse Brain	scVI	Integration	0.03939429609282349	3
STOmics0212	Brennecke	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.02555739207266438	3
STOmics0212	Brennecke	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.008703538111984599	3
STOmics0212	Brennecke	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.01246698683533275	3
STOmics0212	Brennecke	2000	scvi	STOmics-0212	scVI	Clustering	0.021057155180786487	3
STOmics0212	Brennecke	2000	scvi	STOmics-0212	scVI	Core overall	0.007763053081628544	3
STOmics0212	Brennecke	2000	scvi	STOmics-0212	scVI	Integration	0.026222383253070743	3
STOmics0212	TFs	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.01861550662804042	3
STOmics0212	TFs	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.011863840937281756	3
STOmics0212	TFs	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.0052397507220989115	3
STOmics0212	TFs	2000	scvi	STOmics-0212	scVI	Clustering	0.01593878317398926	3
STOmics0212	TFs	2000	scvi	STOmics-0212	scVI	Core overall	0.008944940490133006	3
STOmics0212	TFs	2000	scvi	STOmics-0212	scVI	Integration	0.014942122935028734	3
STOmics0212	all_features	all	cellcharter	STOmics-0212	CellCharter	Clustering	0.00860307530327509	3
STOmics0212	all_features	all	cellcharter	STOmics-0212	CellCharter	Core overall	0.006710496069824446	3
STOmics0212	all_features	all	cellcharter	STOmics-0212	CellCharter	Integration	0.005270763045137682	3
STOmics0212	all_features	all	scvi	STOmics-0212	scVI	Clustering	0.007680847227070776	3
STOmics0212	all_features	all	scvi	STOmics-0212	scVI	Core overall	0.010937514597524494	3
STOmics0212	all_features	all	scvi	STOmics-0212	scVI	Integration	0.018898463885682823	3
STOmics0212	anticor	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.041734695905053486	3
STOmics0212	anticor	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.02581846723542184	3
STOmics0212	anticor	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.011937963070052121	3
STOmics0212	anticor	2000	scvi	STOmics-0212	scVI	Clustering	0.01019288535205525	3
STOmics0212	anticor	2000	scvi	STOmics-0212	scVI	Core overall	0.00977021069007639	3
STOmics0212	anticor	2000	scvi	STOmics-0212	scVI	Integration	0.009777896098328204	3
STOmics0212	dubstepr	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.006586500383982531	3
STOmics0212	dubstepr	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.006531006838587411	3
STOmics0212	dubstepr	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.007471679103633657	3
STOmics0212	dubstepr	2000	scvi	STOmics-0212	scVI	Clustering	0.03252666155130158	3
STOmics0212	dubstepr	2000	scvi	STOmics-0212	scVI	Core overall	0.0013431689159636338	3
STOmics0212	dubstepr	2000	scvi	STOmics-0212	scVI	Integration	0.030311871679140012	3
STOmics0212	hotspot	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.021922624841689057	3
STOmics0212	hotspot	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.007860793044245985	3
STOmics0212	hotspot	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.010924708639434351	3
STOmics0212	hotspot	2000	scvi	STOmics-0212	scVI	Clustering	0.016885976493942457	3
STOmics0212	hotspot	2000	scvi	STOmics-0212	scVI	Core overall	0.007231953124431818	3
STOmics0212	hotspot	2000	scvi	STOmics-0212	scVI	Integration	0.005748591520504634	3
STOmics0212	morans_i	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.014068230945407358	3
STOmics0212	morans_i	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.012612138078388659	3
STOmics0212	morans_i	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.014187233899051447	3
STOmics0212	morans_i	2000	scvi	STOmics-0212	scVI	Clustering	0.01852076205275417	3
STOmics0212	morans_i	2000	scvi	STOmics-0212	scVI	Core overall	0.008565905684324554	3
STOmics0212	morans_i	2000	scvi	STOmics-0212	scVI	Integration	0.0028285527478004	3
STOmics0212	nbumi	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.011993661872665191	3
STOmics0212	nbumi	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.0033785409980809427	3
STOmics0212	nbumi	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.006856346463409729	3
STOmics0212	nbumi	2000	scvi	STOmics-0212	scVI	Clustering	0.019841260578813653	3
STOmics0212	nbumi	2000	scvi	STOmics-0212	scVI	Core overall	0.008805891493026945	3
STOmics0212	nbumi	2000	scvi	STOmics-0212	scVI	Integration	0.0035104696594031658	3
STOmics0212	nnsvg	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.015547714528941096	3
STOmics0212	nnsvg	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.0050705479978470835	3
STOmics0212	nnsvg	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.009218995720878698	3
STOmics0212	nnsvg	2000	scvi	STOmics-0212	scVI	Clustering	0.017976109937349133	3
STOmics0212	nnsvg	2000	scvi	STOmics-0212	scVI	Core overall	0.011480765105558005	3
STOmics0212	nnsvg	2000	scvi	STOmics-0212	scVI	Integration	0.009874632185140548	3
STOmics0212	osca	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.05435426519830557	3
STOmics0212	osca	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.02378528558491595	3
STOmics0212	osca	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.008915360440032879	3
STOmics0212	osca	2000	scvi	STOmics-0212	scVI	Clustering	0.021806276668782522	3
STOmics0212	osca	2000	scvi	STOmics-0212	scVI	Core overall	0.018562129700884063	3
STOmics0212	osca	2000	scvi	STOmics-0212	scVI	Integration	0.015891706614188175	3
STOmics0212	random	500	cellcharter	STOmics-0212	CellCharter	Clustering	0.014987400587784147	3
STOmics0212	random	500	cellcharter	STOmics-0212	CellCharter	Core overall	0.02498366601051976	3
STOmics0212	random	500	cellcharter	STOmics-0212	CellCharter	Integration	0.036543049557505765	3
STOmics0212	random	500	scvi	STOmics-0212	scVI	Clustering	0.055292068301395395	3
STOmics0212	random	500	scvi	STOmics-0212	scVI	Core overall	0.025906613711279447	3
STOmics0212	random	500	scvi	STOmics-0212	scVI	Integration	0.06720737965720824	3
STOmics0212	scPNMF	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.001565371476777843	3
STOmics0212	scPNMF	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.011209400867238997	3
STOmics0212	scPNMF	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.023912564534077238	3
STOmics0212	scPNMF	2000	scvi	STOmics-0212	scVI	Clustering	0.018299684827498247	3
STOmics0212	scPNMF	2000	scvi	STOmics-0212	scVI	Core overall	0.0058159226771213645	3
STOmics0212	scPNMF	2000	scvi	STOmics-0212	scVI	Integration	0.02988465473946319	3
STOmics0212	scanpy_cell_ranger	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.07248947557455004	3
STOmics0212	scanpy_cell_ranger	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.035131945867855105	3
STOmics0212	scanpy_cell_ranger	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.011630793438962419	3
STOmics0212	scanpy_cell_ranger	2000	scvi	STOmics-0212	scVI	Clustering	0.0064390974006032576	3
STOmics0212	scanpy_cell_ranger	2000	scvi	STOmics-0212	scVI	Core overall	0.006142397577690513	3
STOmics0212	scanpy_cell_ranger	2000	scvi	STOmics-0212	scVI	Integration	0.008061959330059616	3
STOmics0212	scanpy_cell_ranger_batch	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.041624387499993865	3
STOmics0212	scanpy_cell_ranger_batch	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.02340508475126624	3
STOmics0212	scanpy_cell_ranger_batch	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.008993542622177126	3
STOmics0212	scanpy_cell_ranger_batch	2000	scvi	STOmics-0212	scVI	Clustering	0.011541528065235963	3
STOmics0212	scanpy_cell_ranger_batch	2000	scvi	STOmics-0212	scVI	Core overall	0.012896301631207389	3
STOmics0212	scanpy_cell_ranger_batch	2000	scvi	STOmics-0212	scVI	Integration	0.014260691066321284	3
STOmics0212	scanpy_pearson	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.005828922969395731	3
STOmics0212	scanpy_pearson	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.007708469279940473	3
STOmics0212	scanpy_pearson	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.013300431358503926	3
STOmics0212	scanpy_pearson	2000	scvi	STOmics-0212	scVI	Clustering	0.01293203601557995	3
STOmics0212	scanpy_pearson	2000	scvi	STOmics-0212	scVI	Core overall	0.004625419547753812	3
STOmics0212	scanpy_pearson	2000	scvi	STOmics-0212	scVI	Integration	0.020251100216074486	3
STOmics0212	scanpy_pearson_batch	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.027538648115617938	3
STOmics0212	scanpy_pearson_batch	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.016894608696885725	3
STOmics0212	scanpy_pearson_batch	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.007445434493403874	3
STOmics0212	scanpy_pearson_batch	2000	scvi	STOmics-0212	scVI	Clustering	0.007199652921979955	3
STOmics0212	scanpy_pearson_batch	2000	scvi	STOmics-0212	scVI	Core overall	9.625292445825426e-4	3
STOmics0212	scanpy_pearson_batch	2000	scvi	STOmics-0212	scVI	Integration	0.008734148557864736	3
STOmics0212	scanpy_seurat	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.048302029457058575	3
STOmics0212	scanpy_seurat	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.024437828646855973	3
STOmics0212	scanpy_seurat	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.008171650501593679	3
STOmics0212	scanpy_seurat	2000	scvi	STOmics-0212	scVI	Clustering	0.015711886764958116	3
STOmics0212	scanpy_seurat	2000	scvi	STOmics-0212	scVI	Core overall	0.009045135833393685	3
STOmics0212	scanpy_seurat	2000	scvi	STOmics-0212	scVI	Integration	0.0027900232324117387	3
STOmics0212	scanpy_seurat_batch	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.038879939192126636	3
STOmics0212	scanpy_seurat_batch	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.013956239385137216	3
STOmics0212	scanpy_seurat_batch	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.011638355701320467	3
STOmics0212	scanpy_seurat_batch	2000	scvi	STOmics-0212	scVI	Clustering	0.009813138022454218	3
STOmics0212	scanpy_seurat_batch	2000	scvi	STOmics-0212	scVI	Core overall	0.008605682490845474	3
STOmics0212	scanpy_seurat_batch	2000	scvi	STOmics-0212	scVI	Integration	0.0260847315719318	3
STOmics0212	scanpy_seurat_v3	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.015609972448397942	3
STOmics0212	scanpy_seurat_v3	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.013241388381144545	3
STOmics0212	scanpy_seurat_v3	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.023818601044946416	3
STOmics0212	scanpy_seurat_v3	2000	scvi	STOmics-0212	scVI	Clustering	0.02096156398801702	3
STOmics0212	scanpy_seurat_v3	2000	scvi	STOmics-0212	scVI	Core overall	0.015581834342785369	3
STOmics0212	scanpy_seurat_v3	2000	scvi	STOmics-0212	scVI	Integration	0.03916855828652221	3
STOmics0212	scanpy_seurat_v3_batch	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.027744706503680463	3
STOmics0212	scanpy_seurat_v3_batch	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.012862059293773567	3
STOmics0212	scanpy_seurat_v3_batch	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.02426694890525951	3
STOmics0212	scanpy_seurat_v3_batch	2000	scvi	STOmics-0212	scVI	Clustering	0.044964021077068365	3
STOmics0212	scanpy_seurat_v3_batch	2000	scvi	STOmics-0212	scVI	Core overall	0.030251744369695438	3
STOmics0212	scanpy_seurat_v3_batch	2000	scvi	STOmics-0212	scVI	Integration	0.01771380543635565	3
STOmics0212	scry	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.006179263874447267	3
STOmics0212	scry	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.006233929802223921	3
STOmics0212	scry	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.013639590546868606	3
STOmics0212	scry	2000	scvi	STOmics-0212	scVI	Clustering	0.0117415673284662	3
STOmics0212	scry	2000	scvi	STOmics-0212	scVI	Core overall	0.008102823443604173	3
STOmics0212	scry	2000	scvi	STOmics-0212	scVI	Integration	0.010587665332287713	3
STOmics0212	scsegindex	500	cellcharter	STOmics-0212	CellCharter	Clustering	0.02426607868618424	3
STOmics0212	scsegindex	500	cellcharter	STOmics-0212	CellCharter	Core overall	0.01045622498755788	3
STOmics0212	scsegindex	500	cellcharter	STOmics-0212	CellCharter	Integration	0.00430869101169569	3
STOmics0212	scsegindex	500	scvi	STOmics-0212	scVI	Clustering	0.00960398953496869	3
STOmics0212	scsegindex	500	scvi	STOmics-0212	scVI	Core overall	0.012677936169279555	3
STOmics0212	scsegindex	500	scvi	STOmics-0212	scVI	Integration	0.018130917029296527	3
STOmics0212	seurat_disp	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.047896799085088	3
STOmics0212	seurat_disp	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.02059698369888214	3
STOmics0212	seurat_disp	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.013497965282310424	3
STOmics0212	seurat_disp	2000	scvi	STOmics-0212	scVI	Clustering	0.005474350721122583	3
STOmics0212	seurat_disp	2000	scvi	STOmics-0212	scVI	Core overall	0.011759289487648589	3
STOmics0212	seurat_disp	2000	scvi	STOmics-0212	scVI	Integration	0.01843517148840922	3
STOmics0212	seurat_mvp	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.01674842351253286	3
STOmics0212	seurat_mvp	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.007863996817023523	3
STOmics0212	seurat_mvp	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.007615507169122967	3
STOmics0212	seurat_mvp	2000	scvi	STOmics-0212	scVI	Clustering	0.015165701954718103	3
STOmics0212	seurat_mvp	2000	scvi	STOmics-0212	scVI	Core overall	0.011149841177289066	3
STOmics0212	seurat_mvp	2000	scvi	STOmics-0212	scVI	Integration	0.007146934228275439	3
STOmics0212	seurat_sct	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.008161442885416127	3
STOmics0212	seurat_sct	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.003566008774779355	3
STOmics0212	seurat_sct	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.008326233206267972	3
STOmics0212	seurat_sct	2000	scvi	STOmics-0212	scVI	Clustering	0.021144052650587632	3
STOmics0212	seurat_sct	2000	scvi	STOmics-0212	scVI	Core overall	0.01221365947532609	3
STOmics0212	seurat_sct	2000	scvi	STOmics-0212	scVI	Integration	0.012757163277633668	3
STOmics0212	seurat_vst	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.021798026764348107	3
STOmics0212	seurat_vst	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.007477398532561377	3
STOmics0212	seurat_vst	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.016024224362117003	3
STOmics0212	seurat_vst	2000	scvi	STOmics-0212	scVI	Clustering	0.011459350411317982	3
STOmics0212	seurat_vst	2000	scvi	STOmics-0212	scVI	Core overall	0.01609349798087135	3
STOmics0212	seurat_vst	2000	scvi	STOmics-0212	scVI	Integration	0.03767023417818287	3
STOmics0212	singleCellHaystack	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.03387449140945173	3
STOmics0212	singleCellHaystack	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.02486782002199328	3
STOmics0212	singleCellHaystack	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.016347039862852644	3
STOmics0212	singleCellHaystack	2000	scvi	STOmics-0212	scVI	Clustering	0.011681247558142349	3
STOmics0212	singleCellHaystack	2000	scvi	STOmics-0212	scVI	Core overall	0.013999356507551537	3
STOmics0212	singleCellHaystack	2000	scvi	STOmics-0212	scVI	Integration	0.021321294886893553	3
STOmics0212	somde	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.01084877615935375	3
STOmics0212	somde	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.00867407971096852	3
STOmics0212	somde	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.007171279733470727	3
STOmics0212	somde	2000	scvi	STOmics-0212	scVI	Clustering	0.005395898078498914	3
STOmics0212	somde	2000	scvi	STOmics-0212	scVI	Core overall	0.01612452064186826	3
STOmics0212	somde	2000	scvi	STOmics-0212	scVI	Integration	0.03202177966823638	3
STOmics0212	sparkx	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.010303267261159547	3
STOmics0212	sparkx	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.004666918972452421	3
STOmics0212	sparkx	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.004369725131096676	3
STOmics0212	sparkx	2000	scvi	STOmics-0212	scVI	Clustering	0.0038412896517204683	3
STOmics0212	sparkx	2000	scvi	STOmics-0212	scVI	Core overall	0.02279575702124968	3
STOmics0212	sparkx	2000	scvi	STOmics-0212	scVI	Integration	0.04900417643812683	3
STOmics0212	spatialde	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.018021151128747612	3
STOmics0212	spatialde	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.00741831905957263	3
STOmics0212	spatialde	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.004154754297080065	3
STOmics0212	spatialde	2000	scvi	STOmics-0212	scVI	Clustering	0.01797039701325354	3
STOmics0212	spatialde	2000	scvi	STOmics-0212	scVI	Core overall	0.023918605016361793	3
STOmics0212	spatialde	2000	scvi	STOmics-0212	scVI	Integration	0.030298151135202872	3
STOmics0212	statistic_mean	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.028540719090958698	3
STOmics0212	statistic_mean	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.013220039189901351	3
STOmics0212	statistic_mean	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.011668541342267504	3
STOmics0212	statistic_mean	2000	scvi	STOmics-0212	scVI	Clustering	0.02723298329975616	3
STOmics0212	statistic_mean	2000	scvi	STOmics-0212	scVI	Core overall	0.013024119275344866	3
STOmics0212	statistic_mean	2000	scvi	STOmics-0212	scVI	Integration	0.019475197267765858	3
STOmics0212	statistic_variance	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.02319690819540084	3
STOmics0212	statistic_variance	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.0153336683144383	3
STOmics0212	statistic_variance	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.007471962601730647	3
STOmics0212	statistic_variance	2000	scvi	STOmics-0212	scVI	Clustering	0.012357671393703452	3
STOmics0212	statistic_variance	2000	scvi	STOmics-0212	scVI	Core overall	0.006157643583963106	3
STOmics0212	statistic_variance	2000	scvi	STOmics-0212	scVI	Integration	0.005455419897023345	3
STOmics0212	triku	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.005942604970387369	3
STOmics0212	triku	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.003785945681425398	3
