dataset	fs_method	n_features	integration_method	random_seed	Accuracy	CHAOS	GC	ILL	PAS	Ratio	ari	bASW	dASW	dLISI	iLISI	nmi	silhouette	BatchMixing	BiologicalConservation	Integration	LabelIndependentClustering	LabelAgreement	Clustering	Alignment	CoreOverall	AlignmentEligibleOverall	MethodGroup
E9p5Embryo	hybrid_hvg_svg_union	2000	cellcharter	2		0.9462829948849598			0.8818803102414569			0.9955056709431361			0.02255532102598385		0.253288349230444	0.50903049598456		0.50903049598456	0.6938172181189536		0.6938172181189536		0.6014238570517567		hybrid
E9p5Embryo	hybrid_hvg_svg_union	2000	scvi	0		0.4876685261817516			0.41568156635273873			0.8106942181166771			0.5669736460280467		0.28424510081763565	0.6888339320723619		0.6888339320723619	0.3958650644507087		0.3958650644507087		0.5423494982615353		hybrid
E9p5Embryo	hybrid_hvg_svg_union	2000	scvi	1		0.42803362814017754			0.46084226084515384			0.8113827175134021			0.5667427230137673		0.31154361439922934	0.6890627202635846		0.6890627202635846	0.4001398344615203		0.4001398344615203		0.5446012773625525		hybrid
E9p5Embryo	hybrid_hvg_svg_union	2000	scvi	2		0.4735487936389494			0.41808274839910725			0.8019830832713083			0.5728927807803559		0.2915134676993277	0.6874379320258321		0.6874379320258321	0.39438166991246143		0.39438166991246143		0.5409098009691468		hybrid
MouseBrainSerialSections	hybrid_hvg_svg_intersection	2000	cellcharter	0	0.9168297455968688	0.9819808463796371	0.5949992412064508	0.8405454456820424	0.9919245394113118	0.9820927571624929	0.791905550009712	0.5367925269813737	0.9068385921830767	0.8916966216316358	0.7223869390840489	0.8174536826337421	0.39206388974317086	0.6295897330327114	0.8085199751758014	0.7190548541042564	0.7886564251780399	0.804679616321727	0.7966680207498835	0.9494612513796808	0.75786143742707	0.8217280420779404	hybrid
MouseBrainSerialSections	hybrid_hvg_svg_intersection	2000	cellcharter	1	0.9432485322896282	0.9985924336720999	0.6206757263206003	0.8519598457042448	0.9922342831194908	0.9834983912905132	0.7995047926910105	0.5402061533777218	0.8889125845097469	0.8895157232982633	0.7176175331906578	0.8183621336402777	0.37967008534404106	0.6289118432841898	0.8127659699582138	0.7208389066212018	0.7901656007118772	0.8089334631656441	0.7995495319387607	0.9633734617900707	0.7601942192799812	0.827920633450011	hybrid
MouseBrainSerialSections	hybrid_hvg_svg_intersection	2000	cellcharter	2	0.9344422700587084	0.9939836521731028	0.6606031457826036	0.8519598457042448	0.9945426799980165	0.979451511776854	0.7981097218885782	0.5360711021745861	0.884406352086363	0.891443695087356	0.7124351176104019	0.8055403478255182	0.3878222095085205	0.6242531098924939	0.8221032596651419	0.7231781847788179	0.79211618055988	0.8018250348570481	0.7969706077084641	0.9569468909177812	0.7600743962436409	0.825698561135021	hybrid
MouseBrainSerialSections	hybrid_hvg_svg_intersection	2000	scvi	0	0.8669275929549902	0.8968716097361	0.7767529905147023	0.6513243333113031	0.8473224125003624	0.9783316525859863	0.7334006703208588	0.44424847378349946	0.8069123535110215	0.8555796498895063	0.8377139559622495	0.8423216409727401	0.49334404563155243	0.6409812148728745	0.7726423318066333	0.7068117733397539	0.7458460226226716	0.7878611556467994	0.7668535891347354	0.9226296227704882	0.7368326812372447	0.7987649950816591	hybrid
MouseBrainSerialSections	hybrid_hvg_svg_intersection	2000	scvi	1	0.8365949119373777	0.8879522157171674	0.68242875344273	0.6959406445075103	0.8160654555920176	0.9787836033414614	0.6908294966902071	0.4284429386603734	0.7881950548175282	0.8399035441560196	0.8073454155555027	0.8504904926495279	0.4728032018339864	0.617894177107938	0.7516169992309469	0.6847555881694425	0.7256069577143904	0.7706599946698676	0.748133476192129	0.9076892576394195	0.7164445321807857	0.7801927740003304	hybrid
MouseBrainSerialSections	hybrid_hvg_svg_intersection	2000	scvi	2	0.738747553816047	0.9025171699501646	0.7645492470238969	0.6732785548900075	0.8250422330194787	0.9709093745137095	0.8839237549481423	0.3801647904509938	0.7148618805865533	0.8677792083778779	0.6288995928924116	0.8868392410271646	0.5716701476476168	0.5045321916717027	0.7551172227195839	0.6298247071956433	0.7664098502057534	0.8853814979876535	0.8258956740967034	0.8548284641648782	0.7278601906461734	0.7701829484857416	hybrid
MouseBrainSerialSections	hybrid_hvg_svg_union	2000	cellcharter	0	0.9432485322896282	0.9819686554717711	0.7521771038881512	0.925814940828519	0.9651339155235777	0.9709576498840522	0.8081550221284268	0.5021728060824819	0.8823862586900445	0.9062671793105909	0.6413586069180734	0.8625458697772862	0.4103933091670837	0.5717657065002777	0.8666613706793264	0.719213538589802	0.7858319600541441	0.8353504459528565	0.8105912030035003	0.9571030910868402	0.7649023707966511	0.8289692775600476	hybrid
MouseBrainSerialSections	hybrid_hvg_svg_union	2000	cellcharter	1	0.9579256360078278	0.990915085159984	0.7632953953528016	0.9571437790617406	0.978525057508233	0.96950950254345	0.767995081276883	0.48030314479625497	0.8366136664408982	0.9123447918801563	0.6132390595636509	0.8461333249702937	0.41979027794342844	0.546771102179953	0.8673494081838992	0.7070602551819261	0.7964101402038818	0.8070642031235884	0.8017371716637351	0.9637175692756389	0.7543987134228306	0.8241716653737666	hybrid
MouseBrainSerialSections	hybrid_hvg_svg_union	2000	cellcharter	2	0.9657534246575342	0.9974419498226588	0.6784071111986815	0.895802494396293	0.9766940271231741	0.9767488856666221	0.7147370695437228	0.4944590498025144	0.8609326748172117	0.9015378801565077	0.6758889082645644	0.850331543022218	0.39690552924998124	0.5851739790335394	0.8341700401421734	0.7096720095878564	0.790347168731938	0.7825343062829704	0.7864407375074542	0.9712511551620782	0.7480563735476553	0.8224546340857962	hybrid
