dataset	fs_method	n_features	MethodGroup	Dataset	Method	Task	Difference
STOmics0218	Brennecke	2000	expression_driven	STOmics-0218	Brennecke	Integration	-0.015479363791265688
STOmics0218	Brennecke	2000	expression_driven	STOmics-0218	Brennecke	Clustering	0.02906581463656921
STOmics0218	anticor	2000	expression_driven	STOmics-0218	Anticor	Core overall	-0.005424005132705689
STOmics0218	anticor	2000	expression_driven	STOmics-0218	Anticor	Integration	-0.003060187721133145
STOmics0218	anticor	2000	expression_driven	STOmics-0218	Anticor	Clustering	-0.0077878225442779
STOmics0218	dubstepr	2000	expression_driven	STOmics-0218	DUBStepR	Core overall	-1.0817774671867397e-4
STOmics0218	dubstepr	2000	expression_driven	STOmics-0218	DUBStepR	Integration	-0.006222702746598752
STOmics0218	dubstepr	2000	expression_driven	STOmics-0218	DUBStepR	Clustering	0.006006347253161071
STOmics0218	hotspot	2000	expression_driven	STOmics-0218	Hotspot	Core overall	0.02071230472011365
STOmics0218	hotspot	2000	expression_driven	STOmics-0218	Hotspot	Integration	-0.0011670856953245323
STOmics0218	hotspot	2000	expression_driven	STOmics-0218	Hotspot	Clustering	0.04259169513555172
STOmics0218	morans_i	2000	spatially_informed	STOmics-0218	Moran's I	Core overall	0.0094135647680047
STOmics0218	morans_i	2000	spatially_informed	STOmics-0218	Moran's I	Integration	4.1764662230348026e-4
STOmics0218	morans_i	2000	spatially_informed	STOmics-0218	Moran's I	Clustering	0.01840948291370592
STOmics0218	nbumi	2000	expression_driven	STOmics-0218	NBumi	Core overall	0.010296191375511188
STOmics0218	nbumi	2000	expression_driven	STOmics-0218	NBumi	Integration	-0.0153114286861038
STOmics0218	nbumi	2000	expression_driven	STOmics-0218	NBumi	Clustering	0.03590381143712629
STOmics0218	nnsvg	2000	spatially_informed	STOmics-0218	nnSVG	Core overall	5.58125992475178e-4
STOmics0218	nnsvg	2000	spatially_informed	STOmics-0218	nnSVG	Integration	-0.001367874264136093
STOmics0218	nnsvg	2000	spatially_informed	STOmics-0218	nnSVG	Clustering	0.002484126249086893
STOmics0218	osca	2000	expression_driven	STOmics-0218	OSCA	Core overall	0.015934304649614206
STOmics0218	osca	2000	expression_driven	STOmics-0218	OSCA	Integration	-0.0077349318526968025
STOmics0218	osca	2000	expression_driven	STOmics-0218	OSCA	Clustering	0.03960354115192555
STOmics0218	scPNMF	2000	expression_driven	STOmics-0218	scPNMF	Core overall	0.009236534944939034
STOmics0218	scPNMF	2000	expression_driven	STOmics-0218	scPNMF	Integration	-0.00995034304216913
STOmics0218	scPNMF	2000	expression_driven	STOmics-0218	scPNMF	Clustering	0.02842341293204742
STOmics0218	scanpy_cell_ranger	2000	expression_driven	STOmics-0218	Scanpy Cell Ranger	Core overall	0.007273745975294066
STOmics0218	scanpy_cell_ranger	2000	expression_driven	STOmics-0218	Scanpy Cell Ranger	Integration	-0.01469900749651143
STOmics0218	scanpy_cell_ranger	2000	expression_driven	STOmics-0218	Scanpy Cell Ranger	Clustering	0.02924649944709956
STOmics0218	scanpy_cell_ranger_batch	2000	expression_driven	STOmics-0218	Scanpy Cell Ranger, batch	Core overall	1.8341529625520714e-4
STOmics0218	scanpy_cell_ranger_batch	2000	expression_driven	STOmics-0218	Scanpy Cell Ranger, batch	Integration	-0.011744915910114173
STOmics0218	scanpy_cell_ranger_batch	2000	expression_driven	STOmics-0218	Scanpy Cell Ranger, batch	Clustering	0.01211174650262481
STOmics0218	scanpy_pearson	2000	expression_driven	STOmics-0218	Scanpy Pearson	Core overall	-0.003098964526019099
STOmics0218	scanpy_pearson	2000	expression_driven	STOmics-0218	Scanpy Pearson	Integration	-0.012790591078616576
STOmics0218	scanpy_pearson	2000	expression_driven	STOmics-0218	Scanpy Pearson	Clustering	0.0065926620265782665
STOmics0218	scanpy_pearson_batch	2000	expression_driven	STOmics-0218	Scanpy Pearson, batch	Core overall	0.004021951112998523
STOmics0218	scanpy_pearson_batch	2000	expression_driven	STOmics-0218	Scanpy Pearson, batch	Integration	-0.004886426960371559
STOmics0218	scanpy_pearson_batch	2000	expression_driven	STOmics-0218	Scanpy Pearson, batch	Clustering	0.012930329186368938
STOmics0218	scanpy_seurat	2000	expression_driven	STOmics-0218	Scanpy Seurat	Core overall	0.004823307507940244
STOmics0218	scanpy_seurat	2000	expression_driven	STOmics-0218	Scanpy Seurat	Integration	-0.03411998539259775
STOmics0218	scanpy_seurat	2000	expression_driven	STOmics-0218	Scanpy Seurat	Clustering	0.04376660040847824
STOmics0218	scanpy_seurat_batch	2000	expression_driven	STOmics-0218	Scanpy Seurat, batch	Core overall	0.015668208483190504
STOmics0218	scanpy_seurat_batch	2000	expression_driven	STOmics-0218	Scanpy Seurat, batch	Integration	-0.0070887626395116365
STOmics0218	scanpy_seurat_batch	2000	expression_driven	STOmics-0218	Scanpy Seurat, batch	Clustering	0.03842517960589287
STOmics0218	scanpy_seurat_v3	2000	expression_driven	STOmics-0218	Scanpy Seurat v3	Core overall	0.011674056211230188
STOmics0218	scanpy_seurat_v3	2000	expression_driven	STOmics-0218	Scanpy Seurat v3	Integration	-0.0024764580123926017
STOmics0218	scanpy_seurat_v3	2000	expression_driven	STOmics-0218	Scanpy Seurat v3	Clustering	0.025824570434852867
STOmics0218	scanpy_seurat_v3_batch	2000	expression_driven	STOmics-0218	Scanpy Seurat v3, batch	Core overall	0.006774342005874456
STOmics0218	scanpy_seurat_v3_batch	2000	expression_driven	STOmics-0218	Scanpy Seurat v3, batch	Integration	-0.006434258013627847
STOmics0218	scanpy_seurat_v3_batch	2000	expression_driven	STOmics-0218	Scanpy Seurat v3, batch	Clustering	0.01998294202537676
STOmics0218	scry	2000	expression_driven	STOmics-0218	scry	Core overall	0.011366790264079607
STOmics0218	scry	2000	expression_driven	STOmics-0218	scry	Integration	0.010795794363066546
STOmics0218	scry	2000	expression_driven	STOmics-0218	scry	Clustering	0.011937786165092001
STOmics0218	seurat_disp	2000	expression_driven	STOmics-0218	Seurat Dispersion	Core overall	-7.918335402484766e-4
STOmics0218	seurat_disp	2000	expression_driven	STOmics-0218	Seurat Dispersion	Integration	-0.018177079214687586
STOmics0218	seurat_disp	2000	expression_driven	STOmics-0218	Seurat Dispersion	Clustering	0.01659341213419052
STOmics0218	seurat_mvp	2000	expression_driven	STOmics-0218	Seurat MVP	Core overall	0.015390264003288134
STOmics0218	seurat_mvp	2000	expression_driven	STOmics-0218	Seurat MVP	Integration	-0.029188236343903995
STOmics0218	seurat_mvp	2000	expression_driven	STOmics-0218	Seurat MVP	Clustering	0.05996876435048015
STOmics0218	seurat_sct	2000	expression_driven	STOmics-0218	Seurat sctransform	Core overall	-0.0029543804993084066
STOmics0218	seurat_sct	2000	expression_driven	STOmics-0218	Seurat sctransform	Integration	-0.01568635416699815
STOmics0218	seurat_sct	2000	expression_driven	STOmics-0218	Seurat sctransform	Clustering	0.009777593168381227
STOmics0218	seurat_vst	2000	expression_driven	STOmics-0218	Seurat VST	Core overall	0.004543822495141514
STOmics0218	seurat_vst	2000	expression_driven	STOmics-0218	Seurat VST	Integration	-0.006923753708400482
STOmics0218	seurat_vst	2000	expression_driven	STOmics-0218	Seurat VST	Clustering	0.016011398698683288
STOmics0218	singleCellHaystack	2000	expression_driven	STOmics-0218	singleCellHaystack	Core overall	-7.169392791361862e-5
STOmics0218	singleCellHaystack	2000	expression_driven	STOmics-0218	singleCellHaystack	Integration	9.91771183430079e-4
STOmics0218	singleCellHaystack	2000	expression_driven	STOmics-0218	singleCellHaystack	Clustering	-0.0011351590392573163
STOmics0218	somde	2000	spatially_informed	STOmics-0218	SOMDE	Core overall	0.010718056932315756
STOmics0218	somde	2000	spatially_informed	STOmics-0218	SOMDE	Integration	0.010226498939198914
STOmics0218	somde	2000	spatially_informed	STOmics-0218	SOMDE	Clustering	0.01120961492543282
STOmics0218	sparkx	2000	spatially_informed	STOmics-0218	SPARK-X	Core overall	0.016935879062227266
STOmics0218	sparkx	2000	spatially_informed	STOmics-0218	SPARK-X	Integration	2.5312871247085145e-4
STOmics0218	sparkx	2000	spatially_informed	STOmics-0218	SPARK-X	Clustering	0.03361862941198357
STOmics0218	spatialde	2000	spatially_informed	STOmics-0218	SpatialDE	Core overall	0.017254069422419693
STOmics0218	spatialde	2000	spatially_informed	STOmics-0218	SpatialDE	Integration	-0.003261246855148836
STOmics0218	spatialde	2000	spatially_informed	STOmics-0218	SpatialDE	Clustering	0.037769385699988
STOmics0218	statistic_mean	2000	expression_driven	STOmics-0218	Mean expression	Core overall	0.0010517838690868864
STOmics0218	statistic_mean	2000	expression_driven	STOmics-0218	Mean expression	Integration	-0.020699902496791656
STOmics0218	statistic_mean	2000	expression_driven	STOmics-0218	Mean expression	Clustering	0.022803470234965317
STOmics0218	statistic_variance	2000	expression_driven	STOmics-0218	Expression variance	Core overall	-3.7151623490461194e-4
STOmics0218	statistic_variance	2000	expression_driven	STOmics-0218	Expression variance	Integration	-0.01707437164853509
STOmics0218	statistic_variance	2000	expression_driven	STOmics-0218	Expression variance	Clustering	0.016331339178725868
STOmics0218	triku	2000	expression_driven	STOmics-0218	triku	Core overall	0.008343264540488615
STOmics0218	triku	2000	expression_driven	STOmics-0218	triku	Integration	0.005380788999438724
STOmics0218	triku	2000	expression_driven	STOmics-0218	triku	Clustering	0.011305740081538507
STOmics0224	Brennecke	2000	expression_driven	STOmics-0224	Brennecke	Core overall	0.03097625542439264
STOmics0224	Brennecke	2000	expression_driven	STOmics-0224	Brennecke	Integration	-0.1270358757443354
STOmics0224	Brennecke	2000	expression_driven	STOmics-0224	Brennecke	Clustering	0.18898838659312056
STOmics0224	anticor	2000	expression_driven	STOmics-0224	Anticor	Core overall	-0.01305310981435659
STOmics0224	anticor	2000	expression_driven	STOmics-0224	Anticor	Integration	-0.08140248594556632
STOmics0224	anticor	2000	expression_driven	STOmics-0224	Anticor	Clustering	0.05529626631685325
STOmics0224	dubstepr	2000	expression_driven	STOmics-0224	DUBStepR	Core overall	0.06905620321485251
STOmics0224	dubstepr	2000	expression_driven	STOmics-0224	DUBStepR	Integration	0.06453124910817232
STOmics0224	dubstepr	2000	expression_driven	STOmics-0224	DUBStepR	Clustering	0.07358115732153259
STOmics0224	hotspot	2000	expression_driven	STOmics-0224	Hotspot	Core overall	-0.044485803906368915
STOmics0224	hotspot	2000	expression_driven	STOmics-0224	Hotspot	Integration	-0.1262072312388992
STOmics0224	hotspot	2000	expression_driven	STOmics-0224	Hotspot	Clustering	0.03723562342616127
STOmics0224	morans_i	2000	spatially_informed	STOmics-0224	Moran's I	Core overall	-0.0013965370949016176
STOmics0224	morans_i	2000	spatially_informed	STOmics-0224	Moran's I	Integration	-0.049122432510936176
STOmics0224	morans_i	2000	spatially_informed	STOmics-0224	Moran's I	Clustering	0.04632935832113283
STOmics0224	nbumi	2000	expression_driven	STOmics-0224	NBumi	Core overall	0.08544058406349886
STOmics0224	nbumi	2000	expression_driven	STOmics-0224	NBumi	Integration	0.049029715364079185
STOmics0224	nbumi	2000	expression_driven	STOmics-0224	NBumi	Clustering	0.12185145276291842
STOmics0224	nnsvg	2000	spatially_informed	STOmics-0224	nnSVG	Core overall	0.0343070921830132
STOmics0224	nnsvg	2000	spatially_informed	STOmics-0224	nnSVG	Integration	-0.016829738935368987
STOmics0224	nnsvg	2000	spatially_informed	STOmics-0224	nnSVG	Clustering	0.08544392330139527
STOmics0224	osca	2000	expression_driven	STOmics-0224	OSCA	Core overall	0.007324730218747133
STOmics0224	osca	2000	expression_driven	STOmics-0224	OSCA	Integration	-0.11120439638723578
STOmics0224	osca	2000	expression_driven	STOmics-0224	OSCA	Clustering	0.12585385682473005
STOmics0224	scPNMF	2000	expression_driven	STOmics-0224	scPNMF	Core overall	-0.006707956963051598
STOmics0224	scPNMF	2000	expression_driven	STOmics-0224	scPNMF	Integration	-0.12616966633241
STOmics0224	scPNMF	2000	expression_driven	STOmics-0224	scPNMF	Clustering	0.11275375240630692
STOmics0224	scanpy_cell_ranger	2000	expression_driven	STOmics-0224	Scanpy Cell Ranger	Core overall	0.16153019308448602
STOmics0224	scanpy_cell_ranger	2000	expression_driven	STOmics-0224	Scanpy Cell Ranger	Integration	-0.13343963050322705
STOmics0224	scanpy_cell_ranger	2000	expression_driven	STOmics-0224	Scanpy Cell Ranger	Clustering	0.4565000166721993
STOmics0224	scanpy_cell_ranger_batch	2000	expression_driven	STOmics-0224	Scanpy Cell Ranger, batch	Core overall	0.1262848656875042
STOmics0224	scanpy_cell_ranger_batch	2000	expression_driven	STOmics-0224	Scanpy Cell Ranger, batch	Integration	-0.10353352881350508
STOmics0224	scanpy_cell_ranger_batch	2000	expression_driven	STOmics-0224	Scanpy Cell Ranger, batch	Clustering	0.3561032601885135
STOmics0224	scanpy_pearson	2000	expression_driven	STOmics-0224	Scanpy Pearson	Core overall	0.010867705388506899
STOmics0224	scanpy_pearson	2000	expression_driven	STOmics-0224	Scanpy Pearson	Integration	-0.16886790434493826
STOmics0224	scanpy_pearson	2000	expression_driven	STOmics-0224	Scanpy Pearson	Clustering	0.19060331512195228
STOmics0224	scanpy_pearson_batch	2000	expression_driven	STOmics-0224	Scanpy Pearson, batch	Core overall	0.04838645532459318
STOmics0224	scanpy_pearson_batch	2000	expression_driven	STOmics-0224	Scanpy Pearson, batch	Integration	-0.09131452638060711
STOmics0224	scanpy_pearson_batch	2000	expression_driven	STOmics-0224	Scanpy Pearson, batch	Clustering	0.18808743702979358
STOmics0224	scanpy_seurat	2000	expression_driven	STOmics-0224	Scanpy Seurat	Core overall	0.056847565528509225
STOmics0224	scanpy_seurat	2000	expression_driven	STOmics-0224	Scanpy Seurat	Integration	-0.10666760739846692
STOmics0224	scanpy_seurat	2000	expression_driven	STOmics-0224	Scanpy Seurat	Clustering	0.22036273845548549
STOmics0224	scanpy_seurat_batch	2000	expression_driven	STOmics-0224	Scanpy Seurat, batch	Core overall	0.04139998153524149
STOmics0224	scanpy_seurat_batch	2000	expression_driven	STOmics-0224	Scanpy Seurat, batch	Integration	-0.12663937851250018
STOmics0224	scanpy_seurat_batch	2000	expression_driven	STOmics-0224	Scanpy Seurat, batch	Clustering	0.20943934158298289
STOmics0224	scanpy_seurat_v3	2000	expression_driven	STOmics-0224	Scanpy Seurat v3	Core overall	0.06983259490282778
STOmics0224	scanpy_seurat_v3	2000	expression_driven	STOmics-0224	Scanpy Seurat v3	Integration	0.01344208850291373
STOmics0224	scanpy_seurat_v3	2000	expression_driven	STOmics-0224	Scanpy Seurat v3	Clustering	0.1262231013027415
STOmics0224	scanpy_seurat_v3_batch	2000	expression_driven	STOmics-0224	Scanpy Seurat v3, batch	Core overall	0.09043641888242171
STOmics0224	scanpy_seurat_v3_batch	2000	expression_driven	STOmics-0224	Scanpy Seurat v3, batch	Integration	-0.10114680218213234
STOmics0224	scanpy_seurat_v3_batch	2000	expression_driven	STOmics-0224	Scanpy Seurat v3, batch	Clustering	0.2820196399469757
STOmics0224	scry	2000	expression_driven	STOmics-0224	scry	Core overall	0.0364184559257571
STOmics0224	scry	2000	expression_driven	STOmics-0224	scry	Integration	0.012412055784054576
STOmics0224	scry	2000	expression_driven	STOmics-0224	scry	Clustering	0.06042485606745973
STOmics0224	seurat_disp	2000	expression_driven	STOmics-0224	Seurat Dispersion	Core overall	-0.00373001962638575
STOmics0224	seurat_disp	2000	expression_driven	STOmics-0224	Seurat Dispersion	Integration	-0.12398576029893504
STOmics0224	seurat_disp	2000	expression_driven	STOmics-0224	Seurat Dispersion	Clustering	0.11652572104616354
STOmics0224	seurat_mvp	2000	expression_driven	STOmics-0224	Seurat MVP	Core overall	0.05622479854595186
STOmics0224	seurat_mvp	2000	expression_driven	STOmics-0224	Seurat MVP	Integration	-0.11020800155568256
STOmics0224	seurat_mvp	2000	expression_driven	STOmics-0224	Seurat MVP	Clustering	0.22265759864758622
STOmics0224	seurat_sct	2000	expression_driven	STOmics-0224	Seurat sctransform	Core overall	-0.006002729411261232
STOmics0224	seurat_sct	2000	expression_driven	STOmics-0224	Seurat sctransform	Integration	-0.11656223447050884
STOmics0224	seurat_sct	2000	expression_driven	STOmics-0224	Seurat sctransform	Clustering	0.10455677564798638
STOmics0224	seurat_vst	2000	expression_driven	STOmics-0224	Seurat VST	Core overall	0.06257181012662283
STOmics0224	seurat_vst	2000	expression_driven	STOmics-0224	Seurat VST	Integration	0.015546737413429379
STOmics0224	seurat_vst	2000	expression_driven	STOmics-0224	Seurat VST	Clustering	0.10959688283981617
STOmics0224	singleCellHaystack	2000	expression_driven	STOmics-0224	singleCellHaystack	Core overall	0.2187505745593195
STOmics0224	singleCellHaystack	2000	expression_driven	STOmics-0224	singleCellHaystack	Integration	0.31496725989610336
STOmics0224	singleCellHaystack	2000	expression_driven	STOmics-0224	singleCellHaystack	Clustering	0.12253388922253561
STOmics0224	somde	2000	spatially_informed	STOmics-0224	SOMDE	Core overall	-0.02026555579474887
STOmics0224	somde	2000	spatially_informed	STOmics-0224	SOMDE	Integration	-0.09252752033163458
STOmics0224	somde	2000	spatially_informed	STOmics-0224	SOMDE	Clustering	0.051996408742136735
STOmics0224	sparkx	2000	spatially_informed	STOmics-0224	SPARK-X	Core overall	0.053243383382247655
STOmics0224	sparkx	2000	spatially_informed	STOmics-0224	SPARK-X	Integration	0.06596061509793394
STOmics0224	sparkx	2000	spatially_informed	STOmics-0224	SPARK-X	Clustering	0.04052615166656126
STOmics0224	spatialde	2000	spatially_informed	STOmics-0224	SpatialDE	Core overall	0.03341997049922463
STOmics0224	spatialde	2000	spatially_informed	STOmics-0224	SpatialDE	Integration	-0.03917640014071133
STOmics0224	spatialde	2000	spatially_informed	STOmics-0224	SpatialDE	Clustering	0.1060163411391607
STOmics0224	statistic_mean	2000	expression_driven	STOmics-0224	Mean expression	Core overall	0.05025215609254785
STOmics0224	statistic_mean	2000	expression_driven	STOmics-0224	Mean expression	Integration	0.006786069885702184
STOmics0224	statistic_mean	2000	expression_driven	STOmics-0224	Mean expression	Clustering	0.0937182422993934
STOmics0224	statistic_variance	2000	expression_driven	STOmics-0224	Expression variance	Core overall	0.06208386594728699
STOmics0224	statistic_variance	2000	expression_driven	STOmics-0224	Expression variance	Integration	-0.009952829081275927
STOmics0224	statistic_variance	2000	expression_driven	STOmics-0224	Expression variance	Clustering	0.1341205609758499
STOmics0224	triku	2000	expression_driven	STOmics-0224	triku	Core overall	0.015722221349650622
STOmics0224	triku	2000	expression_driven	STOmics-0224	triku	Integration	-0.09085766460681821
STOmics0224	triku	2000	expression_driven	STOmics-0224	triku	Clustering	0.12230210730611946
