dataset	fs_method	n_features	integration_method	BatchMixingMean	BatchMixingSD	BatchMixingNSeeds	BiologicalConservationMean	BiologicalConservationSD	BiologicalConservationNSeeds	IntegrationMean	IntegrationSD	IntegrationNSeeds	LabelIndependentClusteringMean	LabelIndependentClusteringSD	LabelIndependentClusteringNSeeds	LabelAgreementMean	LabelAgreementSD	LabelAgreementNSeeds	ClusteringMean	ClusteringSD	ClusteringNSeeds	AlignmentMean	AlignmentSD	AlignmentNSeeds	CoreOverallMean	CoreOverallSD	CoreOverallNSeeds	AlignmentEligibleOverallMean	AlignmentEligibleOverallSD	AlignmentEligibleOverallNSeeds	MethodGroup	NFeatures	Dataset	Integrator	Method
MouseBrainSerialSections	scanpy_seurat_batch	2000	scvi	0.5109544070771724	0.15960778423344762	3	0.6721592571931841	0.1008622778662827	3	0.5915568321351783	0.130164156143077	3	0.6941610056053534	0.05597282626247866	3	0.7794081131466631	0.1875597352146259	3	0.7367845593760083	0.12165802080140845	3	0.8774009946492054	0.08230140820897541	3	0.6641706957555932	0.1255270202618143	3	0.7352474620534638	0.11100201209651038	3	expression_driven	2000	Mouse Brain	scVI	Scanpy Seurat, batch
MouseBrainSerialSections	scanpy_seurat_batch	500	cellcharter	0.6712847161507303	NA	1	0.7774080879748179	NA	1	0.7243464020627741	NA	1	0.7585288931706121	NA	1	0.7400757591828666	NA	1	0.7493023261767393	NA	1	0.9325795000847428	NA	1	0.7368243641197567	NA	1	0.8020760761080853	NA	1	expression_driven	500	Mouse Brain	CellCharter	Scanpy Seurat, batch
MouseBrainSerialSections	scanpy_seurat_batch	500	scvi	0.7424319066147789	NA	1	0.7139008858502477	NA	1	0.7281663962325133	NA	1	0.7132748955256792	NA	1	0.8767840025246891	NA	1	0.7950294490251841	NA	1	0.9261818077234978	NA	1	0.7615979226288487	NA	1	0.8164592176603985	NA	1	expression_driven	500	Mouse Brain	scVI	Scanpy Seurat, batch
MouseBrainSerialSections	scanpy_seurat_batch	5000	cellcharter	0.5953121386675966	NA	1	0.8739648069944403	NA	1	0.7346384728310185	NA	1	0.7770426019170226	NA	1	0.8853326208014682	NA	1	0.8311876113592453	NA	1	0.9563531926042864	NA	1	0.7829130420951319	NA	1	0.8407264255981834	NA	1	expression_driven	5000	Mouse Brain	CellCharter	Scanpy Seurat, batch
MouseBrainSerialSections	scanpy_seurat_batch	5000	scvi	0.12968842734424935	NA	1	0.6092923803687725	NA	1	0.36949040385651094	NA	1	0.7745588075692617	NA	1	0.6883068411470645	NA	1	0.7314328243581631	NA	1	0.3643419542351346	NA	1	0.5504616141073371	NA	1	0.4884217274832696	NA	1	expression_driven	5000	Mouse Brain	scVI	Scanpy Seurat, batch
MouseBrainSerialSections	scanpy_seurat_v3	100	cellcharter	0.7128796111836415	NA	1	0.7358157829772725	NA	1	0.724347697080457	NA	1	0.7460403161774393	NA	1	0.6292589019059105	NA	1	0.6876496090416748	NA	1	0.9200481336115558	NA	1	0.7059986530610659	NA	1	0.7773484799112292	NA	1	expression_driven	100	Mouse Brain	CellCharter	Scanpy Seurat v3
MouseBrainSerialSections	scanpy_seurat_v3	100	scvi	0.7726018978944053	NA	1	0.6879495751043233	NA	1	0.7302757364993643	NA	1	0.6174308201375993	NA	1	0.6555234659151872	NA	1	0.6364771430263932	NA	1	0.9010184196977056	NA	1	0.6833764397628788	NA	1	0.755923766407821	NA	1	expression_driven	100	Mouse Brain	scVI	Scanpy Seurat v3
MouseBrainSerialSections	scanpy_seurat_v3	1000	cellcharter	0.7102900178919376	NA	1	0.7946250130911316	NA	1	0.7524575154915346	NA	1	0.7856152961217457	NA	1	0.7802831357675899	NA	1	0.7829492159446678	NA	1	0.9475949618524802	NA	1	0.7677033657181012	NA	1	0.8276672310962274	NA	1	expression_driven	1000	Mouse Brain	CellCharter	Scanpy Seurat v3
MouseBrainSerialSections	scanpy_seurat_v3	1000	scvi	0.7134065864224091	NA	1	0.7964937027048189	NA	1	0.754950144563614	NA	1	0.7592465210657937	NA	1	0.9238969769936785	NA	1	0.8415717490297361	NA	1	0.9410241665961256	NA	1	0.798260946796675	NA	1	0.8458486867298252	NA	1	expression_driven	1000	Mouse Brain	scVI	Scanpy Seurat v3
MouseBrainSerialSections	scanpy_seurat_v3	10000	cellcharter	0.6004476812398116	NA	1	0.8600792566595142	NA	1	0.730263468949663	NA	1	0.7751706146147418	NA	1	0.7959806066940371	NA	1	0.7855756106543894	NA	1	0.9512544955285656	NA	1	0.7579195398020262	NA	1	0.8223645250442061	NA	1	expression_driven	10000	Mouse Brain	CellCharter	Scanpy Seurat v3
MouseBrainSerialSections	scanpy_seurat_v3	10000	scvi	0.13866305595335932	NA	1	0.6863951708308769	NA	1	0.41252911339211806	NA	1	0.7659899063091836	NA	1	0.7966605539562405	NA	1	0.781325230132712	NA	1	0.7643391948943659	NA	1	0.596927171762415	NA	1	0.6527311794730654	NA	1	expression_driven	10000	Mouse Brain	scVI	Scanpy Seurat v3
MouseBrainSerialSections	scanpy_seurat_v3	200	cellcharter	0.7104676927262533	NA	1	0.7628633794342483	NA	1	0.7366655360802508	NA	1	0.7623166793637521	NA	1	0.7951588719240834	NA	1	0.7787377756439178	NA	1	0.933221927583108	NA	1	0.7577016558620843	NA	1	0.8162084131024255	NA	1	expression_driven	200	Mouse Brain	CellCharter	Scanpy Seurat v3
MouseBrainSerialSections	scanpy_seurat_v3	200	scvi	0.7478799714087399	NA	1	0.7106326378924166	NA	1	0.7292563046505782	NA	1	0.6865800406160694	NA	1	0.7242968696514933	NA	1	0.7054384551337813	NA	1	0.913705685154594	NA	1	0.7173473798921798	NA	1	0.7828001483129845	NA	1	expression_driven	200	Mouse Brain	scVI	Scanpy Seurat v3
MouseBrainSerialSections	scanpy_seurat_v3	2000	cellcharter	0.6769305986514175	0.00963926519948849	3	0.7940938275579484	0.0187397532512702	3	0.7355122131046828	0.0057846722507632	3	0.7857099783820046	0.00458012082525303	3	0.8022571711602441	0.00413202338064107	3	0.7939835747711244	0.00182943148901476	3	0.9537928198162868	0.00880569174459988	3	0.7647478939379037	0.00302219738788473	3	0.8277628692306981	0.00373417462419875	3	expression_driven	2000	Mouse Brain	CellCharter	Scanpy Seurat v3
MouseBrainSerialSections	scanpy_seurat_v3	2000	scvi	0.5895133327548011	0.15671174363542975	3	0.7620072807465199	0.01806305024336263	3	0.6757603067506605	0.08578451255448886	3	0.7316817795227379	0.01478183182824458	3	0.7718897019701133	0.05933107759624168	3	0.7517857407464256	0.03075878417458193	3	0.9272793444907464	0.04149930241640676	3	0.713773023748543	0.05469801120795845	3	0.7849417973292775	0.04980399515793179	3	expression_driven	2000	Mouse Brain	scVI	Scanpy Seurat v3
MouseBrainSerialSections	scanpy_seurat_v3	500	cellcharter	0.7054106761920491	NA	1	0.7860432212588792	NA	1	0.7457269487254641	NA	1	0.7755550359031435	NA	1	0.8079614920799376	NA	1	0.7917582639915406	NA	1	0.9486199144833444	NA	1	0.7687426063585023	NA	1	0.8287017090667831	NA	1	expression_driven	500	Mouse Brain	CellCharter	Scanpy Seurat v3
MouseBrainSerialSections	scanpy_seurat_v3	500	scvi	0.7265352605377939	NA	1	0.7739165359887564	NA	1	0.7502258982632752	NA	1	0.7379354949761034	NA	1	0.7728749365535696	NA	1	0.7554052157648365	NA	1	0.9475491709643916	NA	1	0.7528155570140559	NA	1	0.8177267616641678	NA	1	expression_driven	500	Mouse Brain	scVI	Scanpy Seurat v3
MouseBrainSerialSections	scanpy_seurat_v3	5000	cellcharter	0.6201695267256533	NA	1	0.8432815666544873	NA	1	0.7317255466900703	NA	1	0.7846170231169757	NA	1	0.8109005257049378	NA	1	0.7977587744109567	NA	1	0.9574632353861022	NA	1	0.7647421605505135	NA	1	0.8289825188290431	NA	1	expression_driven	5000	Mouse Brain	CellCharter	Scanpy Seurat v3
MouseBrainSerialSections	scanpy_seurat_v3	5000	scvi	0.31922277978332614	NA	1	0.6683202772195986	NA	1	0.4937715285014624	NA	1	0.7032631318068184	NA	1	0.7145458366468895	NA	1	0.7089044842268539	NA	1	0.8845236032252701	NA	1	0.6013380063641581	NA	1	0.6957332053178621	NA	1	expression_driven	5000	Mouse Brain	scVI	Scanpy Seurat v3
MouseBrainSerialSections	scanpy_seurat_v3_batch	100	cellcharter	0.695871676480331	NA	1	0.7385928249171645	NA	1	0.7172322506987477	NA	1	0.7616393160688374	NA	1	0.6349866387421916	NA	1	0.6983129774055146	NA	1	0.9240598211257456	NA	1	0.7077726140521312	NA	1	0.7798683497433361	NA	1	expression_driven	100	Mouse Brain	CellCharter	Scanpy Seurat v3, batch
MouseBrainSerialSections	scanpy_seurat_v3_batch	100	scvi	0.7693854320654095	NA	1	0.7107954064172008	NA	1	0.7400904192413051	NA	1	0.6766834848862174	NA	1	0.6853477111354944	NA	1	0.6810155980108559	NA	1	0.9087085534539694	NA	1	0.7105530086260805	NA	1	0.7766048569020434	NA	1	expression_driven	100	Mouse Brain	scVI	Scanpy Seurat v3, batch
MouseBrainSerialSections	scanpy_seurat_v3_batch	1000	cellcharter	0.6877286776304121	NA	1	0.7903709617355397	NA	1	0.7390498196829759	NA	1	0.779802860493526	NA	1	0.8144794294238389	NA	1	0.7971411449586825	NA	1	0.9387667427233696	NA	1	0.7680954823208292	NA	1	0.8249859024550094	NA	1	expression_driven	1000	Mouse Brain	CellCharter	Scanpy Seurat v3, batch
MouseBrainSerialSections	scanpy_seurat_v3_batch	1000	scvi	0.6948878265974552	NA	1	0.7557683302128207	NA	1	0.7253280784051379	NA	1	0.7420135620947294	NA	1	0.83905828185451	NA	1	0.7905359219746197	NA	1	0.9412258283780676	NA	1	0.7579320001898788	NA	1	0.8190299429192751	NA	1	expression_driven	1000	Mouse Brain	scVI	Scanpy Seurat v3, batch
MouseBrainSerialSections	scanpy_seurat_v3_batch	10000	cellcharter	0.5932198519743554	NA	1	0.851268012738093	NA	1	0.7222439323562242	NA	1	0.7752691612698083	NA	1	0.8130765783630001	NA	1	0.7941728698164041	NA	1	0.9483455115020882	NA	1	0.7582084010863142	NA	1	0.8215874378915723	NA	1	expression_driven	10000	Mouse Brain	CellCharter	Scanpy Seurat v3, batch
MouseBrainSerialSections	scanpy_seurat_v3_batch	10000	scvi	0.05784019168379675	NA	1	0.581087596093501	NA	1	0.3194638938886489	NA	1	0.7684270639692826	NA	1	0.8363215084321753	NA	1	0.802374286200729	NA	1	0.6224613361864798	NA	1	0.560919090044689	NA	1	0.5814331720919527	NA	1	expression_driven	10000	Mouse Brain	scVI	Scanpy Seurat v3, batch
MouseBrainSerialSections	scanpy_seurat_v3_batch	200	cellcharter	0.6774597318846749	NA	1	0.7896497643112114	NA	1	0.7335547480979432	NA	1	0.7671174457101845	NA	1	0.7900617461146529	NA	1	0.7785895959124187	NA	1	0.9243219476545608	NA	1	0.756072172005181	NA	1	0.8121554305549742	NA	1	expression_driven	200	Mouse Brain	CellCharter	Scanpy Seurat v3, batch
MouseBrainSerialSections	scanpy_seurat_v3_batch	200	scvi	0.732544290631712	NA	1	0.7171253226050256	NA	1	0.7248348066183687	NA	1	0.7215419614655486	NA	1	0.825136455865774	NA	1	0.7733392086656613	NA	1	0.9179705062548572	NA	1	0.7490870076420151	NA	1	0.8053815071796292	NA	1	expression_driven	200	Mouse Brain	scVI	Scanpy Seurat v3, batch
MouseBrainSerialSections	scanpy_seurat_v3_batch	2000	cellcharter	0.6261292649208133	0.01271736659474286	3	0.8298229649174284	0.02349960486796258	3	0.7279761149191208	0.00778077412981317	3	0.7885037534978974	0.00196419911563767	3	0.8119937268889066	0.00210433602355043	3	0.800248740193402	0.0015163678426826	3	0.9584277060889465	0.00682311627026752	3	0.7641124275562614	0.00454800377876821	3	0.8288841870671565	0.00463940305409051	3	expression_driven	2000	Mouse Brain	CellCharter	Scanpy Seurat v3, batch
MouseBrainSerialSections	scanpy_seurat_v3_batch	2000	scvi	0.3971870886139273	0.13413154349583428	3	0.669516419726618	0.07449403785665118	3	0.5333517541702727	0.10258264820258056	3	0.7143292538661455	0.04900840124823163	3	0.6766120307767208	0.2587182145003569	3	0.6954706423214332	0.1538623474565105	3	0.8192581270151842	0.0992386776750038	3	0.614411198245853	0.1208675223549366	3	0.68269350783563	0.11212494397195012	3	expression_driven	2000	Mouse Brain	scVI	Scanpy Seurat v3, batch
MouseBrainSerialSections	scanpy_seurat_v3_batch	500	cellcharter	0.6868467794211306	NA	1	0.7906064804232263	NA	1	0.7387266299221784	NA	1	0.7763362599237494	NA	1	0.7807718611260723	NA	1	0.7785540605249108	NA	1	0.937111004753842	NA	1	0.7586403452235446	NA	1	0.8181305650669771	NA	1	expression_driven	500	Mouse Brain	CellCharter	Scanpy Seurat v3, batch
MouseBrainSerialSections	scanpy_seurat_v3_batch	500	scvi	0.7203854348749756	NA	1	0.7640459553848801	NA	1	0.7422156951299279	NA	1	0.7381357039629827	NA	1	0.8767474162873055	NA	1	0.8074415601251441	NA	1	0.9448446141891916	NA	1	0.774828627627536	NA	1	0.8315006231480879	NA	1	expression_driven	500	Mouse Brain	scVI	Scanpy Seurat v3, batch
MouseBrainSerialSections	scanpy_seurat_v3_batch	5000	cellcharter	0.6052907289922622	NA	1	0.8454972539727761	NA	1	0.7253939914825192	NA	1	0.7787536166421253	NA	1	0.8389425482149349	NA	1	0.80884808242853	NA	1	0.9508868298155462	NA	1	0.7671210369555246	NA	1	0.8283763012421984	NA	1	expression_driven	5000	Mouse Brain	CellCharter	Scanpy Seurat v3, batch
MouseBrainSerialSections	scanpy_seurat_v3_batch	5000	scvi	0.18641388766122996	NA	1	0.4886229994490948	NA	1	0.33751844355516236	NA	1	0.5818010160504175	NA	1	0.37821767520650984	NA	1	0.4800093456284637	NA	1	0.75394031552916	NA	1	0.408763894591813	NA	1	0.5238227015709286	NA	1	expression_driven	5000	Mouse Brain	scVI	Scanpy Seurat v3, batch
MouseBrainSerialSections	scry	100	cellcharter	0.5699382231583257	NA	1	0.8128701917012825	NA	1	0.6914042074298041	NA	1	0.7600347316947436	NA	1	0.8146942833759683	NA	1	0.7873645075353559	NA	1	0.9414478021863	NA	1	0.73938435748258	NA	1	0.8067388390504867	NA	1	expression_driven	100	Mouse Brain	CellCharter	scry
MouseBrainSerialSections	scry	100	scvi	0.6900554415067077	NA	1	0.8327419219703921	NA	1	0.7613986817385499	NA	1	0.7131248574567731	NA	1	0.8561137129527585	NA	1	0.7846192852047658	NA	1	0.9486578897875309	NA	1	0.7730089834716578	NA	1	0.831558618910282	NA	1	expression_driven	100	Mouse Brain	scVI	scry
MouseBrainSerialSections	scry	1000	cellcharter	0.5519541491827794	NA	1	0.848398011987002	NA	1	0.7001760805848907	NA	1	0.7853528264549308	NA	1	0.8065345478402512	NA	1	0.795943687147591	NA	1	0.9584405845292348	NA	1	0.7480598838662409	NA	1	0.8181867840872389	NA	1	expression_driven	1000	Mouse Brain	CellCharter	scry
MouseBrainSerialSections	scry	1000	scvi	0.5460049486626503	NA	1	0.7546384844041387	NA	1	0.6503217165333945	NA	1	0.7451286825873392	NA	1	0.8323479965343419	NA	1	0.7887383395608405	NA	1	0.9073967276037754	NA	1	0.7195300280471175	NA	1	0.7821522612326701	NA	1	expression_driven	1000	Mouse Brain	scVI	scry
MouseBrainSerialSections	scry	10000	cellcharter	0.5895944870618683	NA	1	0.8130974430505296	NA	1	0.701345965056199	NA	1	0.768274526333388	NA	1	0.7807341865173252	NA	1	0.7745043564253566	NA	1	0.9272517469516556	NA	1	0.7379251607407777	NA	1	0.8010340228110703	NA	1	expression_driven	10000	Mouse Brain	CellCharter	scry
MouseBrainSerialSections	scry	10000	scvi	0.07835596673358565	NA	1	0.5826371395079639	NA	1	0.3304965531207748	NA	1	0.6767782692460798	NA	1	0.4654460332201773	NA	1	0.5711121512331285	NA	1	0.5512424606186717	NA	1	0.4508043521769517	NA	1	0.48428372165752503	NA	1	expression_driven	10000	Mouse Brain	scVI	scry
MouseBrainSerialSections	scry	200	cellcharter	0.5496914859701383	NA	1	0.8472429081054121	NA	1	0.6984671970377752	NA	1	0.7629860253563931	NA	1	0.8281014738016714	NA	1	0.7955437495790323	NA	1	0.9384763724024888	NA	1	0.7470054733084037	NA	1	0.8108291063397655	NA	1	expression_driven	200	Mouse Brain	CellCharter	scry
MouseBrainSerialSections	scry	200	scvi	0.6734512705119988	NA	1	0.8535972903565425	NA	1	0.7635242804342707	NA	1	0.732598431651743	NA	1	0.8884541478962706	NA	1	0.8105262897740069	NA	1	0.9576540321174462	NA	1	0.7870252851041388	NA	1	0.8439015341085746	NA	1	expression_driven	200	Mouse Brain	scVI	scry
MouseBrainSerialSections	scry	2000	cellcharter	0.5776101725002483	0.01020698617735597	3	0.8681993358895427	0.02038927014149043	3	0.7229047541948955	0.01480332726644069	3	0.7765719688251657	0.00113956530652206	3	0.8539567785463377	0.02640247165563041	3	0.8152643736857517	0.01271601875795599	3	0.9649846692516336	0.00567860752308623	3	0.7690845639403235	0.001630407830478	3	0.8343845990440936	0.00223734229814417	3	expression_driven	2000	Mouse Brain	CellCharter	scry
MouseBrainSerialSections	scry	2000	scvi	0.2417080108861985	0.09149934158862484	3	0.5279600286305242	0.09658722727460116	3	0.38483401975836135	0.01509934244724012	3	0.5665543568503985	0.10863811100436606	3	0.4127373429509625	0.10221727388717472	3	0.4896458499006804	0.10542654757822308	3	0.5677885391895645	0.24795436512374405	3	0.4372399348295209	0.05410114411574743	3	0.48075613628286873	0.04665652340779788	3	expression_driven	2000	Mouse Brain	scVI	scry
MouseBrainSerialSections	scry	500	cellcharter	0.5483612381628857	NA	1	0.8286869149306749	NA	1	0.6885240765467804	NA	1	0.7805199096172245	NA	1	0.8175417606181214	NA	1	0.7990308351176729	NA	1	0.9486491051421118	NA	1	0.7437774558322267	NA	1	0.8120680056021884	NA	1	expression_driven	500	Mouse Brain	CellCharter	scry
MouseBrainSerialSections	scry	500	scvi	0.610108048576484	NA	1	0.7873660591646231	NA	1	0.6987370538705535	NA	1	0.7411070935669427	NA	1	0.9365905790784114	NA	1	0.838848836322677	NA	1	0.9285622515348888	NA	1	0.7687929450966153	NA	1	0.8220493805760398	NA	1	expression_driven	500	Mouse Brain	scVI	scry
MouseBrainSerialSections	scry	5000	cellcharter	0.6035438475941066	NA	1	0.8410803645048617	NA	1	0.7223121060494841	NA	1	0.7746213995588228	NA	1	0.7991272393765878	NA	1	0.7868743194677053	NA	1	0.9428686018331244	NA	1	0.7545932127585947	NA	1	0.8173516757834379	NA	1	expression_driven	5000	Mouse Brain	CellCharter	scry
MouseBrainSerialSections	scry	5000	scvi	0.12370433614174414	NA	1	0.5840832287230893	NA	1	0.3538937824324167	NA	1	0.6993531498948262	NA	1	0.453582538650941	NA	1	0.5764678442728837	NA	1	0.6616285137030959	NA	1	0.46518081335265016	NA	1	0.5306633801361321	NA	1	expression_driven	5000	Mouse Brain	scVI	scry
MouseBrainSerialSections	seurat_disp	100	cellcharter	0.5792490241857309	NA	1	0.7785371325032506	NA	1	0.6788930783444908	NA	1	0.7483341858595209	NA	1	0.7224559509120595	NA	1	0.7353950683857902	NA	1	0.9216627801031866	NA	1	0.7071440733651404	NA	1	0.7786503089444891	NA	1	expression_driven	100	Mouse Brain	CellCharter	Seurat Dispersion
MouseBrainSerialSections	seurat_disp	100	scvi	0.7355851407822428	NA	1	0.7918886633379036	NA	1	0.7637369020600733	NA	1	0.6578796389056553	NA	1	0.7920700916448171	NA	1	0.7249748652752361	NA	1	0.9285282249720304	NA	1	0.7443558836676547	NA	1	0.8057466641024466	NA	1	expression_driven	100	Mouse Brain	scVI	Seurat Dispersion
MouseBrainSerialSections	seurat_disp	1000	cellcharter	0.5583060985380447	NA	1	0.8415078670984917	NA	1	0.6999069828182682	NA	1	0.7621907553452437	NA	1	0.7383921780111496	NA	1	0.7502914666781967	NA	1	0.9428083315652164	NA	1	0.7250992247482324	NA	1	0.7976689270205605	NA	1	expression_driven	1000	Mouse Brain	CellCharter	Seurat Dispersion
MouseBrainSerialSections	seurat_disp	1000	scvi	0.5089536902878056	NA	1	0.7400438004786727	NA	1	0.6244987453832391	NA	1	0.6533420689110359	NA	1	0.8760716715462151	NA	1	0.7647068702286255	NA	1	0.9106266735984794	NA	1	0.6946028078059323	NA	1	0.7666107630701147	NA	1	expression_driven	1000	Mouse Brain	scVI	Seurat Dispersion
MouseBrainSerialSections	seurat_disp	10000	cellcharter	0.5834812169514518	NA	1	0.8346717993531174	NA	1	0.7090765081522846	NA	1	0.7752470207592886	NA	1	0.8203502152689517	NA	1	0.7977986180141201	NA	1	0.9457097863459788	NA	1	0.7534375630832024	NA	1	0.8175283041707946	NA	1	expression_driven	10000	Mouse Brain	CellCharter	Seurat Dispersion
MouseBrainSerialSections	seurat_disp	10000	scvi	0.0764623791738567	NA	1	0.5754671082496615	NA	1	0.3259647437117591	NA	1	0.681662123841028	NA	1	0.4614540603017484	NA	1	0.5715580920713882	NA	1	0.24873938797731465	NA	1	0.4487614178915736	NA	1	0.38208740792015394	NA	1	expression_driven	10000	Mouse Brain	scVI	Seurat Dispersion
MouseBrainSerialSections	seurat_disp	200	cellcharter	0.583910736438435	NA	1	0.8078382806023691	NA	1	0.6958745085204021	NA	1	0.7574032296696985	NA	1	0.7725133511771236	NA	1	0.7649582904234111	NA	1	0.9455046591388784	NA	1	0.7304163994719066	NA	1	0.8021124860275638	NA	1	expression_driven	200	Mouse Brain	CellCharter	Seurat Dispersion
MouseBrainSerialSections	seurat_disp	200	scvi	0.7100211391197249	NA	1	0.8121401918329553	NA	1	0.76108066547634	NA	1	0.7118989319402509	NA	1	0.8837384567110811	NA	1	0.797818694325666	NA	1	0.951742865388564	NA	1	0.779449679901003	NA	1	0.83688074173019	NA	1	expression_driven	200	Mouse Brain	scVI	Seurat Dispersion
MouseBrainSerialSections	seurat_disp	2000	cellcharter	0.576139266441522	0.0130738801486115	3	0.8548213263589038	0.012636484262689	3	0.7154802964002128	0.01079379993759847	3	0.7807176376917666	0.00392495186728657	3	0.7999436586221575	0.00731297888122132	3	0.7903306481569622	0.0042538104541172	3	0.9705461439455038	0.00579812467281544	3	0.7529054722785876	0.00490922870890128	3	0.8254523628342264	0.00281443220933043	3	expression_driven	2000	Mouse Brain	CellCharter	Seurat Dispersion
MouseBrainSerialSections	seurat_disp	2000	scvi	0.3397964073746708	0.11134282622488398	3	0.5968776038583855	0.12443922609476794	3	0.46833700561652813	0.11785705112908072	3	0.6075233356538283	0.08580821128178842	3	0.5770531512003262	0.2069261846104848	3	0.5922882434270772	0.14590346327076523	3	0.7646337998232751	0.13379622374191646	3	0.5303126245218027	0.13157036280712373	3	0.6084196829556269	0.13214248576111928	3	expression_driven	2000	Mouse Brain	scVI	Seurat Dispersion
MouseBrainSerialSections	seurat_disp	500	cellcharter	0.5628677039793747	NA	1	0.8153440718788226	NA	1	0.6891058879290987	NA	1	0.7706445214213815	NA	1	0.8406485326091313	NA	1	0.8056465270152564	NA	1	0.9444815824411066	NA	1	0.7473762074721775	NA	1	0.8130779991284872	NA	1	expression_driven	500	Mouse Brain	CellCharter	Seurat Dispersion
MouseBrainSerialSections	seurat_disp	500	scvi	0.6455309188946359	NA	1	0.8050436024735469	NA	1	0.7252872606840914	NA	1	0.7505598545570719	NA	1	0.8667255665293042	NA	1	0.808642710543188	NA	1	0.9388766461396874	NA	1	0.7669649856136398	NA	1	0.8242688724556556	NA	1	expression_driven	500	Mouse Brain	scVI	Seurat Dispersion
MouseBrainSerialSections	seurat_disp	5000	cellcharter	0.5824717050739927	NA	1	0.8763660414601897	NA	1	0.7294188732670912	NA	1	0.7729291736130678	NA	1	0.872725603134149	NA	1	0.8228273883736084	NA	1	0.9495414288622924	NA	1	0.7761231308203498	NA	1	0.833929230167664	NA	1	expression_driven	5000	Mouse Brain	CellCharter	Seurat Dispersion
MouseBrainSerialSections	seurat_disp	5000	scvi	0.22620972196010963	NA	1	0.4756640553678051	NA	1	0.3509368886639574	NA	1	0.5957435268810104	NA	1	0.46758083227867464	NA	1	0.5316621795798425	NA	1	0.497194671642729	NA	1	0.44129953412189993	NA	1	0.45993124662884294	NA	1	expression_driven	5000	Mouse Brain	scVI	Seurat Dispersion
MouseBrainSerialSections	seurat_mvp	100	cellcharter	0.6897507705835966	NA	1	0.7688393017582673	NA	1	0.7292950361709319	NA	1	0.7479171454290702	NA	1	0.6903902698287065	NA	1	0.7191537076288883	NA	1	0.9287560112030367	NA	1	0.7242243718999102	NA	1	0.7924015850009525	NA	1	expression_driven	100	Mouse Brain	CellCharter	Seurat MVP
MouseBrainSerialSections	seurat_mvp	100	scvi	0.7796535140790972	NA	1	0.7065157870635185	NA	1	0.7430846505713078	NA	1	0.6663693708220084	NA	1	0.7207598330162541	NA	1	0.6935646019191313	NA	1	0.9117298026314558	NA	1	0.7183246262452195	NA	1	0.782793018373965	NA	1	expression_driven	100	Mouse Brain	scVI	Seurat MVP
MouseBrainSerialSections	seurat_mvp	1000	cellcharter	0.6896083144396737	NA	1	0.811543830413836	NA	1	0.750576072426755	NA	1	0.7681634246009802	NA	1	0.8001147827762944	NA	1	0.7841391036886374	NA	1	0.9440406197569482	NA	1	0.7673575880576962	NA	1	0.8262519319574468	NA	1	expression_driven	1000	Mouse Brain	CellCharter	Seurat MVP
MouseBrainSerialSections	seurat_mvp	1000	scvi	0.7095698512098069	NA	1	0.7948309924753574	NA	1	0.7522004218425822	NA	1	0.7389347029450821	NA	1	0.879706970789909	NA	1	0.8093208368674956	NA	1	0.9476868410610688	NA	1	0.7807606293550389	NA	1	0.8364026999237155	NA	1	expression_driven	1000	Mouse Brain	scVI	Seurat MVP
MouseBrainSerialSections	seurat_mvp	10000	cellcharter	0.6859990661988723	NA	1	0.7953856408718271	NA	1	0.7406923535353497	NA	1	0.7776891261623889	NA	1	0.7782556605325137	NA	1	0.7779723933474514	NA	1	0.9441475926776	NA	1	0.7593323734414006	NA	1	0.8209374465201337	NA	1	expression_driven	10000	Mouse Brain	CellCharter	Seurat MVP
MouseBrainSerialSections	seurat_mvp	10000	scvi	0.6965175564897138	NA	1	0.7827171509645844	NA	1	0.7396173537271491	NA	1	0.741210638361065	NA	1	0.8620565748905791	NA	1	0.8016336066258221	NA	1	0.9515141027359776	NA	1	0.7706254801764856	NA	1	0.8309216876963162	NA	1	expression_driven	10000	Mouse Brain	scVI	Seurat MVP
MouseBrainSerialSections	seurat_mvp	200	cellcharter	0.688469861616251	NA	1	0.7750002119158294	NA	1	0.7317350367660402	NA	1	0.7610214667769144	NA	1	0.7846896778218035	NA	1	0.772855572299359	NA	1	0.937209934293196	NA	1	0.7522953045326997	NA	1	0.8139335144528651	NA	1	expression_driven	200	Mouse Brain	CellCharter	Seurat MVP
MouseBrainSerialSections	seurat_mvp	200	scvi	0.7539862707514893	NA	1	0.7259682178084783	NA	1	0.7399772442799838	NA	1	0.7058731613953128	NA	1	0.8069862608321302	NA	1	0.7564297111137215	NA	1	0.9161045071763384	NA	1	0.7482034776968527	NA	1	0.804170487523348	NA	1	expression_driven	200	Mouse Brain	scVI	Seurat MVP
MouseBrainSerialSections	seurat_mvp	2000	cellcharter	0.6719226862301974	0.01443479652348365	3	0.8048701079728735	0.01604948955793556	3	0.7383963971015354	0.01094145001794377	3	0.7738221376936026	0.00335388253182494	3	0.7812840898948225	0.00530702110142251	3	0.7775531137942125	0.00224511167928074	3	0.9573986048651998	0.01150289757577403	3	0.757974755447874	0.00659308899744713	3	0.824449371920316	0.00507404181085423	3	expression_driven	2000	Mouse Brain	CellCharter	Seurat MVP
